bootstrap_id,target_sample_type,target_electoral_group,n,prop_bootstrap
146,abstention,ABSTENTION,506,0.506
146,voter,AUTHORITARIAN,128,0.128
146,voter,CONSERVATIVE,129,0.129
146,voter,LEFT,68,0.068
146,voter,MODERATE,169,0.169
147,abstention,ABSTENTION,506,0.506
147,voter,AUTHORITARIAN,128,0.128
147,voter,CONSERVATIVE,129,0.129
147,voter,LEFT,68,0.068
147,voter,MODERATE,169,0.169
148,abstention,ABSTENTION,506,0.506
148,voter,AUTHORITARIAN,128,0.128
148,voter,CONSERVATIVE,129,0.129
148,voter,LEFT,68,0.068
148,voter,MODERATE,169,0.169
149,abstention,ABSTENTION,506,0.506
149,voter,AUTHORITARIAN,128,0.128
149,voter,CONSERVATIVE,129,0.129
149,voter,LEFT,68,0.068
149,voter,MODERATE,169,0.169
150,abstention,ABSTENTION,506,0.506
150,voter,AUTHORITARIAN,128,0.128
150,voter,CONSERVATIVE,129,0.129
150,voter,LEFT,68,0.068
150,voter,MODERATE,169,0.169
151,abstention,ABSTENTION,506,0.506
151,voter,AUTHORITARIAN,128,0.128
151,voter,CONSERVATIVE,129,0.129
151,voter,LEFT,68,0.068
151,voter,MODERATE,169,0.169
152,abstention,ABSTENTION,506,0.506
152,voter,AUTHORITARIAN,128,0.128
152,voter,CONSERVATIVE,129,0.129
152,voter,LEFT,68,0.068
152,voter,MODERATE,169,0.169
153,abstention,ABSTENTION,506,0.506
153,voter,AUTHORITARIAN,128,0.128
153,voter,CONSERVATIVE,129,0.129
153,voter,LEFT,68,0.068
153,voter,MODERATE,169,0.169
154,abstention,ABSTENTION,506,0.506
154,voter,AUTHORITARIAN,128,0.128
154,voter,CONSERVATIVE,129,0.129
154,voter,LEFT,68,0.068
154,voter,MODERATE,169,0.169
155,abstention,ABSTENTION,506,0.506
155,voter,AUTHORITARIAN,128,0.128
155,voter,CONSERVATIVE,129,0.129
155,voter,LEFT,68,0.068
155,voter,MODERATE,169,0.169
156,abstention,ABSTENTION,506,0.506
156,voter,AUTHORITARIAN,128,0.128
156,voter,CONSERVATIVE,129,0.129
156,voter,LEFT,68,0.068
156,voter,MODERATE,169,0.169
157,abstention,ABSTENTION,506,0.506
157,voter,AUTHORITARIAN,128,0.128
157,voter,CONSERVATIVE,129,0.129
157,voter,LEFT,68,0.068
157,voter,MODERATE,169,0.169
158,abstention,ABSTENTION,506,0.506
158,voter,AUTHORITARIAN,128,0.128
158,voter,CONSERVATIVE,129,0.129
158,voter,LEFT,68,0.068
158,voter,MODERATE,169,0.169
159,abstention,ABSTENTION,506,0.506
159,voter,AUTHORITARIAN,128,0.128
159,voter,CONSERVATIVE,129,0.129
159,voter,LEFT,68,0.068
159,voter,MODERATE,169,0.169
160,abstention,ABSTENTION,506,0.506
160,voter,AUTHORITARIAN,128,0.128
160,voter,CONSERVATIVE,129,0.129
160,voter,LEFT,68,0.068
160,voter,MODERATE,169,0.169
161,abstention,ABSTENTION,506,0.506
161,voter,AUTHORITARIAN,128,0.128
161,voter,CONSERVATIVE,129,0.129
161,voter,LEFT,68,0.068
161,voter,MODERATE,169,0.169
162,abstention,ABSTENTION,506,0.506
162,voter,AUTHORITARIAN,128,0.128
162,voter,CONSERVATIVE,129,0.129
162,voter,LEFT,68,0.068
162,voter,MODERATE,169,0.169
163,abstention,ABSTENTION,506,0.506
163,voter,AUTHORITARIAN,128,0.128
163,voter,CONSERVATIVE,129,0.129
163,voter,LEFT,68,0.068
163,voter,MODERATE,169,0.169
164,abstention,ABSTENTION,506,0.506
164,voter,AUTHORITARIAN,128,0.128
164,voter,CONSERVATIVE,129,0.129
164,voter,LEFT,68,0.068
164,voter,MODERATE,169,0.169
165,abstention,ABSTENTION,506,0.506
165,voter,AUTHORITARIAN,128,0.128
165,voter,CONSERVATIVE,129,0.129
165,voter,LEFT,68,0.068
165,voter,MODERATE,169,0.169
166,abstention,ABSTENTION,506,0.506
166,voter,AUTHORITARIAN,128,0.128
166,voter,CONSERVATIVE,129,0.129
166,voter,LEFT,68,0.068
166,voter,MODERATE,169,0.169
167,abstention,ABSTENTION,506,0.506
167,voter,AUTHORITARIAN,128,0.128
167,voter,CONSERVATIVE,129,0.129
167,voter,LEFT,68,0.068
167,voter,MODERATE,169,0.169
168,abstention,ABSTENTION,506,0.506
168,voter,AUTHORITARIAN,128,0.128
168,voter,CONSERVATIVE,129,0.129
168,voter,LEFT,68,0.068
168,voter,MODERATE,169,0.169
169,abstention,ABSTENTION,506,0.506
169,voter,AUTHORITARIAN,128,0.128
169,voter,CONSERVATIVE,129,0.129
169,voter,LEFT,68,0.068
169,voter,MODERATE,169,0.169
170,abstention,ABSTENTION,506,0.506
170,voter,AUTHORITARIAN,128,0.128
170,voter,CONSERVATIVE,129,0.129
170,voter,LEFT,68,0.068
170,voter,MODERATE,169,0.169
171,abstention,ABSTENTION,506,0.506
171,voter,AUTHORITARIAN,128,0.128
171,voter,CONSERVATIVE,129,0.129
171,voter,LEFT,68,0.068
171,voter,MODERATE,169,0.169
172,abstention,ABSTENTION,506,0.506
172,voter,AUTHORITARIAN,128,0.128
172,voter,CONSERVATIVE,129,0.129
172,voter,LEFT,68,0.068
172,voter,MODERATE,169,0.169
173,abstention,ABSTENTION,506,0.506
173,voter,AUTHORITARIAN,128,0.128
173,voter,CONSERVATIVE,129,0.129
173,voter,LEFT,68,0.068
173,voter,MODERATE,169,0.169
174,abstention,ABSTENTION,506,0.506
174,voter,AUTHORITARIAN,128,0.128
174,voter,CONSERVATIVE,129,0.129
174,voter,LEFT,68,0.068
174,voter,MODERATE,169,0.169
175,abstention,ABSTENTION,506,0.506
175,voter,AUTHORITARIAN,128,0.128
175,voter,CONSERVATIVE,129,0.129
175,voter,LEFT,68,0.068
175,voter,MODERATE,169,0.169
176,abstention,ABSTENTION,506,0.506
176,voter,AUTHORITARIAN,128,0.128
176,voter,CONSERVATIVE,129,0.129
176,voter,LEFT,68,0.068
176,voter,MODERATE,169,0.169
177,abstention,ABSTENTION,506,0.506
177,voter,AUTHORITARIAN,128,0.128
177,voter,CONSERVATIVE,129,0.129
177,voter,LEFT,68,0.068
177,voter,MODERATE,169,0.169
178,abstention,ABSTENTION,506,0.506
178,voter,AUTHORITARIAN,128,0.128
178,voter,CONSERVATIVE,129,0.129
178,voter,LEFT,68,0.068
178,voter,MODERATE,169,0.169
179,abstention,ABSTENTION,506,0.506
179,voter,AUTHORITARIAN,128,0.128
179,voter,CONSERVATIVE,129,0.129
179,voter,LEFT,68,0.068
179,voter,MODERATE,169,0.169
180,abstention,ABSTENTION,506,0.506
180,voter,AUTHORITARIAN,128,0.128
180,voter,CONSERVATIVE,129,0.129
180,voter,LEFT,68,0.068
180,voter,MODERATE,169,0.169
181,abstention,ABSTENTION,506,0.506
181,voter,AUTHORITARIAN,128,0.128
181,voter,CONSERVATIVE,129,0.129
181,voter,LEFT,68,0.068
181,voter,MODERATE,169,0.169
182,abstention,ABSTENTION,506,0.506
182,voter,AUTHORITARIAN,128,0.128
182,voter,CONSERVATIVE,129,0.129
182,voter,LEFT,68,0.068
182,voter,MODERATE,169,0.169
183,abstention,ABSTENTION,506,0.506
183,voter,AUTHORITARIAN,128,0.128
183,voter,CONSERVATIVE,129,0.129
183,voter,LEFT,68,0.068
183,voter,MODERATE,169,0.169
184,abstention,ABSTENTION,506,0.506
184,voter,AUTHORITARIAN,128,0.128
184,voter,CONSERVATIVE,129,0.129
184,voter,LEFT,68,0.068
184,voter,MODERATE,169,0.169
185,abstention,ABSTENTION,506,0.506
185,voter,AUTHORITARIAN,128,0.128
185,voter,CONSERVATIVE,129,0.129
185,voter,LEFT,68,0.068
185,voter,MODERATE,169,0.169
186,abstention,ABSTENTION,506,0.506
186,voter,AUTHORITARIAN,128,0.128
186,voter,CONSERVATIVE,129,0.129
186,voter,LEFT,68,0.068
186,voter,MODERATE,169,0.169
187,abstention,ABSTENTION,506,0.506
187,voter,AUTHORITARIAN,128,0.128
187,voter,CONSERVATIVE,129,0.129
187,voter,LEFT,68,0.068
187,voter,MODERATE,169,0.169
188,abstention,ABSTENTION,506,0.506
188,voter,AUTHORITARIAN,128,0.128
188,voter,CONSERVATIVE,129,0.129
188,voter,LEFT,68,0.068
188,voter,MODERATE,169,0.169
189,abstention,ABSTENTION,506,0.506
189,voter,AUTHORITARIAN,128,0.128
189,voter,CONSERVATIVE,129,0.129
189,voter,LEFT,68,0.068
189,voter,MODERATE,169,0.169
190,abstention,ABSTENTION,506,0.506
190,voter,AUTHORITARIAN,128,0.128
190,voter,CONSERVATIVE,129,0.129
190,voter,LEFT,68,0.068
190,voter,MODERATE,169,0.169
191,abstention,ABSTENTION,506,0.506
191,voter,AUTHORITARIAN,128,0.128
191,voter,CONSERVATIVE,129,0.129
191,voter,LEFT,68,0.068
191,voter,MODERATE,169,0.169
192,abstention,ABSTENTION,506,0.506
192,voter,AUTHORITARIAN,128,0.128
192,voter,CONSERVATIVE,129,0.129
192,voter,LEFT,68,0.068
192,voter,MODERATE,169,0.169
193,abstention,ABSTENTION,506,0.506
193,voter,AUTHORITARIAN,128,0.128
193,voter,CONSERVATIVE,129,0.129
193,voter,LEFT,68,0.068
193,voter,MODERATE,169,0.169
194,abstention,ABSTENTION,506,0.506
194,voter,AUTHORITARIAN,128,0.128
194,voter,CONSERVATIVE,129,0.129
194,voter,LEFT,68,0.068
194,voter,MODERATE,169,0.169
195,abstention,ABSTENTION,506,0.506
195,voter,AUTHORITARIAN,128,0.128
195,voter,CONSERVATIVE,129,0.129
195,voter,LEFT,68,0.068
195,voter,MODERATE,169,0.169
196,abstention,ABSTENTION,506,0.506
196,voter,AUTHORITARIAN,128,0.128
196,voter,CONSERVATIVE,129,0.129
196,voter,LEFT,68,0.068
196,voter,MODERATE,169,0.169
197,abstention,ABSTENTION,506,0.506
197,voter,AUTHORITARIAN,128,0.128
197,voter,CONSERVATIVE,129,0.129
197,voter,LEFT,68,0.068
197,voter,MODERATE,169,0.169
198,abstention,ABSTENTION,506,0.506
198,voter,AUTHORITARIAN,128,0.128
198,voter,CONSERVATIVE,129,0.129
198,voter,LEFT,68,0.068
198,voter,MODERATE,169,0.169
199,abstention,ABSTENTION,506,0.506
199,voter,AUTHORITARIAN,128,0.128
199,voter,CONSERVATIVE,129,0.129
199,voter,LEFT,68,0.068
199,voter,MODERATE,169,0.169
200,abstention,ABSTENTION,506,0.506
200,voter,AUTHORITARIAN,128,0.128
200,voter,CONSERVATIVE,129,0.129
200,voter,LEFT,68,0.068
200,voter,MODERATE,169,0.169
201,abstention,ABSTENTION,506,0.506
201,voter,AUTHORITARIAN,128,0.128
201,voter,CONSERVATIVE,129,0.129
201,voter,LEFT,68,0.068
201,voter,MODERATE,169,0.169
202,abstention,ABSTENTION,506,0.506
202,voter,AUTHORITARIAN,128,0.128
202,voter,CONSERVATIVE,129,0.129
202,voter,LEFT,68,0.068
202,voter,MODERATE,169,0.169
203,abstention,ABSTENTION,506,0.506
203,voter,AUTHORITARIAN,128,0.128
203,voter,CONSERVATIVE,129,0.129
203,voter,LEFT,68,0.068
203,voter,MODERATE,169,0.169
204,abstention,ABSTENTION,506,0.506
204,voter,AUTHORITARIAN,128,0.128
204,voter,CONSERVATIVE,129,0.129
204,voter,LEFT,68,0.068
204,voter,MODERATE,169,0.169
205,abstention,ABSTENTION,506,0.506
205,voter,AUTHORITARIAN,128,0.128
205,voter,CONSERVATIVE,129,0.129
205,voter,LEFT,68,0.068
205,voter,MODERATE,169,0.169
206,abstention,ABSTENTION,506,0.506
206,voter,AUTHORITARIAN,128,0.128
206,voter,CONSERVATIVE,129,0.129
206,voter,LEFT,68,0.068
206,voter,MODERATE,169,0.169
207,abstention,ABSTENTION,506,0.506
207,voter,AUTHORITARIAN,128,0.128
207,voter,CONSERVATIVE,129,0.129
207,voter,LEFT,68,0.068
207,voter,MODERATE,169,0.169
208,abstention,ABSTENTION,506,0.506
208,voter,AUTHORITARIAN,128,0.128
208,voter,CONSERVATIVE,129,0.129
208,voter,LEFT,68,0.068
208,voter,MODERATE,169,0.169
209,abstention,ABSTENTION,506,0.506
209,voter,AUTHORITARIAN,128,0.128
209,voter,CONSERVATIVE,129,0.129
209,voter,LEFT,68,0.068
209,voter,MODERATE,169,0.169
210,abstention,ABSTENTION,506,0.506
210,voter,AUTHORITARIAN,128,0.128
210,voter,CONSERVATIVE,129,0.129
210,voter,LEFT,68,0.068
210,voter,MODERATE,169,0.169
211,abstention,ABSTENTION,506,0.506
211,voter,AUTHORITARIAN,128,0.128
211,voter,CONSERVATIVE,129,0.129
211,voter,LEFT,68,0.068
211,voter,MODERATE,169,0.169
212,abstention,ABSTENTION,506,0.506
212,voter,AUTHORITARIAN,128,0.128
212,voter,CONSERVATIVE,129,0.129
212,voter,LEFT,68,0.068
212,voter,MODERATE,169,0.169
213,abstention,ABSTENTION,506,0.506
213,voter,AUTHORITARIAN,128,0.128
213,voter,CONSERVATIVE,129,0.129
213,voter,LEFT,68,0.068
213,voter,MODERATE,169,0.169
214,abstention,ABSTENTION,506,0.506
214,voter,AUTHORITARIAN,128,0.128
214,voter,CONSERVATIVE,129,0.129
214,voter,LEFT,68,0.068
214,voter,MODERATE,169,0.169
215,abstention,ABSTENTION,506,0.506
215,voter,AUTHORITARIAN,128,0.128
215,voter,CONSERVATIVE,129,0.129
215,voter,LEFT,68,0.068
215,voter,MODERATE,169,0.169
216,abstention,ABSTENTION,506,0.506
216,voter,AUTHORITARIAN,128,0.128
216,voter,CONSERVATIVE,129,0.129
216,voter,LEFT,68,0.068
216,voter,MODERATE,169,0.169
217,abstention,ABSTENTION,506,0.506
217,voter,AUTHORITARIAN,128,0.128
217,voter,CONSERVATIVE,129,0.129
217,voter,LEFT,68,0.068
217,voter,MODERATE,169,0.169
218,abstention,ABSTENTION,506,0.506
218,voter,AUTHORITARIAN,128,0.128
218,voter,CONSERVATIVE,129,0.129
218,voter,LEFT,68,0.068
218,voter,MODERATE,169,0.169
219,abstention,ABSTENTION,506,0.506
219,voter,AUTHORITARIAN,128,0.128
219,voter,CONSERVATIVE,129,0.129
219,voter,LEFT,68,0.068
219,voter,MODERATE,169,0.169
220,abstention,ABSTENTION,506,0.506
220,voter,AUTHORITARIAN,128,0.128
220,voter,CONSERVATIVE,129,0.129
220,voter,LEFT,68,0.068
220,voter,MODERATE,169,0.169
221,abstention,ABSTENTION,506,0.506
221,voter,AUTHORITARIAN,128,0.128
221,voter,CONSERVATIVE,129,0.129
221,voter,LEFT,68,0.068
221,voter,MODERATE,169,0.169
222,abstention,ABSTENTION,506,0.506
222,voter,AUTHORITARIAN,128,0.128
222,voter,CONSERVATIVE,129,0.129
222,voter,LEFT,68,0.068
222,voter,MODERATE,169,0.169
223,abstention,ABSTENTION,506,0.506
223,voter,AUTHORITARIAN,128,0.128
223,voter,CONSERVATIVE,129,0.129
223,voter,LEFT,68,0.068
223,voter,MODERATE,169,0.169
224,abstention,ABSTENTION,506,0.506
224,voter,AUTHORITARIAN,128,0.128
224,voter,CONSERVATIVE,129,0.129
224,voter,LEFT,68,0.068
224,voter,MODERATE,169,0.169
225,abstention,ABSTENTION,506,0.506
225,voter,AUTHORITARIAN,128,0.128
225,voter,CONSERVATIVE,129,0.129
225,voter,LEFT,68,0.068
225,voter,MODERATE,169,0.169
226,abstention,ABSTENTION,506,0.506
226,voter,AUTHORITARIAN,128,0.128
226,voter,CONSERVATIVE,129,0.129
226,voter,LEFT,68,0.068
226,voter,MODERATE,169,0.169
227,abstention,ABSTENTION,506,0.506
227,voter,AUTHORITARIAN,128,0.128
227,voter,CONSERVATIVE,129,0.129
227,voter,LEFT,68,0.068
227,voter,MODERATE,169,0.169
228,abstention,ABSTENTION,506,0.506
228,voter,AUTHORITARIAN,128,0.128
228,voter,CONSERVATIVE,129,0.129
228,voter,LEFT,68,0.068
228,voter,MODERATE,169,0.169
229,abstention,ABSTENTION,506,0.506
229,voter,AUTHORITARIAN,128,0.128
229,voter,CONSERVATIVE,129,0.129
229,voter,LEFT,68,0.068
229,voter,MODERATE,169,0.169
230,abstention,ABSTENTION,506,0.506
230,voter,AUTHORITARIAN,128,0.128
230,voter,CONSERVATIVE,129,0.129
230,voter,LEFT,68,0.068
230,voter,MODERATE,169,0.169
231,abstention,ABSTENTION,506,0.506
231,voter,AUTHORITARIAN,128,0.128
231,voter,CONSERVATIVE,129,0.129
231,voter,LEFT,68,0.068
231,voter,MODERATE,169,0.169
232,abstention,ABSTENTION,506,0.506
232,voter,AUTHORITARIAN,128,0.128
232,voter,CONSERVATIVE,129,0.129
232,voter,LEFT,68,0.068
232,voter,MODERATE,169,0.169
233,abstention,ABSTENTION,506,0.506
233,voter,AUTHORITARIAN,128,0.128
233,voter,CONSERVATIVE,129,0.129
233,voter,LEFT,68,0.068
233,voter,MODERATE,169,0.169
234,abstention,ABSTENTION,506,0.506
234,voter,AUTHORITARIAN,128,0.128
234,voter,CONSERVATIVE,129,0.129
234,voter,LEFT,68,0.068
234,voter,MODERATE,169,0.169
235,abstention,ABSTENTION,506,0.506
235,voter,AUTHORITARIAN,128,0.128
235,voter,CONSERVATIVE,129,0.129
235,voter,LEFT,68,0.068
235,voter,MODERATE,169,0.169
236,abstention,ABSTENTION,506,0.506
236,voter,AUTHORITARIAN,128,0.128
236,voter,CONSERVATIVE,129,0.129
236,voter,LEFT,68,0.068
236,voter,MODERATE,169,0.169
237,abstention,ABSTENTION,506,0.506
237,voter,AUTHORITARIAN,128,0.128
237,voter,CONSERVATIVE,129,0.129
237,voter,LEFT,68,0.068
237,voter,MODERATE,169,0.169
238,abstention,ABSTENTION,506,0.506
238,voter,AUTHORITARIAN,128,0.128
238,voter,CONSERVATIVE,129,0.129
238,voter,LEFT,68,0.068
238,voter,MODERATE,169,0.169
239,abstention,ABSTENTION,506,0.506
239,voter,AUTHORITARIAN,128,0.128
239,voter,CONSERVATIVE,129,0.129
239,voter,LEFT,68,0.068
239,voter,MODERATE,169,0.169
240,abstention,ABSTENTION,506,0.506
240,voter,AUTHORITARIAN,128,0.128
240,voter,CONSERVATIVE,129,0.129
240,voter,LEFT,68,0.068
240,voter,MODERATE,169,0.169
241,abstention,ABSTENTION,506,0.506
241,voter,AUTHORITARIAN,128,0.128
241,voter,CONSERVATIVE,129,0.129
241,voter,LEFT,68,0.068
241,voter,MODERATE,169,0.169
242,abstention,ABSTENTION,506,0.506
242,voter,AUTHORITARIAN,128,0.128
242,voter,CONSERVATIVE,129,0.129
242,voter,LEFT,68,0.068
242,voter,MODERATE,169,0.169
243,abstention,ABSTENTION,506,0.506
243,voter,AUTHORITARIAN,128,0.128
243,voter,CONSERVATIVE,129,0.129
243,voter,LEFT,68,0.068
243,voter,MODERATE,169,0.169
244,abstention,ABSTENTION,506,0.506
244,voter,AUTHORITARIAN,128,0.128
244,voter,CONSERVATIVE,129,0.129
244,voter,LEFT,68,0.068
244,voter,MODERATE,169,0.169
245,abstention,ABSTENTION,506,0.506
245,voter,AUTHORITARIAN,128,0.128
245,voter,CONSERVATIVE,129,0.129
245,voter,LEFT,68,0.068
245,voter,MODERATE,169,0.169
246,abstention,ABSTENTION,506,0.506
246,voter,AUTHORITARIAN,128,0.128
246,voter,CONSERVATIVE,129,0.129
246,voter,LEFT,68,0.068
246,voter,MODERATE,169,0.169
247,abstention,ABSTENTION,506,0.506
247,voter,AUTHORITARIAN,128,0.128
247,voter,CONSERVATIVE,129,0.129
247,voter,LEFT,68,0.068
247,voter,MODERATE,169,0.169
248,abstention,ABSTENTION,506,0.506
248,voter,AUTHORITARIAN,128,0.128
248,voter,CONSERVATIVE,129,0.129
248,voter,LEFT,68,0.068
248,voter,MODERATE,169,0.169
249,abstention,ABSTENTION,506,0.506
249,voter,AUTHORITARIAN,128,0.128
249,voter,CONSERVATIVE,129,0.129
249,voter,LEFT,68,0.068
249,voter,MODERATE,169,0.169
250,abstention,ABSTENTION,506,0.506
250,voter,AUTHORITARIAN,128,0.128
250,voter,CONSERVATIVE,129,0.129
250,voter,LEFT,68,0.068
250,voter,MODERATE,169,0.169
251,abstention,ABSTENTION,506,0.506
251,voter,AUTHORITARIAN,128,0.128
251,voter,CONSERVATIVE,129,0.129
251,voter,LEFT,68,0.068
251,voter,MODERATE,169,0.169
252,abstention,ABSTENTION,506,0.506
252,voter,AUTHORITARIAN,128,0.128
252,voter,CONSERVATIVE,129,0.129
252,voter,LEFT,68,0.068
252,voter,MODERATE,169,0.169
253,abstention,ABSTENTION,506,0.506
253,voter,AUTHORITARIAN,128,0.128
253,voter,CONSERVATIVE,129,0.129
253,voter,LEFT,68,0.068
253,voter,MODERATE,169,0.169
254,abstention,ABSTENTION,506,0.506
254,voter,AUTHORITARIAN,128,0.128
254,voter,CONSERVATIVE,129,0.129
254,voter,LEFT,68,0.068
254,voter,MODERATE,169,0.169
255,abstention,ABSTENTION,506,0.506
255,voter,AUTHORITARIAN,128,0.128
255,voter,CONSERVATIVE,129,0.129
255,voter,LEFT,68,0.068
255,voter,MODERATE,169,0.169
256,abstention,ABSTENTION,506,0.506
256,voter,AUTHORITARIAN,128,0.128
256,voter,CONSERVATIVE,129,0.129
256,voter,LEFT,68,0.068
256,voter,MODERATE,169,0.169
257,abstention,ABSTENTION,506,0.506
257,voter,AUTHORITARIAN,128,0.128
257,voter,CONSERVATIVE,129,0.129
257,voter,LEFT,68,0.068
257,voter,MODERATE,169,0.169
258,abstention,ABSTENTION,506,0.506
258,voter,AUTHORITARIAN,128,0.128
258,voter,CONSERVATIVE,129,0.129
258,voter,LEFT,68,0.068
258,voter,MODERATE,169,0.169
259,abstention,ABSTENTION,506,0.506
259,voter,AUTHORITARIAN,128,0.128
259,voter,CONSERVATIVE,129,0.129
259,voter,LEFT,68,0.068
259,voter,MODERATE,169,0.169
260,abstention,ABSTENTION,506,0.506
260,voter,AUTHORITARIAN,128,0.128
260,voter,CONSERVATIVE,129,0.129
260,voter,LEFT,68,0.068
260,voter,MODERATE,169,0.169
261,abstention,ABSTENTION,506,0.506
261,voter,AUTHORITARIAN,128,0.128
261,voter,CONSERVATIVE,129,0.129
261,voter,LEFT,68,0.068
261,voter,MODERATE,169,0.169
262,abstention,ABSTENTION,506,0.506
262,voter,AUTHORITARIAN,128,0.128
262,voter,CONSERVATIVE,129,0.129
262,voter,LEFT,68,0.068
262,voter,MODERATE,169,0.169
263,abstention,ABSTENTION,506,0.506
263,voter,AUTHORITARIAN,128,0.128
263,voter,CONSERVATIVE,129,0.129
263,voter,LEFT,68,0.068
263,voter,MODERATE,169,0.169
264,abstention,ABSTENTION,506,0.506
264,voter,AUTHORITARIAN,128,0.128
264,voter,CONSERVATIVE,129,0.129
264,voter,LEFT,68,0.068
264,voter,MODERATE,169,0.169
265,abstention,ABSTENTION,506,0.506
265,voter,AUTHORITARIAN,128,0.128
265,voter,CONSERVATIVE,129,0.129
265,voter,LEFT,68,0.068
265,voter,MODERATE,169,0.169
266,abstention,ABSTENTION,506,0.506
266,voter,AUTHORITARIAN,128,0.128
266,voter,CONSERVATIVE,129,0.129
266,voter,LEFT,68,0.068
266,voter,MODERATE,169,0.169
267,abstention,ABSTENTION,506,0.506
267,voter,AUTHORITARIAN,128,0.128
267,voter,CONSERVATIVE,129,0.129
267,voter,LEFT,68,0.068
267,voter,MODERATE,169,0.169
268,abstention,ABSTENTION,506,0.506
268,voter,AUTHORITARIAN,128,0.128
268,voter,CONSERVATIVE,129,0.129
268,voter,LEFT,68,0.068
268,voter,MODERATE,169,0.169
269,abstention,ABSTENTION,506,0.506
269,voter,AUTHORITARIAN,128,0.128
269,voter,CONSERVATIVE,129,0.129
269,voter,LEFT,68,0.068
269,voter,MODERATE,169,0.169
270,abstention,ABSTENTION,506,0.506
270,voter,AUTHORITARIAN,128,0.128
270,voter,CONSERVATIVE,129,0.129
270,voter,LEFT,68,0.068
270,voter,MODERATE,169,0.169
271,abstention,ABSTENTION,506,0.506
271,voter,AUTHORITARIAN,128,0.128
271,voter,CONSERVATIVE,129,0.129
271,voter,LEFT,68,0.068
271,voter,MODERATE,169,0.169
272,abstention,ABSTENTION,506,0.506
272,voter,AUTHORITARIAN,128,0.128
272,voter,CONSERVATIVE,129,0.129
272,voter,LEFT,68,0.068
272,voter,MODERATE,169,0.169
273,abstention,ABSTENTION,506,0.506
273,voter,AUTHORITARIAN,128,0.128
273,voter,CONSERVATIVE,129,0.129
273,voter,LEFT,68,0.068
273,voter,MODERATE,169,0.169
274,abstention,ABSTENTION,506,0.506
274,voter,AUTHORITARIAN,128,0.128
274,voter,CONSERVATIVE,129,0.129
274,voter,LEFT,68,0.068
274,voter,MODERATE,169,0.169
275,abstention,ABSTENTION,506,0.506
275,voter,AUTHORITARIAN,128,0.128
275,voter,CONSERVATIVE,129,0.129
275,voter,LEFT,68,0.068
275,voter,MODERATE,169,0.169
276,abstention,ABSTENTION,506,0.506
276,voter,AUTHORITARIAN,128,0.128
276,voter,CONSERVATIVE,129,0.129
276,voter,LEFT,68,0.068
276,voter,MODERATE,169,0.169
277,abstention,ABSTENTION,506,0.506
277,voter,AUTHORITARIAN,128,0.128
277,voter,CONSERVATIVE,129,0.129
277,voter,LEFT,68,0.068
277,voter,MODERATE,169,0.169
278,abstention,ABSTENTION,506,0.506
278,voter,AUTHORITARIAN,128,0.128
278,voter,CONSERVATIVE,129,0.129
278,voter,LEFT,68,0.068
278,voter,MODERATE,169,0.169
279,abstention,ABSTENTION,506,0.506
279,voter,AUTHORITARIAN,128,0.128
279,voter,CONSERVATIVE,129,0.129
279,voter,LEFT,68,0.068
279,voter,MODERATE,169,0.169
280,abstention,ABSTENTION,506,0.506
280,voter,AUTHORITARIAN,128,0.128
280,voter,CONSERVATIVE,129,0.129
280,voter,LEFT,68,0.068
280,voter,MODERATE,169,0.169
281,abstention,ABSTENTION,506,0.506
281,voter,AUTHORITARIAN,128,0.128
281,voter,CONSERVATIVE,129,0.129
281,voter,LEFT,68,0.068
281,voter,MODERATE,169,0.169
282,abstention,ABSTENTION,506,0.506
282,voter,AUTHORITARIAN,128,0.128
282,voter,CONSERVATIVE,129,0.129
282,voter,LEFT,68,0.068
282,voter,MODERATE,169,0.169
283,abstention,ABSTENTION,506,0.506
283,voter,AUTHORITARIAN,128,0.128
283,voter,CONSERVATIVE,129,0.129
283,voter,LEFT,68,0.068
283,voter,MODERATE,169,0.169
284,abstention,ABSTENTION,506,0.506
284,voter,AUTHORITARIAN,128,0.128
284,voter,CONSERVATIVE,129,0.129
284,voter,LEFT,68,0.068
284,voter,MODERATE,169,0.169
285,abstention,ABSTENTION,506,0.506
285,voter,AUTHORITARIAN,128,0.128
285,voter,CONSERVATIVE,129,0.129
285,voter,LEFT,68,0.068
285,voter,MODERATE,169,0.169
286,abstention,ABSTENTION,506,0.506
286,voter,AUTHORITARIAN,128,0.128
286,voter,CONSERVATIVE,129,0.129
286,voter,LEFT,68,0.068
286,voter,MODERATE,169,0.169
287,abstention,ABSTENTION,506,0.506
287,voter,AUTHORITARIAN,128,0.128
287,voter,CONSERVATIVE,129,0.129
287,voter,LEFT,68,0.068
287,voter,MODERATE,169,0.169
288,abstention,ABSTENTION,506,0.506
288,voter,AUTHORITARIAN,128,0.128
288,voter,CONSERVATIVE,129,0.129
288,voter,LEFT,68,0.068
288,voter,MODERATE,169,0.169
289,abstention,ABSTENTION,506,0.506
289,voter,AUTHORITARIAN,128,0.128
289,voter,CONSERVATIVE,129,0.129
289,voter,LEFT,68,0.068
289,voter,MODERATE,169,0.169
290,abstention,ABSTENTION,506,0.506
290,voter,AUTHORITARIAN,128,0.128
290,voter,CONSERVATIVE,129,0.129
290,voter,LEFT,68,0.068
290,voter,MODERATE,169,0.169
291,abstention,ABSTENTION,506,0.506
291,voter,AUTHORITARIAN,128,0.128
