"pattern","freq","best_archetype_all","best_dist_all","best_sim_jaccard_all"
"pattern_4917",9,"Early.Adopter",6,0.625
"pattern_4937",9,"Fearful",9,0.526315789473684
"pattern_5044",9,"Early.Adopter",10,0.5
"pattern_5124",9,"Fearful",13,0.235294117647059
"pattern_5141",9,"Careful",6,0.666666666666667
"pattern_5204",9,"Early.Adopter",7,0.588235294117647
"pattern_5340",9,"Fearful",6,0.647058823529412
"pattern_5359",9,"Careful",7,0.588235294117647
"pattern_5365",9,"Fearful",6,0.666666666666667
"pattern_5367",9,"Careful",7,0.5625
"pattern_5419",9,"Fearful",10,0.375
"pattern_5428",9,"Stubborn",8,0.466666666666667
"pattern_5429",9,"Early.Adopter",5,0.6875
"pattern_5432",9,"Homo.Economicus",5,0.6875
"pattern_5602",9,"Homo.Economicus",4,0.764705882352941
"pattern_5624",9,"Fearful",9,0.4375
"pattern_5728",9,"Cluster8",6,0.666666666666667
"pattern_5824",9,"Careful",6,0.666666666666667
"pattern_5844",9,"Fearful",4,0.764705882352941
"pattern_5859",9,"Careful",8,0.578947368421053
"pattern_5886",9,"Early.Adopter",6,0.6
"pattern_5923",9,"Careful",6,0.666666666666667
"pattern_6084",9,"Stubborn",8,0.5
"pattern_6097",9,"Fearful",6,0.666666666666667
"pattern_6103",9,"Homo.Economicus",8,0.555555555555556
"pattern_6123",9,"Careful",8,0.578947368421053
"pattern_6125",9,"Influencer",6,0.6
"pattern_6128",9,"Careful",4,0.75
"pattern_6135",9,"Influencer",8,0.466666666666667
"pattern_6153",9,"Fearful",5,0.705882352941177
"pattern_6157",9,"Careful",6,0.666666666666667
"pattern_6186",9,"Careful",9,0.4375
"pattern_6231",9,"Uninterested",6,0.666666666666667
"pattern_6328",9,"Homo.Economicus",5,0.6875
"pattern_6368",9,"Cluster8",8,0.578947368421053
"pattern_6391",9,"Careful",8,0.578947368421053
"pattern_6420",9,"Careful",6,0.647058823529412
"pattern_6467",9,"Fearful",8,0.466666666666667
"pattern_6479",9,"Homo.Economicus",6,0.666666666666667
"pattern_6508",9,"Fearful",8,0.578947368421053
"pattern_6536",9,"Fearful",7,0.533333333333333
"pattern_6550",9,"Homo.Economicus",8,0.529411764705882
"pattern_6590",9,"Early.Adopter",7,0.5625
"pattern_6642",9,"Homo.Economicus",6,0.647058823529412
"pattern_6644",9,"Fearful",10,0.375
"pattern_6708",9,"Careful",8,0.578947368421053
"pattern_6730",9,"Stubborn",6,0.625
"pattern_6742",9,"Fearful",6,0.666666666666667
"pattern_6758",9,"Fearful",7,0.611111111111111
"pattern_6770",9,"Careful",8,0.578947368421053
"pattern_6799",9,"Early.Adopter",9,0.5
"pattern_6815",9,"Fearful",6,0.6
"pattern_6874",9,"Fearful",10,0.411764705882353
"pattern_6936",9,"Stubborn",4,0.764705882352941
"pattern_6942",9,"Careful",10,0.5
"pattern_7027",9,"Fearful",6,0.666666666666667
"pattern_7035",9,"Fearful",6,0.666666666666667
"pattern_7094",9,"Fearful",6,0.647058823529412
"pattern_7172",9,"Cluster8",7,0.533333333333333
"pattern_7285",9,"Cluster8",6,0.625
"pattern_7309",9,"Early.Adopter",11,0.352941176470588
"pattern_7322",9,"Uninterested",4,0.75
"pattern_7343",9,"Homo.Economicus",6,0.666666666666667
"pattern_7361",9,"Fearful",6,0.666666666666667
"pattern_7435",9,"Influencer",8,0.5
"pattern_7436",9,"Careful",6,0.666666666666667
"pattern_7444",9,"Careful",8,0.578947368421053
"pattern_7449",9,"Careful",8,0.578947368421053
"pattern_7514",9,"Fearful",6,0.625
"pattern_7620",9,"Stubborn",3,0.8
"pattern_7621",9,"Early.Adopter",7,0.533333333333333
"pattern_7644",9,"Careful",9,0.5
"pattern_7659",9,"Uninterested",6,0.666666666666667
"pattern_7693",9,"Fearful",7,0.611111111111111
"pattern_7711",9,"Influencer",7,0.533333333333333
"pattern_7736",9,"Careful",11,0.3125
"pattern_7771",9,"Careful",6,0.666666666666667
"pattern_7808",9,"Influencer",6,0.6
"pattern_7813",9,"Careful",10,0.5
"pattern_7826",9,"Fearful",6,0.666666666666667
"pattern_7828",9,"Stubborn",7,0.611111111111111
"pattern_7839",9,"Fearful",4,0.764705882352941
"pattern_7878",9,"Stubborn",8,0.529411764705882
"pattern_7893",9,"Uninterested",6,0.6
"pattern_7896",9,"Careful",6,0.666666666666667
"pattern_7911",9,"Careful",6,0.666666666666667
"pattern_8009",9,"Careful",6,0.666666666666667
"pattern_8101",9,"Careful",6,0.666666666666667
"pattern_8116",9,"Early.Adopter",5,0.6875
"pattern_8308",9,"Fearful",8,0.578947368421053
"pattern_8309",9,"Uninterested",9,0.526315789473684
"pattern_8315",9,"Uninterested",9,0.526315789473684
"pattern_8328",9,"Fearful",6,0.666666666666667
"pattern_8386",9,"Careful",6,0.647058823529412
"pattern_8410",9,"Uninterested",10,0.333333333333333
"pattern_8551",9,"Careful",6,0.666666666666667
"pattern_8555",9,"Fearful",8,0.578947368421053
"pattern_8560",9,"Careful",9,0.4375
"pattern_8573",9,"Careful",8,0.578947368421053
"pattern_8658",9,"Uninterested",5,0.705882352941177
"pattern_8714",9,"Fearful",12,0.25
"pattern_8715",9,"Early.Adopter",7,0.5625
"pattern_8729",9,"Homo.Economicus",6,0.647058823529412
"pattern_8891",9,"Careful",9,0.470588235294118
"pattern_8944",9,"Fearful",8,0.529411764705882
"pattern_8957",9,"Fearful",5,0.705882352941177
"pattern_8976",9,"Homo.Economicus",6,0.666666666666667
"pattern_8990",9,"Homo.Economicus",2,0.875
"pattern_8992",9,"Homo.Economicus",6,0.625
"pattern_9003",9,"Fearful",9,0.470588235294118
"pattern_9015",9,"Fearful",5,0.6875
"pattern_9025",9,"Careful",8,0.578947368421053
"pattern_9052",9,"Careful",6,0.666666666666667
"pattern_9069",9,"Homo.Economicus",6,0.666666666666667
"pattern_9070",9,"Careful",10,0.375
"pattern_9073",9,"Careful",11,0.266666666666667
"pattern_9137",9,"Fearful",8,0.5
"pattern_9182",9,"Homo.Economicus",8,0.578947368421053
"pattern_9229",9,"Careful",10,0.5
"pattern_9247",9,"Fearful",6,0.625
"pattern_9297",9,"Homo.Economicus",5,0.6875
"pattern_9313",9,"Fearful",8,0.578947368421053
"pattern_9316",9,"Early.Adopter",9,0.470588235294118
"pattern_9321",9,"Careful",9,0.526315789473684
"pattern_9360",9,"Uninterested",5,0.6875
"pattern_9376",9,"Careful",5,0.666666666666667
"pattern_9393",9,"Fearful",10,0.444444444444444
"pattern_9436",9,"Homo.Economicus",6,0.625
"pattern_9440",9,"Homo.Economicus",5,0.705882352941177
"pattern_9441",9,"Uninterested",6,0.6
"pattern_9477",9,"Early.Adopter",9,0.526315789473684
"pattern_9501",9,"Fearful",7,0.588235294117647
"pattern_9504",9,"Careful",10,0.5
"pattern_9579",9,"Stubborn",8,0.555555555555556
"pattern_9622",9,"Careful",8,0.578947368421053
"pattern_9630",9,"Careful",10,0.5
"pattern_9693",9,"Careful",6,0.666666666666667
"pattern_9746",9,"Careful",8,0.578947368421053
"pattern_9778",9,"Homo.Economicus",5,0.705882352941177
"pattern_9791",9,"Fearful",6,0.666666666666667
"pattern_9877",9,"Fearful",6,0.647058823529412
"pattern_9916",9,"Homo.Economicus",5,0.6875
"pattern_9943",9,"Homo.Economicus",5,0.6875
"pattern_9979",9,"Careful",6,0.625
"pattern_10032",9,"Careful",6,0.6
"pattern_10075",9,"Fearful",6,0.666666666666667
"pattern_10090",9,"Careful",6,0.666666666666667
"pattern_10189",9,"Careful",6,0.666666666666667
"pattern_10211",9,"Fearful",6,0.647058823529412
"pattern_10241",9,"Cluster8",4,0.764705882352941
"pattern_10301",9,"Early.Adopter",11,0.3125
"pattern_10388",9,"Uninterested",8,0.555555555555556
"pattern_10419",9,"Fearful",8,0.578947368421053
"pattern_10528",9,"Stubborn",5,0.666666666666667
"pattern_10550",9,"Careful",6,0.666666666666667
"pattern_10553",9,"Uninterested",7,0.588235294117647
"pattern_10629",9,"Uninterested",7,0.611111111111111
"pattern_10638",9,"Fearful",8,0.466666666666667
"pattern_10713",9,"Uninterested",10,0.444444444444444
"pattern_10801",9,"Fearful",7,0.611111111111111
"pattern_10900",9,"Early.Adopter",8,0.5
"pattern_10948",9,"Careful",6,0.666666666666667
"pattern_10999",9,"Fearful",7,0.611111111111111
"pattern_11051",9,"Homo.Economicus",14,0.363636363636364
"pattern_11124",9,"Careful",8,0.578947368421053
"pattern_11129",9,"Cluster8",5,0.705882352941177
"pattern_11134",9,"Influencer",8,0.5
"pattern_11145",9,"Careful",8,0.529411764705882
"pattern_11218",9,"Fearful",7,0.588235294117647
"pattern_11274",9,"Fearful",8,0.529411764705882
"pattern_11293",9,"Homo.Economicus",10,0.5
"pattern_11368",9,"Homo.Economicus",6,0.666666666666667
"pattern_11381",9,"Fearful",7,0.5625
"pattern_11427",9,"Homo.Economicus",4,0.75
"pattern_11443",9,"Uninterested",6,0.647058823529412
"pattern_11473",9,"Fearful",6,0.625
"pattern_11508",9,"Fearful",8,0.578947368421053
"pattern_11517",9,"Homo.Economicus",8,0.5
"pattern_11529",9,"Uninterested",7,0.5625
"pattern_11603",9,"Fearful",8,0.529411764705882
"pattern_11798",9,"Fearful",7,0.5625
"pattern_11803",9,"Influencer",6,0.6
"pattern_11820",9,"Fearful",6,0.666666666666667
"pattern_11843",9,"Fearful",6,0.666666666666667
"pattern_11874",9,"Cluster8",5,0.666666666666667
"pattern_11960",9,"Careful",4,0.764705882352941
"pattern_12005",9,"Careful",6,0.666666666666667
"pattern_12051",9,"Careful",10,0.5
"pattern_12058",9,"Stubborn",9,0.4375
"pattern_12104",9,"Careful",11,0.3125
"pattern_12147",9,"Homo.Economicus",8,0.466666666666667
"pattern_12153",9,"Careful",6,0.666666666666667
"pattern_12227",9,"Early.Adopter",8,0.5
"pattern_12269",9,"Fearful",5,0.6875
"pattern_12286",9,"Cluster8",5,0.705882352941177
"pattern_12329",9,"Cluster8",5,0.705882352941177
"pattern_12787",9,"Early.Adopter",8,0.5
"pattern_12841",9,"Careful",10,0.5
"pattern_12945",9,"Careful",8,0.578947368421053
"pattern_12986",9,"Careful",10,0.5
"pattern_13000",9,"Fearful",8,0.578947368421053
"pattern_13023",9,"Stubborn",5,0.6875
"pattern_13230",9,"Careful",6,0.666666666666667
"pattern_13284",9,"Homo.Economicus",6,0.666666666666667
"pattern_13289",9,"Fearful",6,0.647058823529412
"pattern_13328",9,"Early.Adopter",6,0.625
"pattern_13334",9,"Homo.Economicus",7,0.611111111111111
"pattern_13340",9,"Careful",10,0.5
"pattern_13343",9,"Fearful",10,0.5
"pattern_13370",9,"Uninterested",7,0.611111111111111
"pattern_13430",9,"Uninterested",9,0.470588235294118
"pattern_13458",9,"Fearful",5,0.6875
"pattern_13482",9,"Careful",7,0.5625
"pattern_13504",9,"Uninterested",4,0.764705882352941
"pattern_13510",9,"Careful",8,0.578947368421053
"pattern_13544",9,"Careful",10,0.5
"pattern_13681",9,"Influencer",9,0.470588235294118
"pattern_13735",9,"Early.Adopter",7,0.588235294117647
"pattern_13849",9,"Fearful",6,0.666666666666667
"pattern_14089",9,"Homo.Economicus",4,0.75
"pattern_14170",9,"Careful",9,0.4375
"pattern_14218",9,"Homo.Economicus",6,0.625
"pattern_14268",9,"Fearful",7,0.588235294117647
"pattern_14303",9,"Careful",8,0.578947368421053
"pattern_14305",9,"Early.Adopter",5,0.6875
"pattern_14324",9,"Cluster8",4,0.764705882352941
"pattern_14344",9,"Early.Adopter",6,0.647058823529412
"pattern_14413",9,"Homo.Economicus",5,0.705882352941177
"pattern_14545",9,"Uninterested",8,0.578947368421053
"pattern_14612",9,"Early.Adopter",8,0.5
"pattern_14872",9,"Fearful",8,0.529411764705882
"pattern_14899",9,"Fearful",6,0.666666666666667
"pattern_15075",9,"Fearful",6,0.666666666666667
"pattern_15225",9,"Early.Adopter",5,0.6875
"pattern_15351",9,"Fearful",9,0.4
"pattern_15535",9,"Uninterested",12,0.428571428571429
"pattern_15716",9,"Early.Adopter",7,0.5625
"pattern_15834",9,"Careful",5,0.6875
"pattern_15876",9,"Cluster8",4,0.733333333333333
"pattern_16075",9,"Fearful",4,0.733333333333333
"pattern_16281",9,"Careful",8,0.578947368421053
"pattern_16508",9,"Homo.Economicus",5,0.705882352941177
"pattern_16820",9,"Homo.Economicus",6,0.666666666666667
"pattern_16881",9,"Fearful",10,0.333333333333333
"pattern_17209",9,"Early.Adopter",12,0.25
"pattern_17307",9,"Careful",6,0.666666666666667
"pattern_17686",9,"Careful",6,0.666666666666667
"pattern_18123",9,"Homo.Economicus",7,0.5625
"pattern_18325",9,"Cluster8",4,0.764705882352941
"pattern_18538",9,"Careful",6,0.666666666666667
"pattern_18542",9,"Homo.Economicus",6,0.625
"pattern_18685",9,"Careful",8,0.578947368421053
"pattern_18688",9,"Fearful",9,0.4
"pattern_19200",9,"Careful",6,0.666666666666667
"pattern_19291",9,"Careful",8,0.578947368421053
"pattern_19354",9,"Cluster8",6,0.666666666666667
"pattern_149",8,"Uninterested",7,0.611111111111111
"pattern_636",8,"Cluster8",6,0.625
"pattern_882",8,"Careful",8,0.578947368421053
"pattern_1004",8,"Fearful",10,0.411764705882353
"pattern_1075",8,"Careful",6,0.666666666666667
"pattern_1090",8,"Fearful",9,0.4
"pattern_1123",8,"Cluster8",8,0.578947368421053
"pattern_1149",8,"Early.Adopter",6,0.647058823529412
"pattern_1159",8,"Careful",8,0.578947368421053
"pattern_1243",8,"Cluster8",8,0.578947368421053
"pattern_1404",8,"Fearful",6,0.666666666666667
"pattern_1441",8,"Uninterested",7,0.5625
"pattern_1453",8,"Homo.Economicus",7,0.588235294117647
"pattern_1480",8,"Fearful",7,0.5625
"pattern_1517",8,"Careful",11,0.388888888888889
"pattern_1520",8,"Careful",5,0.705882352941177
"pattern_1635",8,"Careful",8,0.578947368421053
"pattern_1721",8,"Fearful",5,0.705882352941177
"pattern_1809",8,"Fearful",9,0.4
"pattern_1883",8,"Uninterested",8,0.529411764705882
"pattern_1926",8,"Careful",8,0.578947368421053
"pattern_1990",8,"Careful",6,0.647058823529412
"pattern_2007",8,"Careful",8,0.578947368421053
"pattern_2075",8,"Early.Adopter",6,0.625
"pattern_2120",8,"Influencer",11,0.421052631578947
"pattern_2145",8,"Fearful",8,0.578947368421053
"pattern_2148",8,"Fearful",6,0.625
"pattern_2156",8,"Fearful",6,0.666666666666667
"pattern_2186",8,"Uninterested",8,0.529411764705882
"pattern_2307",8,"Early.Adopter",8,0.578947368421053
"pattern_2340",8,"Careful",6,0.666666666666667
"pattern_2470",8,"Early.Adopter",9,0.4375
"pattern_2488",8,"Influencer",8,0.5
"pattern_2546",8,"Careful",8,0.578947368421053
"pattern_2627",8,"Stubborn",9,0.4375
"pattern_2685",8,"Homo.Economicus",12,0.2
"pattern_2691",8,"Fearful",6,0.625
"pattern_2720",8,"Homo.Economicus",6,0.666666666666667
"pattern_2732",8,"Homo.Economicus",5,0.6875
"pattern_2734",8,"Uninterested",6,0.666666666666667
"pattern_2808",8,"Homo.Economicus",7,0.5625
"pattern_2811",8,"Fearful",8,0.466666666666667
"pattern_2837",8,"Homo.Economicus",6,0.666666666666667
"pattern_2856",8,"Early.Adopter",10,0.444444444444444
"pattern_2858",8,"Careful",6,0.666666666666667
"pattern_2901",8,"Early.Adopter",6,0.625
"pattern_2913",8,"Stubborn",6,0.666666666666667
"pattern_2930",8,"Careful",6,0.625
"pattern_2938",8,"Homo.Economicus",7,0.611111111111111
"pattern_2997",8,"Careful",10,0.5
"pattern_3106",8,"Careful",8,0.578947368421053
"pattern_3115",8,"Fearful",6,0.647058823529412
"pattern_3119",8,"Careful",10,0.5
"pattern_3129",8,"Careful",10,0.5
"pattern_3136",8,"Fearful",9,0.470588235294118
"pattern_3160",8,"Fearful",7,0.5625
"pattern_3253",8,"Fearful",7,0.5625
"pattern_3284",8,"Early.Adopter",14,0.363636363636364
"pattern_3334",8,"Careful",6,0.6
"pattern_3418",8,"Careful",8,0.578947368421053
"pattern_3434",8,"Influencer",9,0.470588235294118
"pattern_3490",8,"Stubborn",5,0.705882352941177
"pattern_3530",8,"Uninterested",4,0.764705882352941
"pattern_3561",8,"Fearful",6,0.666666666666667
"pattern_3601",8,"Uninterested",3,0.8125
"pattern_3654",8,"Careful",8,0.578947368421053
"pattern_3676",8,"Careful",7,0.611111111111111
"pattern_3821",8,"Careful",8,0.578947368421053
"pattern_3832",8,"Careful",4,0.764705882352941
"pattern_3881",8,"Fearful",7,0.611111111111111
"pattern_3884",8,"Fearful",8,0.5
"pattern_3923",8,"Careful",6,0.666666666666667
"pattern_4002",8,"Careful",6,0.6
"pattern_4045",8,"Careful",7,0.588235294117647
"pattern_4114",8,"Early.Adopter",5,0.705882352941177
"pattern_4154",8,"Fearful",8,0.578947368421053
"pattern_4213",8,"Careful",4,0.764705882352941
"pattern_4224",8,"Fearful",5,0.705882352941177
"pattern_4231",8,"Cluster8",4,0.764705882352941
"pattern_4254",8,"Careful",10,0.5
"pattern_4325",8,"Fearful",4,0.764705882352941
"pattern_4352",8,"Fearful",6,0.6
"pattern_4360",8,"Early.Adopter",6,0.625
"pattern_4486",8,"Fearful",10,0.5
"pattern_4496",8,"Uninterested",7,0.588235294117647
"pattern_4581",8,"Careful",5,0.666666666666667
"pattern_4630",8,"Careful",4,0.764705882352941
"pattern_4666",8,"Fearful",7,0.611111111111111
"pattern_4684",8,"Homo.Economicus",6,0.647058823529412
"pattern_4789",8,"Careful",8,0.578947368421053
"pattern_4813",8,"Homo.Economicus",7,0.588235294117647
"pattern_4827",8,"Careful",8,0.578947368421053
"pattern_4840",8,"Careful",3,0.8125
"pattern_4860",8,"Fearful",6,0.666666666666667
"pattern_4879",8,"Careful",6,0.666666666666667
"pattern_4880",8,"Fearful",7,0.533333333333333
"pattern_4953",8,"Careful",10,0.5
"pattern_5028",8,"Homo.Economicus",8,0.555555555555556
"pattern_5122",8,"Careful",8,0.578947368421053
"pattern_5179",8,"Influencer",8,0.578947368421053
"pattern_5181",8,"Fearful",3,0.8125
"pattern_5193",8,"Influencer",6,0.625
"pattern_5209",8,"Fearful",10,0.444444444444444
"pattern_5233",8,"Careful",8,0.578947368421053
"pattern_5263",8,"Homo.Economicus",9,0.4
"pattern_5264",8,"Uninterested",7,0.533333333333333
"pattern_5293",8,"Careful",12,0.25
"pattern_5332",8,"Stubborn",8,0.466666666666667
"pattern_5376",8,"Homo.Economicus",7,0.611111111111111
"pattern_5378",8,"Careful",4,0.764705882352941
"pattern_5383",8,"Homo.Economicus",6,0.625
"pattern_5402",8,"Homo.Economicus",9,0.4
"pattern_5408",8,"Fearful",8,0.578947368421053
"pattern_5438",8,"Uninterested",7,0.588235294117647
"pattern_5511",8,"Uninterested",8,0.578947368421053
"pattern_5571",8,"Careful",10,0.5
"pattern_5601",8,"Careful",6,0.666666666666667
"pattern_5647",8,"Fearful",3,0.8125
"pattern_5676",8,"Fearful",8,0.578947368421053
"pattern_5780",8,"Careful",10,0.5
"pattern_5792",8,"Fearful",9,0.470588235294118
"pattern_5902",8,"Fearful",10,0.5
"pattern_5968",8,"Homo.Economicus",6,0.666666666666667
"pattern_6031",8,"Homo.Economicus",6,0.666666666666667
"pattern_6086",8,"Fearful",6,0.625
"pattern_6092",8,"Influencer",5,0.666666666666667
"pattern_6136",8,"Cluster8",7,0.5625
"pattern_6158",8,"Cluster8",9,0.4
"pattern_6180",8,"Fearful",6,0.666666666666667
"pattern_6209",8,"Careful",8,0.466666666666667
"pattern_6234",8,"Fearful",6,0.666666666666667
"pattern_6236",8,"Uninterested",5,0.705882352941177
"pattern_6324",8,"Uninterested",7,0.5625
"pattern_6362",8,"Careful",8,0.578947368421053
"pattern_6390",8,"Early.Adopter",13,0.1875
"pattern_6430",8,"Fearful",8,0.578947368421053
"pattern_6576",8,"Early.Adopter",7,0.533333333333333
"pattern_6595",8,"Fearful",10,0.333333333333333
"pattern_6628",8,"Careful",5,0.705882352941177
"pattern_6648",8,"Influencer",7,0.588235294117647
"pattern_6671",8,"Careful",8,0.578947368421053
"pattern_6699",8,"Careful",8,0.529411764705882
"pattern_6736",8,"Cluster8",7,0.533333333333333
"pattern_6766",8,"Homo.Economicus",7,0.588235294117647
"pattern_6780",8,"Careful",6,0.666666666666667
"pattern_6841",8,"Cluster8",4,0.764705882352941
"pattern_6857",8,"Careful",8,0.578947368421053
"pattern_6865",8,"Homo.Economicus",6,0.625
"pattern_6890",8,"Stubborn",8,0.466666666666667
"pattern_6896",8,"Homo.Economicus",7,0.588235294117647
"pattern_6923",8,"Homo.Economicus",6,0.666666666666667
"pattern_6931",8,"Careful",10,0.473684210526316
"pattern_6958",8,"Careful",8,0.529411764705882
"pattern_6994",8,"Uninterested",6,0.666666666666667
"pattern_7012",8,"Careful",10,0.444444444444444
"pattern_7016",8,"Early.Adopter",9,0.4
"pattern_7107",8,"Cluster8",3,0.8125
"pattern_7139",8,"Fearful",6,0.666666666666667
"pattern_7144",8,"Careful",10,0.5
"pattern_7176",8,"Early.Adopter",5,0.6875
"pattern_7232",8,"Uninterested",6,0.666666666666667
"pattern_7238",8,"Careful",10,0.5
"pattern_7239",8,"Careful",6,0.666666666666667
"pattern_7247",8,"Cluster8",8,0.578947368421053
"pattern_7287",8,"Uninterested",8,0.5
"pattern_7321",8,"Fearful",4,0.733333333333333
"pattern_7326",8,"Uninterested",8,0.5
"pattern_7349",8,"Fearful",6,0.647058823529412
"pattern_7375",8,"Stubborn",8,0.555555555555556
"pattern_7377",8,"Early.Adopter",8,0.5
"pattern_7387",8,"Homo.Economicus",6,0.6
"pattern_7411",8,"Homo.Economicus",10,0.333333333333333
"pattern_7432",8,"Influencer",8,0.578947368421053
"pattern_7510",8,"Homo.Economicus",4,0.75
"pattern_7554",8,"Homo.Economicus",6,0.647058823529412
"pattern_7602",8,"Careful",5,0.6875
"pattern_7612",8,"Careful",10,0.5
"pattern_7647",8,"Influencer",7,0.533333333333333
"pattern_7734",8,"Fearful",6,0.666666666666667
"pattern_7767",8,"Careful",10,0.5
"pattern_7871",8,"Careful",8,0.578947368421053
"pattern_7916",8,"Fearful",8,0.578947368421053
"pattern_7995",8,"Early.Adopter",6,0.666666666666667
"pattern_8001",8,"Fearful",7,0.611111111111111
"pattern_8028",8,"Fearful",8,0.555555555555556
"pattern_8047",8,"Fearful",8,0.555555555555556
"pattern_8092",8,"Uninterested",8,0.555555555555556
"pattern_8106",8,"Careful",8,0.578947368421053
"pattern_8200",8,"Early.Adopter",7,0.588235294117647
"pattern_8206",8,"Stubborn",9,0.4375
"pattern_8211",8,"Cluster8",2,0.866666666666667
"pattern_8214",8,"Careful",5,0.6875
"pattern_8224",8,"Homo.Economicus",11,0.266666666666667
"pattern_8232",8,"Fearful",6,0.666666666666667
"pattern_8269",8,"Early.Adopter",6,0.666666666666667
"pattern_8271",8,"Careful",6,0.666666666666667
"pattern_8279",8,"Uninterested",5,0.705882352941177
"pattern_8307",8,"Uninterested",6,0.666666666666667
"pattern_8340",8,"Cluster8",7,0.588235294117647
"pattern_8368",8,"Uninterested",6,0.6
"pattern_8374",8,"Stubborn",8,0.466666666666667
"pattern_8388",8,"Careful",6,0.666666666666667
"pattern_8390",8,"Uninterested",7,0.588235294117647
"pattern_8461",8,"Fearful",12,0.294117647058824
"pattern_8496",8,"Careful",6,0.666666666666667
"pattern_8540",8,"Early.Adopter",8,0.5
"pattern_8546",8,"Cluster8",4,0.764705882352941
"pattern_8579",8,"Fearful",6,0.666666666666667
"pattern_8642",8,"Careful",8,0.578947368421053
"pattern_8689",8,"Early.Adopter",9,0.4
"pattern_8701",8,"Uninterested",10,0.333333333333333
"pattern_8737",8,"Early.Adopter",9,0.4375
"pattern_8745",8,"Homo.Economicus",6,0.666666666666667
"pattern_8758",8,"Influencer",7,0.533333333333333
"pattern_8789",8,"Uninterested",8,0.555555555555556
"pattern_8805",8,"Homo.Economicus",5,0.6875
"pattern_8839",8,"Early.Adopter",6,0.625
"pattern_8954",8,"Careful",8,0.578947368421053
"pattern_9043",8,"Early.Adopter",6,0.647058823529412
"pattern_9055",8,"Fearful",3,0.8125
"pattern_9124",8,"Careful",9,0.4375
"pattern_9150",8,"Homo.Economicus",6,0.6
"pattern_9155",8,"Fearful",7,0.588235294117647
"pattern_9173",8,"Careful",7,0.5625
"pattern_9174",8,"Careful",6,0.666666666666667
"pattern_9356",8,"Fearful",12,0.2
"pattern_9357",8,"Careful",8,0.578947368421053
"pattern_9392",8,"Careful",8,0.578947368421053
"pattern_9403",8,"Fearful",10,0.333333333333333
"pattern_9453",8,"Uninterested",9,0.4375
"pattern_9465",8,"Cluster8",6,0.647058823529412
"pattern_9474",8,"Fearful",5,0.666666666666667
"pattern_9521",8,"Homo.Economicus",8,0.555555555555556
"pattern_9530",8,"Fearful",8,0.578947368421053
"pattern_9573",8,"Fearful",4,0.75
"pattern_9577",8,"Careful",5,0.666666666666667
"pattern_9628",8,"Uninterested",5,0.6875
"pattern_9680",8,"Homo.Economicus",6,0.666666666666667
"pattern_9728",8,"Careful",6,0.666666666666667
"pattern_9729",8,"Fearful",6,0.666666666666667
"pattern_9756",8,"Fearful",6,0.647058823529412
"pattern_9766",8,"Early.Adopter",6,0.625
"pattern_9806",8,"Homo.Economicus",4,0.764705882352941
"pattern_9900",8,"Homo.Economicus",7,0.611111111111111
"pattern_9904",8,"Careful",8,0.578947368421053
"pattern_9919",8,"Homo.Economicus",6,0.666666666666667
"pattern_9976",8,"Careful",6,0.666666666666667
"pattern_10034",8,"Fearful",11,0.3125
"pattern_10086",8,"Uninterested",8,0.555555555555556
"pattern_10099",8,"Careful",8,0.578947368421053
"pattern_10102",8,"Homo.Economicus",8,0.466666666666667
"pattern_10103",8,"Careful",6,0.666666666666667
"pattern_10114",8,"Influencer",7,0.5625
"pattern_10128",8,"Cluster8",5,0.705882352941177
"pattern_10129",8,"Homo.Economicus",4,0.764705882352941
"pattern_10132",8,"Stubborn",6,0.666666666666667
"pattern_10171",8,"Careful",5,0.6875
"pattern_10174",8,"Careful",8,0.578947368421053
"pattern_10210",8,"Fearful",6,0.666666666666667
"pattern_10220",8,"Careful",10,0.5
"pattern_10335",8,"Cluster8",12,0.428571428571429
"pattern_10344",8,"Fearful",10,0.5
"pattern_10423",8,"Careful",8,0.578947368421053
"pattern_10437",8,"Fearful",7,0.5625
"pattern_10443",8,"Careful",6,0.666666666666667
"pattern_10455",8,"Homo.Economicus",7,0.611111111111111
"pattern_10510",8,"Careful",14,0.363636363636364
"pattern_10552",8,"Careful",8,0.529411764705882
"pattern_10591",8,"Homo.Economicus",9,0.470588235294118
"pattern_10640",8,"Homo.Economicus",3,0.8
"pattern_10724",8,"Cluster8",6,0.647058823529412
"pattern_10732",8,"Early.Adopter",10,0.333333333333333
"pattern_10815",8,"Cluster8",2,0.875
"pattern_10852",8,"Fearful",10,0.473684210526316
"pattern_10863",8,"Careful",10,0.5
"pattern_10874",8,"Uninterested",6,0.666666666666667
"pattern_10905",8,"Careful",6,0.666666666666667
"pattern_10931",8,"Uninterested",10,0.5
"pattern_10943",8,"Early.Adopter",8,0.5
"pattern_10954",8,"Fearful",8,0.555555555555556
"pattern_11014",8,"Fearful",6,0.666666666666667
"pattern_11016",8,"Fearful",9,0.470588235294118
"pattern_11033",8,"Fearful",6,0.647058823529412
"pattern_11038",8,"Influencer",8,0.529411764705882
"pattern_11052",8,"Uninterested",8,0.578947368421053
"pattern_11073",8,"Careful",12,0.428571428571429
"pattern_11206",8,"Careful",8,0.578947368421053
"pattern_11214",8,"Homo.Economicus",8,0.555555555555556
"pattern_11276",8,"Careful",6,0.666666666666667
"pattern_11298",8,"Careful",8,0.578947368421053
"pattern_11338",8,"Early.Adopter",8,0.529411764705882
