sample_label,sample_label_es,n_participants,boot_id,model_type,model_label,formula,status,error_message,warnings,n_rows,n_unique_participants,AIC,BIC,logLik,n_terms_with_p,n_significant_terms
bootstrap,bootstrap sintético,1000,1,M2_REDUCED,M2 reducido: interacciones teóricas,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + macro_archetype_5:(z_STIMULATION +      z_PHYSIOLOGICAL + z_FINANCIAL + z_AUTONOMY + z_MEANING) +      (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",3000,1000,3108.490986348239,3324.720218783648,-1518.2454931741195,35,28
bootstrap,bootstrap sintético,1000,1,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",3000,1000,2971.1173324274478,3283.4484459452606,-1433.5586662137239,51,36
bootstrap,bootstrap sintético,1000,2,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),ok,NA,,3000,1000,6076.263470405653,6118.308043379205,-3031.1317352028263,0,0
bootstrap,bootstrap sintético,1000,2,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),ok,NA,,3000,1000,3629.7907218585106,3725.8926029409145,-1798.8953609292553,15,13
bootstrap,bootstrap sintético,1000,2,M2_REDUCED,M2 reducido: interacciones teóricas,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + macro_archetype_5:(z_STIMULATION +      z_PHYSIOLOGICAL + z_FINANCIAL + z_AUTONOMY + z_MEANING) +      (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",3000,1000,2998.424771036659,3214.654003472068,-1463.2123855183295,35,28
bootstrap,bootstrap sintético,1000,2,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",3000,1000,2848.6335012391646,3160.9646147569774,-1372.3167506195823,51,33
bootstrap,bootstrap sintético,1000,3,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),ok,NA,,3000,1000,6075.430209505362,6117.474782478914,-3030.715104752681,6,6
bootstrap,bootstrap sintético,1000,3,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),ok,NA,,3000,1000,3658.912101190378,3755.013982272782,-1813.456050595189,15,13
bootstrap,bootstrap sintético,1000,3,M2_REDUCED,M2 reducido: interacciones teóricas,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + macro_archetype_5:(z_STIMULATION +      z_PHYSIOLOGICAL + z_FINANCIAL + z_AUTONOMY + z_MEANING) +      (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",3000,1000,3087.4794134761387,3303.7086459115476,-1507.7397067380693,35,28
bootstrap,bootstrap sintético,1000,3,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",3000,1000,2982.914738930198,3295.2458524480107,-1439.457369465099,51,31
bootstrap,bootstrap sintético,1000,4,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),ok,NA,,3000,1000,6066.548662764214,6108.593235737766,-3026.274331382107,6,6
bootstrap,bootstrap sintético,1000,4,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),ok,NA,,3000,1000,3540.6746479638487,3636.7765290462526,-1754.3373239819243,15,14
bootstrap,bootstrap sintético,1000,4,M2_REDUCED,M2 reducido: interacciones teóricas,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + macro_archetype_5:(z_STIMULATION +      z_PHYSIOLOGICAL + z_FINANCIAL + z_AUTONOMY + z_MEANING) +      (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",3000,1000,3021.0725167924616,3237.3017492278705,-1474.5362583962308,35,27
bootstrap,bootstrap sintético,1000,4,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",3000,1000,2909.345821978564,3221.6769354963767,-1402.672910989282,51,31
bootstrap,bootstrap sintético,1000,5,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),ok,NA,,3000,1000,6065.972503250695,6108.017076224247,-3025.9862516253474,6,6
bootstrap,bootstrap sintético,1000,5,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),ok,NA,,3000,1000,3515.4928111238078,3611.5946922062117,-1741.7464055619039,15,13
bootstrap,bootstrap sintético,1000,5,M2_REDUCED,M2 reducido: interacciones teóricas,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + macro_archetype_5:(z_STIMULATION +      z_PHYSIOLOGICAL + z_FINANCIAL + z_AUTONOMY + z_MEANING) +      (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",3000,1000,2895.2868574843073,3111.5160899197163,-1411.6434287421537,35,28
bootstrap,bootstrap sintético,1000,5,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",3000,1000,2763.9708952329106,3076.3020087507234,-1329.9854476164553,51,35
bootstrap,bootstrap sintético,2000,1,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),ok,NA,,6000,2000,12086.861805556491,12133.758408793963,-6036.430902778246,6,6
bootstrap,bootstrap sintético,2000,1,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),ok,NA,,6000,2000,7210.1558961588435,7317.348132130206,-3589.0779480794217,15,14
bootstrap,bootstrap sintético,2000,1,M2_REDUCED,M2 reducido: interacciones teóricas,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + macro_archetype_5:(z_STIMULATION +      z_PHYSIOLOGICAL + z_FINANCIAL + z_AUTONOMY + z_MEANING) +      (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",6000,2000,5985.209057909292,6226.391588844859,-2956.604528954646,35,30
bootstrap,bootstrap sintético,2000,1,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",6000,2000,5671.176825982826,6019.551592889756,-2783.588412991413,51,36
bootstrap,bootstrap sintético,2000,2,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),ok,NA,,6000,2000,12102.134109461449,12149.030712698921,-6044.0670547307245,6,6
bootstrap,bootstrap sintético,2000,2,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),ok,NA,,6000,2000,7261.128093565328,7368.320329536691,-3614.564046782664,15,15
bootstrap,bootstrap sintético,2000,2,M2_REDUCED,M2 reducido: interacciones teóricas,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + macro_archetype_5:(z_STIMULATION +      z_PHYSIOLOGICAL + z_FINANCIAL + z_AUTONOMY + z_MEANING) +      (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",6000,2000,5963.77907674586,6204.961607681427,-2945.88953837293,35,33
bootstrap,bootstrap sintético,2000,2,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",6000,2000,5696.33680142899,6044.71156833592,-2796.168400714495,51,38
bootstrap,bootstrap sintético,2000,3,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),ok,NA,"(-1) Model failed to converge with max|grad| = 1.25979e-06 (tol = 1e-06) 
In addition: step factor reduced below minimum",6000,2000,12118.40496711482,12165.301570352292,-6052.20248355741,6,6
bootstrap,bootstrap sintético,2000,3,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),ok,NA,,6000,2000,7264.545899210183,7371.738135181546,-3616.2729496050915,15,14
bootstrap,bootstrap sintético,2000,3,M2_REDUCED,M2 reducido: interacciones teóricas,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + macro_archetype_5:(z_STIMULATION +      z_PHYSIOLOGICAL + z_FINANCIAL + z_AUTONOMY + z_MEANING) +      (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",6000,2000,6009.023791253499,6250.206322189067,-2968.5118956267497,35,29
bootstrap,bootstrap sintético,2000,3,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",6000,2000,5754.7734127461545,6103.148179653084,-2825.3867063730772,51,36
bootstrap,bootstrap sintético,2000,4,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),ok,NA,,6000,2000,12151.80693897009,12198.703542207562,-6068.903469485045,0,0
bootstrap,bootstrap sintético,2000,4,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),ok,NA,,6000,2000,7387.901359368798,7495.09359534016,-3677.950679684399,15,14
bootstrap,bootstrap sintético,2000,4,M2_REDUCED,M2 reducido: interacciones teóricas,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + macro_archetype_5:(z_STIMULATION +      z_PHYSIOLOGICAL + z_FINANCIAL + z_AUTONOMY + z_MEANING) +      (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",6000,2000,6083.71271650475,6324.895247440317,-3005.856358252375,35,32
bootstrap,bootstrap sintético,2000,4,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",6000,2000,5799.362904280365,6147.737671187295,-2847.6814521401825,51,38
bootstrap,bootstrap sintético,2000,5,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),ok,NA,,6000,2000,12111.86549682473,12158.762100062202,-6048.932748412365,6,6
bootstrap,bootstrap sintético,2000,5,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),ok,NA,,6000,2000,7209.572477451838,7316.764713423201,-3588.786238725919,15,14
bootstrap,bootstrap sintético,2000,5,M2_REDUCED,M2 reducido: interacciones teóricas,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + macro_archetype_5:(z_STIMULATION +      z_PHYSIOLOGICAL + z_FINANCIAL + z_AUTONOMY + z_MEANING) +      (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",6000,2000,5948.804054450525,6189.986585386092,-2938.4020272252624,35,31
bootstrap,bootstrap sintético,2000,5,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),ok,NA,"(3) Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables? 
In addition: Absolute and relative convergence criteria were met",6000,2000,5722.123988489187,6070.498755396116,-2809.0619942445933,51,36
