"pattern","freq","best_archetype_within_K","best_dist_within_K","best_sim_jaccard_within_K"
"pattern_11958",35,"Homo.Economicus",10,0.473684210526316
"pattern_11990",35,"Homo.Economicus",12,0.333333333333333
"pattern_12906",35,"Careful",6,0.666666666666667
"pattern_12920",35,"Fearful",11,0.3125
"pattern_13105",35,"Stubborn",8,0.578947368421053
"pattern_13109",35,"Homo.Economicus",8,0.529411764705882
"pattern_13173",35,"Homo.Economicus",9,0.5
"pattern_13499",35,"Careful",10,0.5
"pattern_13594",35,"Careful",8,0.5
"pattern_13710",35,"Homo.Economicus",5,0.705882352941177
"pattern_13834",35,"Homo.Economicus",6,0.666666666666667
"pattern_13844",35,"Fearful",6,0.666666666666667
"pattern_13856",35,"Fearful",10,0.444444444444444
"pattern_14131",35,"Fearful",6,0.625
"pattern_14192",35,"Fearful",4,0.764705882352941
"pattern_14325",35,"Careful",10,0.5
"pattern_14507",35,"Careful",6,0.666666666666667
"pattern_14614",35,"Fearful",10,0.411764705882353
"pattern_14824",35,"Careful",6,0.666666666666667
"pattern_15116",35,"Homo.Economicus",11,0.266666666666667
"pattern_15345",35,"Fearful",10,0.411764705882353
"pattern_15425",35,"Careful",8,0.578947368421053
"pattern_15637",35,"Fearful",7,0.533333333333333
"pattern_15671",35,"Stubborn",10,0.333333333333333
"pattern_15790",35,"Careful",6,0.647058823529412
"pattern_15983",35,"Careful",6,0.666666666666667
"pattern_16192",35,"Fearful",8,0.578947368421053
"pattern_16381",35,"Careful",8,0.578947368421053
"pattern_16453",35,"Careful",8,0.529411764705882
"pattern_16546",35,"Fearful",5,0.6875
"pattern_16947",35,"Fearful",8,0.555555555555556
"pattern_16965",35,"Stubborn",10,0.5
"pattern_16993",35,"Fearful",9,0.4375
"pattern_17029",35,"Homo.Economicus",14,0.263157894736842
"pattern_17093",35,"Careful",6,0.666666666666667
"pattern_17306",35,"Careful",6,0.666666666666667
"pattern_17666",35,"Fearful",13,0.1875
"pattern_17687",35,"Homo.Economicus",8,0.529411764705882
"pattern_17718",35,"Stubborn",10,0.5
"pattern_18013",35,"Fearful",8,0.578947368421053
"pattern_18231",35,"Fearful",3,0.8125
"pattern_18382",35,"Homo.Economicus",6,0.666666666666667
"pattern_18549",35,"Fearful",7,0.611111111111111
"pattern_18813",35,"Careful",8,0.578947368421053
"pattern_18937",35,"Homo.Economicus",13,0.277777777777778
"pattern_19107",35,"Homo.Economicus",8,0.5
"pattern_19255",35,"Fearful",10,0.333333333333333
"pattern_19482",35,"Fearful",10,0.5
"pattern_19558",35,"Careful",6,0.666666666666667
"pattern_19590",35,"Homo.Economicus",7,0.588235294117647
"pattern_19662",35,"Homo.Economicus",9,0.5
"pattern_19708",35,"Homo.Economicus",4,0.764705882352941
"pattern_19785",35,"Stubborn",12,0.294117647058824
"pattern_20034",35,"Fearful",8,0.578947368421053
"pattern_20164",35,"Fearful",3,0.8
"pattern_20698",35,"Stubborn",8,0.555555555555556
"pattern_20807",35,"Fearful",12,0.333333333333333
"pattern_21046",35,"Fearful",10,0.444444444444444
"pattern_21080",35,"Fearful",9,0.526315789473684
"pattern_21108",35,"Homo.Economicus",7,0.533333333333333
"pattern_21705",35,"Homo.Economicus",7,0.611111111111111
"pattern_21757",35,"Careful",8,0.578947368421053
"pattern_21942",35,"Homo.Economicus",6,0.666666666666667
"pattern_22278",35,"Careful",7,0.588235294117647
"pattern_22290",35,"Fearful",6,0.666666666666667
"pattern_22475",35,"Careful",6,0.625
"pattern_22790",35,"Fearful",6,0.666666666666667
"pattern_22796",35,"Stubborn",6,0.666666666666667
"pattern_23701",35,"Careful",4,0.764705882352941
"pattern_24770",35,"Careful",8,0.578947368421053
"pattern_25092",35,"Homo.Economicus",8,0.578947368421053
"pattern_25306",35,"Fearful",10,0.444444444444444
"pattern_25475",35,"Stubborn",10,0.5
"pattern_26221",35,"Stubborn",7,0.588235294117647
"pattern_27100",35,"Homo.Economicus",5,0.6875
"pattern_27181",35,"Fearful",8,0.578947368421053
"pattern_27183",35,"Homo.Economicus",8,0.466666666666667
"pattern_27424",35,"Homo.Economicus",10,0.473684210526316
"pattern_28504",35,"Stubborn",5,0.705882352941177
"pattern_28580",35,"Fearful",9,0.526315789473684
"pattern_28617",35,"Stubborn",8,0.529411764705882
"pattern_28750",35,"Careful",6,0.666666666666667
"pattern_29666",35,"Careful",8,0.578947368421053
"pattern_30162",35,"Stubborn",8,0.578947368421053
"pattern_30170",35,"Careful",6,0.666666666666667
"pattern_30710",35,"Careful",8,0.578947368421053
"pattern_30775",35,"Homo.Economicus",6,0.625
"pattern_31807",35,"Fearful",6,0.666666666666667
"pattern_31858",35,"Careful",8,0.578947368421053
"pattern_31949",35,"Careful",6,0.666666666666667
"pattern_32608",35,"Careful",9,0.4375
"pattern_32907",35,"Homo.Economicus",6,0.647058823529412
"pattern_33931",35,"Homo.Economicus",6,0.647058823529412
"pattern_38164",35,"Careful",8,0.578947368421053
"pattern_915",34,"Fearful",16,0.304347826086957
"pattern_1371",34,"Stubborn",7,0.588235294117647
"pattern_2014",34,"Homo.Economicus",11,0.352941176470588
"pattern_2495",34,"Careful",10,0.5
"pattern_3105",34,"Careful",6,0.666666666666667
"pattern_3494",34,"Stubborn",8,0.578947368421053
"pattern_3687",34,"Homo.Economicus",8,0.555555555555556
"pattern_3737",34,"Careful",4,0.75
"pattern_3754",34,"Stubborn",6,0.625
"pattern_4289",34,"Stubborn",9,0.4375
"pattern_4372",34,"Stubborn",7,0.533333333333333
"pattern_4589",34,"Fearful",10,0.5
"pattern_4783",34,"Stubborn",4,0.75
"pattern_5149",34,"Fearful",12,0.2
"pattern_5184",34,"Stubborn",8,0.466666666666667
"pattern_5731",34,"Fearful",8,0.578947368421053
"pattern_6137",34,"Careful",6,0.666666666666667
"pattern_6188",34,"Stubborn",8,0.466666666666667
"pattern_6198",34,"Fearful",17,0.260869565217391
"pattern_6329",34,"Homo.Economicus",7,0.588235294117647
"pattern_6419",34,"Fearful",10,0.473684210526316
"pattern_6626",34,"Fearful",8,0.529411764705882
"pattern_6741",34,"Careful",8,0.578947368421053
"pattern_6791",34,"Careful",10,0.5
"pattern_6824",34,"Careful",8,0.578947368421053
"pattern_6845",34,"Fearful",6,0.625
"pattern_7112",34,"Stubborn",12,0.428571428571429
"pattern_7515",34,"Fearful",6,0.666666666666667
"pattern_7804",34,"Careful",8,0.578947368421053
"pattern_7964",34,"Stubborn",12,0.428571428571429
"pattern_7974",34,"Fearful",2,0.866666666666667
"pattern_8010",34,"Fearful",8,0.578947368421053
"pattern_8048",34,"Fearful",8,0.578947368421053
"pattern_8154",34,"Careful",6,0.666666666666667
"pattern_8178",34,"Fearful",10,0.375
"pattern_8334",34,"Stubborn",5,0.666666666666667
"pattern_8406",34,"Fearful",9,0.526315789473684
"pattern_8417",34,"Fearful",8,0.578947368421053
"pattern_8428",34,"Stubborn",10,0.5
"pattern_8466",34,"Homo.Economicus",10,0.5
"pattern_8485",34,"Fearful",16,0.304347826086957
"pattern_8587",34,"Fearful",4,0.764705882352941
"pattern_8612",34,"Careful",8,0.578947368421053
"pattern_8628",34,"Homo.Economicus",7,0.5625
"pattern_8702",34,"Homo.Economicus",6,0.625
"pattern_8788",34,"Stubborn",6,0.666666666666667
"pattern_9471",34,"Fearful",12,0.428571428571429
"pattern_9570",34,"Fearful",8,0.578947368421053
"pattern_9601",34,"Fearful",6,0.666666666666667
"pattern_9618",34,"Stubborn",7,0.5625
"pattern_9645",34,"Fearful",8,0.578947368421053
"pattern_9858",34,"Fearful",9,0.4
"pattern_9977",34,"Fearful",8,0.5
"pattern_10058",34,"Homo.Economicus",8,0.555555555555556
"pattern_10146",34,"Fearful",10,0.411764705882353
"pattern_10338",34,"Fearful",6,0.666666666666667
"pattern_10456",34,"Homo.Economicus",8,0.529411764705882
"pattern_10600",34,"Fearful",6,0.666666666666667
"pattern_10644",34,"Careful",6,0.666666666666667
"pattern_10649",34,"Homo.Economicus",4,0.764705882352941
"pattern_10933",34,"Homo.Economicus",8,0.578947368421053
"pattern_10955",34,"Fearful",16,0.304347826086957
"pattern_11050",34,"Careful",8,0.578947368421053
"pattern_11119",34,"Fearful",9,0.5
"pattern_11343",34,"Careful",4,0.764705882352941
"pattern_11425",34,"Homo.Economicus",8,0.578947368421053
"pattern_11486",34,"Homo.Economicus",10,0.444444444444444
"pattern_11685",34,"Careful",10,0.5
"pattern_12102",34,"Stubborn",8,0.555555555555556
"pattern_12312",34,"Careful",6,0.666666666666667
"pattern_12411",34,"Stubborn",9,0.5
"pattern_12567",34,"Careful",11,0.3125
"pattern_12680",34,"Stubborn",12,0.428571428571429
"pattern_12756",34,"Homo.Economicus",7,0.611111111111111
"pattern_12803",34,"Stubborn",8,0.578947368421053
"pattern_13079",34,"Homo.Economicus",10,0.444444444444444
"pattern_13091",34,"Fearful",9,0.4375
"pattern_13796",34,"Fearful",7,0.5625
"pattern_13867",34,"Stubborn",7,0.588235294117647
"pattern_14077",34,"Fearful",11,0.266666666666667
"pattern_14139",34,"Fearful",10,0.473684210526316
"pattern_14196",34,"Fearful",7,0.588235294117647
"pattern_14484",34,"Homo.Economicus",8,0.578947368421053
"pattern_14775",34,"Homo.Economicus",5,0.705882352941177
"pattern_14820",34,"Fearful",10,0.5
"pattern_14896",34,"Homo.Economicus",7,0.588235294117647
"pattern_15339",34,"Careful",10,0.5
"pattern_15359",34,"Careful",8,0.578947368421053
"pattern_15601",34,"Careful",10,0.5
"pattern_15881",34,"Fearful",10,0.375
"pattern_15941",34,"Careful",6,0.666666666666667
"pattern_16015",34,"Careful",8,0.5
"pattern_16236",34,"Fearful",12,0.25
"pattern_16362",34,"Homo.Economicus",10,0.5
"pattern_16551",34,"Fearful",8,0.578947368421053
"pattern_16770",34,"Fearful",9,0.526315789473684
"pattern_16885",34,"Careful",5,0.705882352941177
"pattern_16982",34,"Fearful",9,0.4375
"pattern_17250",34,"Homo.Economicus",8,0.578947368421053
"pattern_17274",34,"Fearful",8,0.555555555555556
"pattern_17342",34,"Careful",6,0.666666666666667
"pattern_17372",34,"Stubborn",10,0.375
"pattern_17692",34,"Fearful",11,0.388888888888889
"pattern_17770",34,"Fearful",4,0.764705882352941
"pattern_17866",34,"Careful",8,0.578947368421053
"pattern_17920",34,"Homo.Economicus",6,0.6
"pattern_18288",34,"Stubborn",10,0.375
"pattern_18379",34,"Fearful",8,0.578947368421053
"pattern_18417",34,"Careful",10,0.5
"pattern_18945",34,"Fearful",9,0.4
"pattern_19058",34,"Careful",8,0.578947368421053
"pattern_19736",34,"Fearful",16,0.304347826086957
"pattern_19846",34,"Homo.Economicus",12,0.368421052631579
"pattern_20078",34,"Fearful",4,0.764705882352941
"pattern_20608",34,"Careful",6,0.666666666666667
"pattern_20674",34,"Fearful",9,0.470588235294118
"pattern_20780",34,"Stubborn",9,0.470588235294118
"pattern_20963",34,"Fearful",11,0.352941176470588
"pattern_20998",34,"Homo.Economicus",7,0.611111111111111
"pattern_21078",34,"Homo.Economicus",4,0.764705882352941
"pattern_21622",34,"Homo.Economicus",10,0.411764705882353
"pattern_21824",34,"Stubborn",12,0.428571428571429
"pattern_22151",34,"Careful",8,0.578947368421053
"pattern_22395",34,"Careful",6,0.666666666666667
"pattern_23010",34,"Fearful",8,0.578947368421053
"pattern_23084",34,"Careful",8,0.578947368421053
"pattern_23571",34,"Stubborn",4,0.764705882352941
"pattern_23754",34,"Fearful",9,0.5
"pattern_24678",34,"Fearful",12,0.294117647058824
"pattern_24761",34,"Fearful",11,0.352941176470588
"pattern_24892",34,"Fearful",6,0.666666666666667
"pattern_24980",34,"Stubborn",10,0.444444444444444
"pattern_25021",34,"Homo.Economicus",16,0.304347826086957
"pattern_25328",34,"Homo.Economicus",8,0.578947368421053
"pattern_25410",34,"Homo.Economicus",13,0.31578947368421
"pattern_26190",34,"Careful",10,0.5
"pattern_26747",34,"Careful",8,0.578947368421053
"pattern_28166",34,"Stubborn",8,0.529411764705882
"pattern_28564",34,"Homo.Economicus",7,0.5625
"pattern_28864",34,"Fearful",4,0.75
"pattern_29880",34,"Stubborn",6,0.666666666666667
"pattern_31872",34,"Careful",6,0.666666666666667
"pattern_35542",34,"Fearful",4,0.764705882352941
"pattern_35991",34,"Careful",10,0.5
"pattern_36408",34,"Careful",8,0.578947368421053
"pattern_398",33,"Homo.Economicus",10,0.5
"pattern_561",33,"Homo.Economicus",19,0.208333333333333
"pattern_1516",33,"Careful",6,0.666666666666667
"pattern_2094",33,"Homo.Economicus",6,0.647058823529412
"pattern_2175",33,"Careful",8,0.578947368421053
"pattern_2177",33,"Fearful",12,0.368421052631579
"pattern_2237",33,"Homo.Economicus",9,0.470588235294118
"pattern_2354",33,"Fearful",11,0.3125
"pattern_2884",33,"Careful",6,0.666666666666667
"pattern_3071",33,"Fearful",11,0.3125
"pattern_3235",33,"Careful",7,0.588235294117647
"pattern_3296",33,"Homo.Economicus",10,0.5
"pattern_3365",33,"Fearful",13,0.31578947368421
"pattern_3384",33,"Fearful",5,0.705882352941177
"pattern_3512",33,"Careful",6,0.666666666666667
"pattern_3622",33,"Careful",8,0.529411764705882
"pattern_3828",33,"Fearful",9,0.4
"pattern_3832",33,"Fearful",12,0.428571428571429
"pattern_3937",33,"Homo.Economicus",7,0.611111111111111
"pattern_4036",33,"Stubborn",8,0.578947368421053
"pattern_4149",33,"Homo.Economicus",8,0.578947368421053
"pattern_4477",33,"Careful",4,0.764705882352941
"pattern_4582",33,"Fearful",9,0.4
"pattern_4632",33,"Stubborn",8,0.466666666666667
"pattern_4917",33,"Fearful",12,0.368421052631579
"pattern_5109",33,"Homo.Economicus",7,0.611111111111111
"pattern_5122",33,"Fearful",10,0.473684210526316
"pattern_5239",33,"Homo.Economicus",6,0.666666666666667
"pattern_5242",33,"Stubborn",12,0.428571428571429
"pattern_5466",33,"Fearful",6,0.666666666666667
"pattern_5553",33,"Fearful",9,0.4
"pattern_5682",33,"Careful",8,0.578947368421053
"pattern_5686",33,"Careful",4,0.764705882352941
"pattern_5710",33,"Careful",4,0.75
"pattern_5867",33,"Careful",2,0.875
"pattern_5941",33,"Stubborn",8,0.578947368421053
"pattern_5960",33,"Homo.Economicus",8,0.578947368421053
"pattern_6307",33,"Homo.Economicus",6,0.666666666666667
"pattern_6435",33,"Careful",8,0.578947368421053
"pattern_6847",33,"Stubborn",2,0.866666666666667
"pattern_6851",33,"Careful",8,0.578947368421053
"pattern_7108",33,"Fearful",8,0.578947368421053
"pattern_7167",33,"Homo.Economicus",8,0.529411764705882
"pattern_7331",33,"Careful",8,0.578947368421053
"pattern_7360",33,"Fearful",6,0.666666666666667
"pattern_7587",33,"Fearful",7,0.611111111111111
"pattern_7772",33,"Homo.Economicus",5,0.705882352941177
"pattern_7947",33,"Stubborn",8,0.466666666666667
"pattern_8077",33,"Fearful",10,0.375
"pattern_8161",33,"Careful",6,0.647058823529412
"pattern_8384",33,"Fearful",9,0.4375
"pattern_8492",33,"Careful",8,0.578947368421053
"pattern_8568",33,"Homo.Economicus",10,0.411764705882353
"pattern_8602",33,"Homo.Economicus",7,0.611111111111111
"pattern_8667",33,"Careful",10,0.5
"pattern_8676",33,"Fearful",6,0.666666666666667
"pattern_8807",33,"Fearful",10,0.5
"pattern_8843",33,"Homo.Economicus",4,0.75
"pattern_8953",33,"Fearful",3,0.8125
"pattern_8955",33,"Stubborn",8,0.578947368421053
"pattern_9058",33,"Stubborn",2,0.875
"pattern_9064",33,"Careful",8,0.578947368421053
"pattern_9072",33,"Fearful",9,0.4375
"pattern_9211",33,"Stubborn",10,0.5
"pattern_9273",33,"Homo.Economicus",6,0.666666666666667
"pattern_9335",33,"Careful",2,0.875
"pattern_9723",33,"Fearful",9,0.4375
"pattern_9777",33,"Homo.Economicus",8,0.578947368421053
"pattern_10157",33,"Fearful",3,0.8125
"pattern_10184",33,"Homo.Economicus",5,0.6875
"pattern_10328",33,"Fearful",8,0.578947368421053
"pattern_10510",33,"Homo.Economicus",6,0.647058823529412
"pattern_10722",33,"Homo.Economicus",7,0.5625
"pattern_10902",33,"Careful",8,0.578947368421053
"pattern_11095",33,"Fearful",8,0.529411764705882
"pattern_11123",33,"Fearful",9,0.4
"pattern_11191",33,"Fearful",6,0.666666666666667
"pattern_11651",33,"Homo.Economicus",8,0.529411764705882
"pattern_11759",33,"Careful",4,0.764705882352941
"pattern_11902",33,"Careful",8,0.578947368421053
"pattern_12016",33,"Stubborn",8,0.578947368421053
"pattern_12119",33,"Fearful",9,0.470588235294118
"pattern_12207",33,"Homo.Economicus",8,0.555555555555556
"pattern_12208",33,"Stubborn",8,0.466666666666667
"pattern_12300",33,"Fearful",8,0.5
"pattern_12446",33,"Stubborn",8,0.529411764705882
"pattern_12599",33,"Fearful",10,0.411764705882353
"pattern_12844",33,"Stubborn",11,0.352941176470588
"pattern_12878",33,"Homo.Economicus",8,0.5
"pattern_12896",33,"Fearful",10,0.375
"pattern_12943",33,"Fearful",6,0.625
"pattern_12946",33,"Fearful",10,0.375
"pattern_12982",33,"Homo.Economicus",8,0.578947368421053
"pattern_13000",33,"Fearful",7,0.588235294117647
"pattern_13208",33,"Homo.Economicus",10,0.473684210526316
"pattern_13832",33,"Stubborn",9,0.470588235294118
"pattern_13933",33,"Homo.Economicus",9,0.526315789473684
"pattern_14003",33,"Fearful",7,0.611111111111111
"pattern_14073",33,"Homo.Economicus",13,0.380952380952381
"pattern_14076",33,"Homo.Economicus",11,0.352941176470588
"pattern_14123",33,"Homo.Economicus",6,0.666666666666667
"pattern_14198",33,"Fearful",9,0.526315789473684
"pattern_14411",33,"Fearful",13,0.380952380952381
"pattern_14575",33,"Careful",8,0.578947368421053
"pattern_14863",33,"Fearful",6,0.666666666666667
"pattern_14990",33,"Careful",10,0.5
"pattern_15111",33,"Fearful",4,0.764705882352941
"pattern_15203",33,"Careful",8,0.578947368421053
"pattern_15275",33,"Stubborn",8,0.578947368421053
"pattern_15523",33,"Homo.Economicus",7,0.588235294117647
"pattern_15534",33,"Careful",10,0.5
"pattern_15590",33,"Homo.Economicus",5,0.705882352941177
"pattern_16288",33,"Homo.Economicus",13,0.35
"pattern_16668",33,"Fearful",2,0.866666666666667
"pattern_16701",33,"Careful",8,0.578947368421053
"pattern_16758",33,"Careful",6,0.666666666666667
"pattern_17929",33,"Stubborn",7,0.588235294117647
"pattern_18083",33,"Homo.Economicus",11,0.3125
"pattern_18142",33,"Homo.Economicus",7,0.588235294117647
"pattern_18229",33,"Fearful",6,0.666666666666667
"pattern_18234",33,"Stubborn",7,0.588235294117647
"pattern_18623",33,"Stubborn",8,0.466666666666667
"pattern_18624",33,"Careful",6,0.666666666666667
"pattern_18704",33,"Homo.Economicus",8,0.555555555555556
"pattern_19124",33,"Stubborn",6,0.666666666666667
"pattern_19200",33,"Careful",6,0.666666666666667
"pattern_19763",33,"Fearful",9,0.470588235294118
"pattern_19767",33,"Fearful",8,0.578947368421053
"pattern_20189",33,"Fearful",13,0.1875
"pattern_20223",33,"Stubborn",5,0.666666666666667
"pattern_20586",33,"Fearful",6,0.666666666666667
"pattern_20619",33,"Fearful",8,0.555555555555556
"pattern_20816",33,"Homo.Economicus",8,0.529411764705882
"pattern_20950",33,"Fearful",12,0.368421052631579
"pattern_21102",33,"Careful",8,0.578947368421053
"pattern_21426",33,"Stubborn",3,0.8
"pattern_21567",33,"Fearful",6,0.666666666666667
"pattern_22039",33,"Careful",8,0.578947368421053
"pattern_22534",33,"Stubborn",8,0.578947368421053
"pattern_22653",33,"Careful",5,0.666666666666667
"pattern_23075",33,"Homo.Economicus",10,0.444444444444444
"pattern_23100",33,"Fearful",9,0.5
"pattern_23440",33,"Careful",4,0.75
"pattern_24043",33,"Homo.Economicus",12,0.368421052631579
"pattern_24157",33,"Careful",8,0.578947368421053
"pattern_24847",33,"Homo.Economicus",7,0.533333333333333
"pattern_24871",33,"Stubborn",8,0.578947368421053
"pattern_25059",33,"Fearful",8,0.578947368421053
"pattern_25213",33,"Fearful",8,0.555555555555556
"pattern_25288",33,"Fearful",8,0.578947368421053
"pattern_25312",33,"Fearful",7,0.611111111111111
"pattern_25336",33,"Careful",8,0.578947368421053
"pattern_25824",33,"Homo.Economicus",11,0.352941176470588
"pattern_25972",33,"Fearful",9,0.526315789473684
"pattern_26000",33,"Stubborn",4,0.764705882352941
"pattern_26516",33,"Fearful",10,0.333333333333333
"pattern_26632",33,"Fearful",9,0.4
"pattern_27206",33,"Careful",8,0.578947368421053
"pattern_27376",33,"Fearful",13,0.35
"pattern_27599",33,"Careful",8,0.578947368421053
"pattern_27625",33,"Stubborn",8,0.5
"pattern_27983",33,"Homo.Economicus",14,0.3
"pattern_28021",33,"Homo.Economicus",7,0.611111111111111
"pattern_28317",33,"Careful",6,0.666666666666667
"pattern_29004",33,"Careful",6,0.666666666666667
"pattern_29801",33,"Homo.Economicus",4,0.764705882352941
"pattern_30122",33,"Careful",6,0.647058823529412
"pattern_30686",33,"Fearful",8,0.578947368421053
"pattern_31172",33,"Careful",10,0.5
"pattern_31553",33,"Careful",8,0.578947368421053
"pattern_31790",33,"Fearful",9,0.4375
"pattern_31904",33,"Homo.Economicus",8,0.529411764705882
"pattern_32406",33,"Fearful",11,0.45
"pattern_33310",33,"Stubborn",7,0.5625
"pattern_34792",33,"Careful",6,0.666666666666667
"pattern_36035",33,"Careful",8,0.578947368421053
"pattern_39849",33,"Homo.Economicus",13,0.31578947368421
"pattern_40899",33,"Careful",6,0.666666666666667
"pattern_786",32,"Careful",8,0.578947368421053
"pattern_2066",32,"Fearful",6,0.666666666666667
"pattern_2672",32,"Careful",6,0.666666666666667
"pattern_2748",32,"Fearful",10,0.333333333333333
"pattern_2873",32,"Homo.Economicus",8,0.578947368421053
"pattern_3116",32,"Careful",10,0.5
"pattern_3257",32,"Fearful",2,0.866666666666667
"pattern_3259",32,"Careful",6,0.666666666666667
"pattern_3339",32,"Fearful",6,0.647058823529412
"pattern_3466",32,"Stubborn",10,0.5
"pattern_3540",32,"Fearful",14,0.363636363636364
"pattern_3549",32,"Careful",10,0.5
"pattern_3610",32,"Homo.Economicus",7,0.533333333333333
"pattern_3740",32,"Careful",10,0.5
"pattern_4135",32,"Fearful",8,0.555555555555556
"pattern_4185",32,"Fearful",12,0.428571428571429
"pattern_4261",32,"Homo.Economicus",11,0.352941176470588
"pattern_4919",32,"Careful",6,0.625
"pattern_5035",32,"Homo.Economicus",6,0.666666666666667
"pattern_5127",32,"Homo.Economicus",9,0.526315789473684
"pattern_5160",32,"Stubborn",8,0.578947368421053
"pattern_5322",32,"Homo.Economicus",9,0.526315789473684
"pattern_5337",32,"Careful",8,0.578947368421053
"pattern_5343",32,"Homo.Economicus",9,0.4375
"pattern_5403",32,"Homo.Economicus",10,0.411764705882353
"pattern_5590",32,"Fearful",6,0.666666666666667
"pattern_5603",32,"Careful",10,0.5
"pattern_6027",32,"Stubborn",4,0.733333333333333
"pattern_6456",32,"Homo.Economicus",6,0.666666666666667
"pattern_6592",32,"Careful",7,0.5625
"pattern_6635",32,"Fearful",8,0.578947368421053
"pattern_6918",32,"Careful",4,0.764705882352941
"pattern_6942",32,"Careful",10,0.5
"pattern_7083",32,"Homo.Economicus",8,0.555555555555556
"pattern_7349",32,"Fearful",10,0.473684210526316
"pattern_7466",32,"Careful",6,0.666666666666667
"pattern_7669",32,"Fearful",5,0.6875
"pattern_7750",32,"Fearful",14,0.3
"pattern_7774",32,"Fearful",8,0.578947368421053
"pattern_7794",32,"Careful",6,0.666666666666667
"pattern_7882",32,"Fearful",10,0.5
"pattern_7933",32,"Careful",8,0.578947368421053
"pattern_7940",32,"Careful",8,0.578947368421053
"pattern_8064",32,"Fearful",7,0.5625
"pattern_8142",32,"Careful",6,0.666666666666667
"pattern_8427",32,"Homo.Economicus",8,0.578947368421053
"pattern_8501",32,"Homo.Economicus",7,0.611111111111111
"pattern_8619",32,"Fearful",6,0.666666666666667
"pattern_8690",32,"Careful",6,0.666666666666667
"pattern_8714",32,"Careful",8,0.578947368421053
"pattern_8796",32,"Homo.Economicus",6,0.666666666666667
"pattern_8910",32,"Fearful",10,0.444444444444444
"pattern_9055",32,"Stubborn",12,0.428571428571429
"pattern_9144",32,"Homo.Economicus",6,0.6
"pattern_9178",32,"Careful",8,0.578947368421053
"pattern_9521",32,"Fearful",8,0.529411764705882
"pattern_9562",32,"Careful",14,0.363636363636364
"pattern_9620",32,"Careful",8,0.529411764705882
"pattern_9793",32,"Fearful",8,0.555555555555556
"pattern_9929",32,"Homo.Economicus",6,0.647058823529412
"pattern_9957",32,"Homo.Economicus",7,0.5625
"pattern_10231",32,"Homo.Economicus",11,0.388888888888889
"pattern_10293",32,"Fearful",7,0.588235294117647
"pattern_10383",32,"Fearful",13,0.31578947368421
"pattern_10623",32,"Fearful",7,0.588235294117647
"pattern_10705",32,"Fearful",7,0.588235294117647
"pattern_10741",32,"Homo.Economicus",9,0.5
"pattern_10838",32,"Careful",8,0.555555555555556
"pattern_11015",32,"Fearful",10,0.375
"pattern_11084",32,"Stubborn",6,0.666666666666667
"pattern_11087",32,"Stubborn",8,0.578947368421053
"pattern_11222",32,"Homo.Economicus",9,0.470588235294118
"pattern_11246",32,"Fearful",9,0.4375
"pattern_11318",32,"Fearful",14,0.176470588235294
"pattern_11795",32,"Homo.Economicus",6,0.666666666666667
"pattern_11831",32,"Homo.Economicus",8,0.578947368421053
"pattern_11843",32,"Homo.Economicus",10,0.444444444444444
"pattern_11932",32,"Homo.Economicus",8,0.555555555555556
"pattern_12147",32,"Homo.Economicus",7,0.5625
"pattern_12269",32,"Careful",8,0.578947368421053
"pattern_12317",32,"Stubborn",7,0.533333333333333
"pattern_12337",32,"Stubborn",6,0.666666666666667
"pattern_12720",32,"Fearful",10,0.5
"pattern_12901",32,"Fearful",13,0.31578947368421
"pattern_13019",32,"Homo.Economicus",9,0.470588235294118
"pattern_13110",32,"Fearful",9,0.4
"pattern_13224",32,"Homo.Economicus",5,0.6875
"pattern_13272",32,"Fearful",6,0.666666666666667
"pattern_13338",32,"Fearful",7,0.588235294117647
"pattern_13363",32,"Careful",10,0.5
"pattern_13494",32,"Fearful",8,0.5
"pattern_13605",32,"Fearful",10,0.444444444444444
"pattern_13656",32,"Homo.Economicus",6,0.647058823529412
"pattern_13973",32,"Careful",6,0.666666666666667
"pattern_13984",32,"Careful",10,0.5
"pattern_14034",32,"Fearful",8,0.578947368421053
"pattern_14182",32,"Fearful",10,0.5
"pattern_14663",32,"Stubborn",8,0.529411764705882
"pattern_14749",32,"Homo.Economicus",4,0.733333333333333
"pattern_14839",32,"Careful",6,0.666666666666667
"pattern_14903",32,"Homo.Economicus",8,0.529411764705882
"pattern_15030",32,"Fearful",6,0.666666666666667
"pattern_15094",32,"Careful",10,0.5
"pattern_15136",32,"Careful",6,0.666666666666667
"pattern_15142",32,"Homo.Economicus",10,0.5
"pattern_15269",32,"Homo.Economicus",7,0.611111111111111
"pattern_15384",32,"Homo.Economicus",6,0.666666666666667
"pattern_15472",32,"Fearful",11,0.352941176470588
"pattern_15488",32,"Careful",10,0.5
"pattern_15521",32,"Careful",4,0.764705882352941
"pattern_15618",32,"Stubborn",6,0.6
"pattern_15638",32,"Homo.Economicus",12,0.428571428571429
"pattern_15858",32,"Careful",8,0.578947368421053
"pattern_15863",32,"Stubborn",8,0.578947368421053
"pattern_16318",32,"Homo.Economicus",10,0.333333333333333
"pattern_16351",32,"Homo.Economicus",9,0.5
"pattern_16787",32,"Fearful",11,0.421052631578947
"pattern_16841",32,"Fearful",8,0.529411764705882
"pattern_17139",32,"Homo.Economicus",4,0.764705882352941
"pattern_17222",32,"Careful",10,0.5
"pattern_17503",32,"Stubborn",8,0.578947368421053
