"pattern","freq","best_archetype_within_K","best_dist_within_K","best_sim_jaccard_within_K"
"pattern_13069",3,"Fearful",9,0.526315789473684
"pattern_13086",3,"Careful",12,0.428571428571429
"pattern_13101",3,"Fearful",13,0.380952380952381
"pattern_13112",3,"Careful",10,0.5
"pattern_13130",3,"Careful",10,0.5
"pattern_13142",3,"Fearful",7,0.611111111111111
"pattern_13167",3,"Fearful",9,0.526315789473684
"pattern_13171",3,"Careful",8,0.578947368421053
"pattern_13177",3,"Fearful",9,0.526315789473684
"pattern_13219",3,"Stubborn",10,0.411764705882353
"pattern_13225",3,"Fearful",13,0.380952380952381
"pattern_13240",3,"Careful",10,0.5
"pattern_13246",3,"Careful",10,0.5
"pattern_13280",3,"Fearful",9,0.526315789473684
"pattern_13287",3,"Fearful",11,0.45
"pattern_13307",3,"Careful",12,0.428571428571429
"pattern_13313",3,"Stubborn",16,0.2
"pattern_13316",3,"Careful",10,0.5
"pattern_13331",3,"Careful",10,0.5
"pattern_13339",3,"Fearful",9,0.526315789473684
"pattern_13351",3,"Fearful",9,0.526315789473684
"pattern_13354",3,"Careful",10,0.5
"pattern_13371",3,"Careful",10,0.5
"pattern_13372",3,"Stubborn",8,0.5
"pattern_13377",3,"Careful",12,0.428571428571429
"pattern_13378",3,"Fearful",9,0.526315789473684
"pattern_13403",3,"Fearful",11,0.45
"pattern_13418",3,"Fearful",9,0.526315789473684
"pattern_13421",3,"Fearful",7,0.611111111111111
"pattern_13433",3,"Fearful",11,0.45
"pattern_13447",3,"Careful",10,0.5
"pattern_13449",3,"Fearful",11,0.45
"pattern_13453",3,"Careful",10,0.5
"pattern_13484",3,"Careful",7,0.611111111111111
"pattern_13488",3,"Careful",10,0.5
"pattern_13513",3,"Fearful",11,0.45
"pattern_13525",3,"Fearful",11,0.45
"pattern_13528",3,"Careful",10,0.5
"pattern_13533",3,"Stubborn",10,0.333333333333333
"pattern_13543",3,"Careful",10,0.5
"pattern_13544",3,"Careful",8,0.578947368421053
"pattern_13560",3,"Fearful",11,0.45
"pattern_13569",3,"Careful",8,0.578947368421053
"pattern_13582",3,"Careful",8,0.578947368421053
"pattern_13588",3,"Careful",8,0.578947368421053
"pattern_13589",3,"Careful",10,0.5
"pattern_13598",3,"Fearful",9,0.526315789473684
"pattern_13606",3,"Careful",9,0.526315789473684
"pattern_13614",3,"Fearful",11,0.45
"pattern_13619",3,"Fearful",13,0.380952380952381
"pattern_13622",3,"Stubborn",8,0.5
"pattern_13629",3,"Careful",12,0.428571428571429
"pattern_13646",3,"Careful",10,0.5
"pattern_13651",3,"Careful",6,0.666666666666667
"pattern_13655",3,"Careful",12,0.428571428571429
"pattern_13659",3,"Stubborn",12,0.333333333333333
"pattern_13661",3,"Careful",10,0.5
"pattern_13662",3,"Careful",8,0.578947368421053
"pattern_13694",3,"Careful",4,0.764705882352941
"pattern_13700",3,"Fearful",9,0.526315789473684
"pattern_13720",3,"Fearful",9,0.526315789473684
"pattern_13721",3,"Careful",8,0.578947368421053
"pattern_13727",3,"Fearful",9,0.526315789473684
"pattern_13764",3,"Fearful",9,0.526315789473684
"pattern_13767",3,"Careful",10,0.5
"pattern_13769",3,"Fearful",9,0.526315789473684
"pattern_13785",3,"Careful",16,0.304347826086957
"pattern_13806",3,"Careful",10,0.5
"pattern_13814",3,"Fearful",11,0.45
"pattern_13817",3,"Fearful",11,0.45
"pattern_13821",3,"Stubborn",8,0.5
"pattern_13853",3,"Fearful",11,0.45
"pattern_13869",3,"Careful",10,0.5
"pattern_13870",3,"Careful",10,0.5
"pattern_13881",3,"Careful",12,0.428571428571429
"pattern_13887",3,"Fearful",9,0.526315789473684
"pattern_13894",3,"Fearful",7,0.611111111111111
"pattern_13900",3,"Careful",8,0.578947368421053
"pattern_13904",3,"Fearful",9,0.526315789473684
"pattern_13929",3,"Careful",12,0.428571428571429
"pattern_13933",3,"Fearful",9,0.526315789473684
"pattern_13957",3,"Fearful",11,0.45
"pattern_13960",3,"Stubborn",9,0.4375
"pattern_13975",3,"Careful",8,0.555555555555556
"pattern_13977",3,"Fearful",13,0.380952380952381
"pattern_13978",3,"Careful",8,0.578947368421053
"pattern_13979",3,"Careful",8,0.578947368421053
"pattern_13980",3,"Fearful",13,0.380952380952381
"pattern_14003",3,"Fearful",7,0.611111111111111
"pattern_14006",3,"Fearful",11,0.45
"pattern_14017",3,"Fearful",9,0.526315789473684
"pattern_14027",3,"Fearful",9,0.526315789473684
"pattern_14051",3,"Fearful",9,0.526315789473684
"pattern_14074",3,"Careful",10,0.5
"pattern_14103",3,"Stubborn",10,0.411764705882353
"pattern_14137",3,"Fearful",9,0.526315789473684
"pattern_14152",3,"Careful",6,0.666666666666667
"pattern_14166",3,"Fearful",9,0.470588235294118
"pattern_14183",3,"Careful",14,0.363636363636364
"pattern_14186",3,"Careful",12,0.428571428571429
"pattern_14198",3,"Fearful",9,0.526315789473684
"pattern_14218",3,"Fearful",9,0.526315789473684
"pattern_14222",3,"Fearful",9,0.526315789473684
"pattern_14247",3,"Careful",8,0.578947368421053
"pattern_14262",3,"Fearful",7,0.611111111111111
"pattern_14264",3,"Fearful",9,0.526315789473684
"pattern_14272",3,"Fearful",9,0.526315789473684
"pattern_14285",3,"Careful",12,0.428571428571429
"pattern_14311",3,"Fearful",9,0.526315789473684
"pattern_14315",3,"Fearful",9,0.526315789473684
"pattern_14317",3,"Fearful",9,0.526315789473684
"pattern_14322",3,"Careful",8,0.578947368421053
"pattern_14330",3,"Fearful",11,0.45
"pattern_14342",3,"Fearful",9,0.526315789473684
"pattern_14347",3,"Stubborn",10,0.411764705882353
"pattern_14365",3,"Fearful",9,0.526315789473684
"pattern_14368",3,"Careful",8,0.578947368421053
"pattern_14373",3,"Fearful",11,0.45
"pattern_14387",3,"Careful",10,0.5
"pattern_14396",3,"Stubborn",10,0.411764705882353
"pattern_14411",3,"Careful",10,0.5
"pattern_14413",3,"Fearful",11,0.45
"pattern_14442",3,"Careful",12,0.428571428571429
"pattern_14455",3,"Careful",6,0.666666666666667
"pattern_14462",3,"Fearful",9,0.526315789473684
"pattern_14470",3,"Fearful",11,0.45
"pattern_14490",3,"Stubborn",6,0.5
"pattern_14500",3,"Careful",8,0.578947368421053
"pattern_14512",3,"Stubborn",8,0.384615384615385
"pattern_14519",3,"Stubborn",10,0.411764705882353
"pattern_14521",3,"Fearful",11,0.45
"pattern_14527",3,"Stubborn",10,0.411764705882353
"pattern_14568",3,"Fearful",7,0.611111111111111
"pattern_14571",3,"Fearful",9,0.526315789473684
"pattern_14572",3,"Stubborn",10,0.411764705882353
"pattern_14577",3,"Fearful",11,0.45
"pattern_14587",3,"Careful",10,0.5
"pattern_14594",3,"Stubborn",10,0.411764705882353
"pattern_14607",3,"Fearful",9,0.526315789473684
"pattern_14617",3,"Stubborn",16,0.2
"pattern_14622",3,"Fearful",9,0.526315789473684
"pattern_14641",3,"Stubborn",8,0.5
"pattern_14647",3,"Stubborn",9,0.357142857142857
"pattern_14669",3,"Fearful",14,0.222222222222222
"pattern_14690",3,"Careful",7,0.611111111111111
"pattern_14694",3,"Fearful",9,0.526315789473684
"pattern_14700",3,"Fearful",9,0.526315789473684
"pattern_14709",3,"Careful",6,0.666666666666667
"pattern_14717",3,"Fearful",11,0.45
"pattern_14719",3,"Stubborn",10,0.166666666666667
"pattern_14732",3,"Stubborn",8,0.5
"pattern_14733",3,"Fearful",9,0.526315789473684
"pattern_14742",3,"Stubborn",16,0.2
"pattern_14743",3,"Careful",9,0.470588235294118
"pattern_14754",3,"Careful",8,0.578947368421053
"pattern_14758",3,"Fearful",9,0.526315789473684
"pattern_14807",3,"Careful",12,0.428571428571429
"pattern_14810",3,"Fearful",7,0.611111111111111
"pattern_14822",3,"Fearful",9,0.526315789473684
"pattern_14871",3,"Careful",10,0.5
"pattern_14888",3,"Fearful",9,0.526315789473684
"pattern_14889",3,"Fearful",9,0.526315789473684
"pattern_14893",3,"Fearful",9,0.526315789473684
"pattern_14894",3,"Careful",8,0.578947368421053
"pattern_14909",3,"Fearful",11,0.45
"pattern_14934",3,"Careful",8,0.578947368421053
"pattern_14935",3,"Stubborn",10,0.411764705882353
"pattern_14942",3,"Careful",12,0.428571428571429
"pattern_14952",3,"Careful",10,0.5
"pattern_14958",3,"Fearful",9,0.526315789473684
"pattern_14959",3,"Fearful",9,0.526315789473684
"pattern_14974",3,"Stubborn",12,0.333333333333333
"pattern_15002",3,"Fearful",9,0.526315789473684
"pattern_15011",3,"Stubborn",10,0.411764705882353
"pattern_15045",3,"Stubborn",10,0.285714285714286
"pattern_15049",3,"Careful",10,0.5
"pattern_15066",3,"Careful",10,0.5
"pattern_15071",3,"Stubborn",12,0.333333333333333
"pattern_15072",3,"Stubborn",10,0.411764705882353
"pattern_15073",3,"Careful",12,0.428571428571429
"pattern_15075",3,"Stubborn",8,0.5
"pattern_15080",3,"Careful",10,0.5
"pattern_15088",3,"Fearful",11,0.45
"pattern_15102",3,"Careful",10,0.5
"pattern_15104",3,"Fearful",7,0.611111111111111
"pattern_15119",3,"Careful",8,0.578947368421053
"pattern_15131",3,"Fearful",11,0.45
"pattern_15159",3,"Stubborn",7,0.416666666666667
"pattern_15163",3,"Fearful",9,0.526315789473684
"pattern_15171",3,"Stubborn",6,0.454545454545455
"pattern_15192",3,"Careful",10,0.5
"pattern_15193",3,"Careful",12,0.428571428571429
"pattern_15196",3,"Stubborn",12,0.333333333333333
"pattern_15198",3,"Stubborn",8,0.5
"pattern_15206",3,"Fearful",10,0.444444444444444
"pattern_15213",3,"Fearful",9,0.526315789473684
"pattern_15222",3,"Stubborn",10,0.411764705882353
"pattern_15224",3,"Careful",12,0.428571428571429
"pattern_15226",3,"Fearful",9,0.526315789473684
"pattern_15229",3,"Fearful",11,0.45
"pattern_15245",3,"Careful",8,0.578947368421053
"pattern_15257",3,"Stubborn",8,0.466666666666667
"pattern_15259",3,"Fearful",9,0.526315789473684
"pattern_15268",3,"Fearful",9,0.526315789473684
"pattern_15285",3,"Fearful",7,0.611111111111111
"pattern_15305",3,"Fearful",9,0.526315789473684
"pattern_15306",3,"Careful",10,0.5
"pattern_15309",3,"Careful",10,0.5
"pattern_15322",3,"Fearful",9,0.526315789473684
"pattern_15329",3,"Fearful",9,0.526315789473684
"pattern_15347",3,"Careful",8,0.578947368421053
"pattern_15348",3,"Careful",12,0.428571428571429
"pattern_15368",3,"Fearful",9,0.526315789473684
"pattern_15389",3,"Stubborn",10,0.411764705882353
"pattern_15397",3,"Careful",10,0.5
"pattern_15400",3,"Fearful",9,0.526315789473684
"pattern_15412",3,"Careful",8,0.578947368421053
"pattern_15423",3,"Careful",10,0.5
"pattern_15440",3,"Fearful",9,0.526315789473684
"pattern_15444",3,"Fearful",9,0.526315789473684
"pattern_15445",3,"Fearful",9,0.526315789473684
"pattern_15455",3,"Careful",10,0.5
"pattern_15456",3,"Careful",10,0.5
"pattern_15464",3,"Careful",10,0.5
"pattern_15477",3,"Stubborn",10,0.411764705882353
"pattern_15479",3,"Fearful",11,0.45
"pattern_15490",3,"Careful",8,0.578947368421053
"pattern_15497",3,"Fearful",11,0.45
"pattern_15505",3,"Fearful",9,0.526315789473684
"pattern_15511",3,"Careful",12,0.428571428571429
"pattern_15512",3,"Careful",8,0.578947368421053
"pattern_15528",3,"Fearful",11,0.45
"pattern_15530",3,"Careful",10,0.5
"pattern_15547",3,"Careful",8,0.578947368421053
"pattern_15563",3,"Stubborn",12,0.333333333333333
"pattern_15564",3,"Stubborn",10,0.411764705882353
"pattern_15567",3,"Careful",8,0.578947368421053
"pattern_15568",3,"Fearful",11,0.45
"pattern_15585",3,"Fearful",7,0.611111111111111
"pattern_15589",3,"Fearful",9,0.526315789473684
"pattern_15601",3,"Careful",12,0.428571428571429
"pattern_15614",3,"Fearful",11,0.45
"pattern_15621",3,"Careful",10,0.5
"pattern_15625",3,"Stubborn",10,0.411764705882353
"pattern_15630",3,"Careful",8,0.578947368421053
"pattern_15637",3,"Fearful",12,0.25
"pattern_15638",3,"Stubborn",10,0.411764705882353
"pattern_15643",3,"Careful",8,0.578947368421053
"pattern_15653",3,"Stubborn",10,0.411764705882353
"pattern_15674",3,"Careful",10,0.5
"pattern_15680",3,"Fearful",7,0.611111111111111
"pattern_15681",3,"Stubborn",10,0.411764705882353
"pattern_15683",3,"Careful",10,0.5
"pattern_15691",3,"Fearful",9,0.526315789473684
"pattern_15700",3,"Stubborn",10,0.411764705882353
"pattern_15716",3,"Fearful",9,0.526315789473684
"pattern_15733",3,"Fearful",9,0.526315789473684
"pattern_15736",3,"Fearful",9,0.526315789473684
"pattern_15751",3,"Careful",8,0.578947368421053
"pattern_15753",3,"Stubborn",10,0.411764705882353
"pattern_15761",3,"Careful",10,0.5
"pattern_15806",3,"Fearful",11,0.45
"pattern_15822",3,"Careful",10,0.5
"pattern_15838",3,"Stubborn",12,0.142857142857143
"pattern_15857",3,"Careful",8,0.578947368421053
"pattern_15862",3,"Fearful",9,0.526315789473684
"pattern_15864",3,"Careful",6,0.666666666666667
"pattern_15880",3,"Stubborn",12,0.333333333333333
"pattern_15884",3,"Careful",10,0.5
"pattern_15888",3,"Careful",10,0.5
"pattern_15892",3,"Careful",14,0.363636363636364
"pattern_15895",3,"Stubborn",6,0.571428571428571
"pattern_15897",3,"Careful",10,0.5
"pattern_15908",3,"Careful",10,0.5
"pattern_15924",3,"Fearful",11,0.45
"pattern_15942",3,"Fearful",9,0.526315789473684
"pattern_15951",3,"Careful",10,0.5
"pattern_15954",3,"Stubborn",10,0.411764705882353
"pattern_15964",3,"Fearful",5,0.705882352941177
"pattern_15978",3,"Fearful",9,0.526315789473684
"pattern_16000",3,"Stubborn",8,0.428571428571429
"pattern_16001",3,"Stubborn",8,0.5
"pattern_16008",3,"Careful",14,0.363636363636364
"pattern_16013",3,"Careful",14,0.363636363636364
"pattern_16016",3,"Fearful",11,0.45
"pattern_16024",3,"Fearful",7,0.611111111111111
"pattern_16027",3,"Stubborn",8,0.5
"pattern_16032",3,"Fearful",7,0.611111111111111
"pattern_16054",3,"Careful",10,0.5
"pattern_16070",3,"Fearful",11,0.45
"pattern_16073",3,"Careful",9,0.526315789473684
"pattern_16075",3,"Careful",10,0.5
"pattern_16090",3,"Fearful",9,0.526315789473684
"pattern_16114",3,"Stubborn",10,0.411764705882353
"pattern_16140",3,"Careful",8,0.578947368421053
"pattern_16147",3,"Stubborn",8,0.5
"pattern_16153",3,"Fearful",11,0.45
"pattern_16157",3,"Careful",12,0.428571428571429
"pattern_16167",3,"Fearful",9,0.526315789473684
"pattern_16171",3,"Stubborn",10,0.285714285714286
"pattern_16188",3,"Careful",9,0.5
"pattern_16216",3,"Fearful",7,0.611111111111111
"pattern_16227",3,"Fearful",11,0.45
"pattern_16230",3,"Careful",10,0.5
"pattern_16233",3,"Stubborn",11,0.214285714285714
"pattern_16235",3,"Fearful",9,0.526315789473684
"pattern_16237",3,"Careful",10,0.5
"pattern_16248",3,"Careful",10,0.5
"pattern_16251",3,"Careful",8,0.529411764705882
"pattern_16266",3,"Fearful",11,0.45
"pattern_16278",3,"Fearful",9,0.526315789473684
"pattern_16297",3,"Fearful",11,0.45
"pattern_16299",3,"Fearful",9,0.526315789473684
"pattern_16312",3,"Careful",8,0.578947368421053
"pattern_16319",3,"Careful",9,0.5
"pattern_16350",3,"Careful",10,0.5
"pattern_16362",3,"Fearful",7,0.611111111111111
"pattern_16374",3,"Careful",12,0.428571428571429
"pattern_16376",3,"Stubborn",12,0.333333333333333
"pattern_16379",3,"Careful",8,0.578947368421053
"pattern_16383",3,"Fearful",7,0.611111111111111
"pattern_16388",3,"Careful",10,0.5
"pattern_16396",3,"Careful",10,0.5
"pattern_16422",3,"Careful",10,0.5
"pattern_16433",3,"Stubborn",10,0.411764705882353
"pattern_16434",3,"Careful",8,0.578947368421053
"pattern_16450",3,"Stubborn",7,0.5
"pattern_16461",3,"Fearful",9,0.526315789473684
"pattern_16478",3,"Fearful",13,0.380952380952381
"pattern_16510",3,"Fearful",11,0.45
"pattern_16533",3,"Fearful",9,0.526315789473684
"pattern_16554",3,"Careful",8,0.578947368421053
"pattern_16563",3,"Careful",8,0.578947368421053
"pattern_16594",3,"Careful",10,0.5
"pattern_16595",3,"Careful",10,0.5
"pattern_16613",3,"Fearful",9,0.526315789473684
"pattern_16620",3,"Fearful",11,0.45
"pattern_16635",3,"Fearful",10,0.411764705882353
"pattern_16636",3,"Stubborn",10,0.411764705882353
"pattern_16642",3,"Careful",10,0.5
"pattern_16673",3,"Fearful",9,0.526315789473684
"pattern_16677",3,"Stubborn",10,0.411764705882353
"pattern_16689",3,"Stubborn",9,0.4375
"pattern_16695",3,"Careful",12,0.428571428571429
"pattern_16700",3,"Careful",10,0.5
"pattern_16706",3,"Stubborn",14,0.263157894736842
"pattern_16714",3,"Careful",10,0.5
"pattern_16720",3,"Careful",10,0.5
"pattern_16731",3,"Stubborn",14,0.263157894736842
"pattern_16742",3,"Stubborn",10,0.411764705882353
"pattern_16751",3,"Careful",8,0.578947368421053
"pattern_16754",3,"Careful",8,0.578947368421053
"pattern_16763",3,"Stubborn",10,0.411764705882353
"pattern_16774",3,"Fearful",9,0.526315789473684
"pattern_16789",3,"Careful",8,0.578947368421053
"pattern_16793",3,"Stubborn",8,0.5
"pattern_16815",3,"Stubborn",14,0.263157894736842
"pattern_16833",3,"Careful",10,0.5
"pattern_16847",3,"Fearful",11,0.45
"pattern_16848",3,"Fearful",9,0.526315789473684
"pattern_16876",3,"Stubborn",8,0.5
"pattern_16906",3,"Fearful",9,0.526315789473684
"pattern_16920",3,"Careful",10,0.5
"pattern_16925",3,"Fearful",9,0.526315789473684
"pattern_16926",3,"Fearful",9,0.526315789473684
"pattern_16928",3,"Fearful",7,0.611111111111111
"pattern_16945",3,"Fearful",9,0.526315789473684
"pattern_16946",3,"Stubborn",8,0.5
"pattern_16965",3,"Careful",10,0.5
"pattern_16969",3,"Fearful",11,0.45
"pattern_16970",3,"Fearful",7,0.611111111111111
"pattern_16975",3,"Stubborn",8,0.5
"pattern_16985",3,"Fearful",9,0.526315789473684
"pattern_16986",3,"Careful",10,0.5
"pattern_17007",3,"Careful",10,0.5
"pattern_17015",3,"Careful",10,0.5
"pattern_17033",3,"Fearful",9,0.526315789473684
"pattern_17037",3,"Careful",8,0.578947368421053
"pattern_17042",3,"Fearful",9,0.526315789473684
"pattern_17043",3,"Stubborn",8,0.5
"pattern_17044",3,"Fearful",11,0.45
"pattern_17052",3,"Careful",10,0.5
"pattern_17060",3,"Careful",10,0.5
"pattern_17069",3,"Fearful",9,0.526315789473684
"pattern_17096",3,"Fearful",13,0.380952380952381
"pattern_17099",3,"Fearful",7,0.611111111111111
"pattern_17104",3,"Careful",10,0.5
"pattern_17112",3,"Careful",10,0.5
"pattern_17136",3,"Stubborn",10,0.411764705882353
"pattern_17152",3,"Stubborn",8,0.5
"pattern_17163",3,"Stubborn",6,0.571428571428571
"pattern_17207",3,"Careful",10,0.5
"pattern_17208",3,"Careful",10,0.5
"pattern_17221",3,"Fearful",9,0.526315789473684
"pattern_17232",3,"Fearful",9,0.526315789473684
"pattern_17245",3,"Careful",12,0.428571428571429
"pattern_17260",3,"Fearful",9,0.526315789473684
"pattern_17289",3,"Careful",10,0.5
"pattern_17293",3,"Stubborn",8,0.5
"pattern_17297",3,"Stubborn",10,0.411764705882353
"pattern_17306",3,"Careful",10,0.5
"pattern_17336",3,"Fearful",11,0.45
"pattern_17338",3,"Careful",12,0.428571428571429
"pattern_17339",3,"Careful",10,0.5
"pattern_17373",3,"Careful",6,0.666666666666667
"pattern_17382",3,"Stubborn",8,0.428571428571429
"pattern_17384",3,"Careful",10,0.5
"pattern_17391",3,"Careful",10,0.5
"pattern_17417",3,"Careful",10,0.5
"pattern_17426",3,"Careful",12,0.428571428571429
"pattern_17444",3,"Stubborn",10,0.411764705882353
"pattern_17458",3,"Stubborn",7,0.5
"pattern_17475",3,"Stubborn",10,0.411764705882353
"pattern_17489",3,"Careful",10,0.5
"pattern_17533",3,"Stubborn",10,0.411764705882353
"pattern_17535",3,"Careful",10,0.5
"pattern_17538",3,"Fearful",9,0.526315789473684
"pattern_17542",3,"Careful",10,0.5
"pattern_17546",3,"Careful",10,0.5
"pattern_17553",3,"Fearful",9,0.526315789473684
"pattern_17557",3,"Careful",10,0.5
"pattern_17585",3,"Careful",10,0.5
"pattern_17604",3,"Fearful",7,0.588235294117647
"pattern_17616",3,"Stubborn",10,0.411764705882353
"pattern_17623",3,"Stubborn",10,0.411764705882353
"pattern_17627",3,"Fearful",13,0.380952380952381
"pattern_17634",3,"Careful",12,0.428571428571429
"pattern_17635",3,"Careful",12,0.428571428571429
"pattern_17641",3,"Fearful",13,0.380952380952381
"pattern_17647",3,"Stubborn",10,0.411764705882353
"pattern_17660",3,"Stubborn",10,0.411764705882353
"pattern_17662",3,"Fearful",9,0.526315789473684
"pattern_17665",3,"Careful",12,0.428571428571429
"pattern_17672",3,"Fearful",13,0.380952380952381
"pattern_17713",3,"Careful",10,0.5
"pattern_17722",3,"Careful",8,0.578947368421053
"pattern_17727",3,"Fearful",7,0.611111111111111
"pattern_17748",3,"Careful",8,0.578947368421053
"pattern_17751",3,"Stubborn",10,0.411764705882353
"pattern_17762",3,"Fearful",11,0.45
"pattern_17784",3,"Fearful",9,0.526315789473684
"pattern_17785",3,"Careful",10,0.5
"pattern_17796",3,"Careful",10,0.5
"pattern_17798",3,"Fearful",9,0.526315789473684
"pattern_17800",3,"Fearful",9,0.526315789473684
"pattern_17801",3,"Careful",10,0.5
"pattern_17805",3,"Fearful",9,0.526315789473684
"pattern_17813",3,"Careful",10,0.5
"pattern_17815",3,"Fearful",9,0.526315789473684
"pattern_17853",3,"Careful",8,0.578947368421053
"pattern_17855",3,"Stubborn",10,0.411764705882353
"pattern_17906",3,"Stubborn",12,0.142857142857143
"pattern_17915",3,"Fearful",9,0.526315789473684
"pattern_17920",3,"Fearful",11,0.45
"pattern_17927",3,"Fearful",7,0.611111111111111
"pattern_17935",3,"Fearful",11,0.45
"pattern_17945",3,"Careful",10,0.5
"pattern_17951",3,"Stubborn",10,0.411764705882353
"pattern_17959",3,"Stubborn",10,0.411764705882353
"pattern_17965",3,"Careful",10,0.5
"pattern_17967",3,"Stubborn",12,0.333333333333333
"pattern_17991",3,"Careful",10,0.5
"pattern_18000",3,"Fearful",7,0.611111111111111
"pattern_18003",3,"Careful",10,0.5
"pattern_18006",3,"Fearful",9,0.526315789473684
"pattern_18011",3,"Careful",12,0.428571428571429
"pattern_18014",3,"Stubborn",12,0.333333333333333
"pattern_18028",3,"Careful",10,0.5
"pattern_18030",3,"Fearful",7,0.611111111111111
"pattern_18033",3,"Fearful",13,0.380952380952381
"pattern_18050",3,"Fearful",13,0.380952380952381
"pattern_18051",3,"Fearful",11,0.45
"pattern_18054",3,"Fearful",13,0.380952380952381
"pattern_18063",3,"Fearful",11,0.45
"pattern_18077",3,"Careful",6,0.666666666666667
"pattern_18085",3,"Fearful",11,0.45
"pattern_18103",3,"Careful",8,0.578947368421053
"pattern_18104",3,"Careful",7,0.611111111111111
"pattern_18106",3,"Fearful",7,0.611111111111111
"pattern_18136",3,"Careful",10,0.5
"pattern_18147",3,"Fearful",9,0.526315789473684
"pattern_18156",3,"Careful",8,0.578947368421053
"pattern_18186",3,"Fearful",11,0.45
"pattern_18188",3,"Fearful",7,0.611111111111111
"pattern_18230",3,"Careful",6,0.666666666666667
"pattern_18232",3,"Careful",12,0.428571428571429
"pattern_18242",3,"Stubborn",7,0.5
"pattern_18248",3,"Fearful",9,0.526315789473684
"pattern_18253",3,"Fearful",9,0.526315789473684
"pattern_18264",3,"Stubborn",10,0.411764705882353
"pattern_18265",3,"Fearful",11,0.45
"pattern_18266",3,"Careful",8,0.578947368421053
"pattern_18274",3,"Fearful",7,0.611111111111111
"pattern_18276",3,"Careful",10,0.5
"pattern_18287",3,"Fearful",9,0.526315789473684
"pattern_18288",3,"Careful",10,0.5
"pattern_18304",3,"Careful",8,0.578947368421053
"pattern_18313",3,"Careful",8,0.578947368421053
"pattern_18317",3,"Careful",10,0.5
"pattern_18342",3,"Fearful",9,0.526315789473684
"pattern_18353",3,"Stubborn",10,0.411764705882353
"pattern_18359",3,"Careful",8,0.578947368421053
"pattern_18382",3,"Careful",10,0.5
"pattern_18396",3,"Careful",8,0.578947368421053
"pattern_18413",3,"Fearful",9,0.526315789473684
"pattern_18428",3,"Careful",8,0.578947368421053
"pattern_18430",3,"Careful",12,0.428571428571429
"pattern_18435",3,"Fearful",7,0.611111111111111
"pattern_18446",3,"Careful",8,0.578947368421053
"pattern_18455",3,"Fearful",11,0.45
"pattern_18470",3,"Fearful",11,0.45
"pattern_18474",3,"Stubborn",8,0.5
"pattern_18494",3,"Careful",18,0.25
"pattern_18508",3,"Stubborn",10,0.411764705882353
"pattern_18524",3,"Careful",8,0.578947368421053
"pattern_18531",3,"Careful",12,0.428571428571429
"pattern_18544",3,"Fearful",11,0.45
"pattern_18547",3,"Fearful",11,0.45
"pattern_18552",3,"Stubborn",8,0.5
"pattern_18556",3,"Fearful",7,0.611111111111111
"pattern_18568",3,"Stubborn",8,0.5
"pattern_18590",3,"Careful",8,0.578947368421053
"pattern_18591",3,"Fearful",9,0.526315789473684
"pattern_18598",3,"Careful",8,0.578947368421053
"pattern_18617",3,"Careful",10,0.5
"pattern_18618",3,"Fearful",9,0.526315789473684
"pattern_18627",3,"Fearful",11,0.45
"pattern_18639",3,"Fearful",7,0.611111111111111
"pattern_18642",3,"Fearful",7,0.611111111111111
"pattern_18647",3,"Fearful",9,0.526315789473684
"pattern_18650",3,"Fearful",9,0.526315789473684
"pattern_18668",3,"Careful",12,0.368421052631579
"pattern_18682",3,"Fearful",9,0.526315789473684
"pattern_18689",3,"Careful",10,0.5
"pattern_18696",3,"Careful",8,0.578947368421053
"pattern_18698",3,"Fearful",9,0.526315789473684
"pattern_18704",3,"Careful",6,0.666666666666667
"pattern_18705",3,"Careful",8,0.578947368421053
"pattern_18711",3,"Fearful",13,0.380952380952381
"pattern_18723",3,"Fearful",9,0.526315789473684
"pattern_18727",3,"Fearful",9,0.526315789473684
"pattern_18728",3,"Careful",6,0.666666666666667
"pattern_18733",3,"Careful",8,0.578947368421053
"pattern_18735",3,"Fearful",9,0.526315789473684
"pattern_18738",3,"Careful",8,0.578947368421053
"pattern_18745",3,"Careful",12,0.428571428571429
"pattern_18755",3,"Fearful",11,0.45
"pattern_18756",3,"Stubborn",8,0.466666666666667
"pattern_18760",3,"Careful",8,0.578947368421053
"pattern_18761",3,"Careful",10,0.5
"pattern_18764",3,"Fearful",9,0.526315789473684
"pattern_18766",3,"Stubborn",10,0.411764705882353
"pattern_18773",3,"Fearful",11,0.45
"pattern_18778",3,"Careful",10,0.5
"pattern_18782",3,"Fearful",11,0.45
"pattern_18802",3,"Careful",6,0.666666666666667
"pattern_18810",3,"Fearful",9,0.526315789473684
"pattern_18879",3,"Careful",10,0.5
"pattern_18887",3,"Fearful",7,0.611111111111111
"pattern_18891",3,"Stubborn",8,0.384615384615385
"pattern_18894",3,"Stubborn",10,0.411764705882353
"pattern_18897",3,"Fearful",9,0.526315789473684
"pattern_18923",3,"Stubborn",7,0.416666666666667
"pattern_18928",3,"Stubborn",8,0.5
"pattern_18939",3,"Fearful",9,0.526315789473684
"pattern_18952",3,"Stubborn",10,0.411764705882353
"pattern_18954",3,"Fearful",11,0.45
"pattern_18962",3,"Fearful",7,0.611111111111111
"pattern_18963",3,"Careful",8,0.578947368421053
"pattern_18984",3,"Fearful",7,0.611111111111111
"pattern_18997",3,"Careful",10,0.5
"pattern_19001",3,"Careful",10,0.5
"pattern_19003",3,"Careful",10,0.5
