"archetype_id","cluster","frequency"
16921,1,1
16927,1,2
16947,1,2
16961,1,21
16977,1,9
16985,1,2
17001,1,1
17005,1,3
17012,1,1
17026,1,6
17035,1,3
17038,1,1
17051,1,3
17055,1,1
17062,1,15
17063,1,2
17065,1,12
17073,1,1
17086,1,11
17101,1,21
17108,1,2
17133,1,1074
17134,1,2
17136,1,412
17137,1,37
17139,1,59
17141,1,1
17148,1,1
17151,1,3
17152,1,4
17155,1,15
17157,1,9
17184,1,1
17193,1,3
17212,1,113
17213,1,11
17214,1,3
17215,1,1
17219,1,1
17220,1,12
17221,1,3
17240,1,10
17252,1,1
17262,1,4
17268,1,25
17276,1,193
17277,1,190
17281,1,31
17290,1,1
17299,1,47
17301,1,2
17304,1,2
17314,1,4
17315,1,1
17316,1,4
17335,1,1
17338,1,1
17357,1,2
17366,1,1
17385,1,2
17394,1,4
17398,1,1389
17404,1,6
17406,1,1
17424,1,16
17436,1,5
17448,1,1
17457,1,2
17471,1,11
17475,1,5
17477,1,1
17481,1,3
17487,1,1
17504,1,2
17525,1,19
17529,1,1
17533,1,1
17554,1,12
17555,1,1
17558,1,27
17574,1,187
17579,1,14
17580,1,1
17596,1,2
17607,1,46
17614,1,5
17641,1,3
17648,1,70
17649,1,15
17654,1,11
17672,1,1
17675,1,15
17681,1,1
17682,1,10
17689,1,15
17694,1,8
17696,1,1
17712,1,1
17719,1,1
17739,1,1224
17745,1,43
17750,1,500
17755,1,1
17757,1,1
17761,1,4
17772,1,18
17780,1,1
17785,1,44
17786,1,1
17788,1,38
17802,1,19
17804,1,5
17811,1,1
17812,1,4
17813,1,1
17831,1,1
17839,1,5
17847,1,1
17853,1,14
17862,1,2
17886,1,1
17922,1,33
17943,1,3
17952,1,1
17958,1,5
17965,1,3
17966,1,8
17970,1,30
17978,1,3
17981,1,12
17985,1,9
17991,1,1
17994,1,1
18005,1,24
18015,1,2
18045,1,1
18053,1,1
18062,1,366
18072,1,1
18073,1,1
18079,1,1
18082,1,1
18083,1,8
18086,1,6
18090,1,1
18096,1,2
18106,1,1
18120,1,9
18127,1,590
18128,1,106
18130,1,1
18132,1,3
18138,1,2
18156,1,3
18158,1,17
18164,1,1
18200,1,117
18203,1,13
18207,1,5
18210,1,61
18229,1,1
18262,1,2
18267,1,4
18276,1,1
18278,1,221
18281,1,5
18291,1,2
18304,1,4
18313,1,54
18316,1,1
18323,1,354
18324,1,20
18329,1,55
18337,1,103
18338,1,4
18358,1,218
18361,1,1
18368,1,2
18377,1,453
18378,1,32
18379,1,20
18391,1,1
18406,1,13646
18409,1,50
18410,1,3
18413,1,25
18419,1,2
18425,1,31
18433,1,1
18448,1,10
18463,1,1
18464,1,2
18473,1,309
18486,1,2
18491,1,39
18516,1,1
18521,1,2
18523,1,1
18532,1,28
18536,1,7
18540,1,16
18548,1,1
18556,1,1
18573,1,1
18576,1,5
18593,1,1
18611,1,322
18618,1,1
18622,1,3
18670,1,4
18680,1,2
18687,1,5
18691,1,3
18704,1,7
18711,1,5
18722,1,33
18732,1,1
18747,1,1
6,2,1
15,2,15
47,2,14
53,2,1
56,2,1
61,2,256
87,2,1
93,2,29
101,2,9
116,2,277
131,2,7
133,2,1
147,2,1
149,2,1
166,2,9
182,2,3
208,2,11
211,2,1
213,2,1
265,2,1
286,2,3
294,2,1
304,2,30
310,2,1
312,2,2
313,2,1
318,2,6
329,2,2
339,2,2
345,2,1
356,2,1
360,2,15
364,2,131
388,2,4
424,2,29376
440,2,28
444,2,8
448,2,20
449,2,6
450,2,678
467,2,1
498,2,1092
502,2,55
528,2,5
529,2,20
549,2,665
562,2,20
575,2,2
592,2,1
607,2,12
617,2,4
649,2,4
657,2,1
659,2,5
678,2,1
692,2,1
698,2,1
700,2,1
710,2,1
726,2,6
734,2,4
738,2,5
752,2,13
753,2,318
760,2,1
763,2,2
775,2,24
784,2,4
785,2,6
795,2,63342
803,2,2
818,2,13
836,2,1
843,2,23
850,2,53
854,2,1
857,2,5
887,2,1
893,2,1
894,2,5
897,2,2
909,2,225
914,2,15
915,2,8
926,2,2
953,2,3
963,2,3
965,2,2
978,2,2
983,2,1
991,2,1
992,2,1
1004,2,2
1005,2,121
1017,2,8
1020,2,1
1040,2,1
1045,2,3
1052,2,1
1061,2,2
1086,2,1
1095,2,1
1096,2,5
1105,2,1
1114,2,24
1121,2,1
1137,2,2
1139,2,1
1140,2,450
1166,2,1
1172,2,2
1178,2,2
1187,2,3
1189,2,2
1195,2,6
1203,2,1
1212,2,2
1215,2,2
1217,2,23
1222,2,3
1245,2,30
1252,2,3
1255,2,10
1260,2,2
1281,2,1
1308,2,6
1311,2,1
1318,2,1
1331,2,43
1384,2,2
1391,2,1
1392,2,1
1393,2,2
1400,2,15
1415,2,1
1423,2,56
1428,2,23
1432,2,36
1433,2,16
1436,2,5
1458,2,11
1459,2,33
1469,2,5
1471,2,3
1488,2,1
1491,2,2
1499,2,6
1501,2,1
1511,2,1
1517,2,463
1556,2,5
1560,2,3
1562,2,5
1565,2,1
1566,2,6
1567,2,1
1593,2,1
1609,2,8
1620,2,4
1627,2,170
1629,2,3
1655,2,12
1668,2,1
1672,2,3
1673,2,2
1690,2,64
1714,2,11
1719,2,5
1728,2,2
1752,2,111
1754,2,1
1756,2,1
1759,2,249
1776,2,6
1786,2,5
1822,2,514
1864,2,1
1897,2,23
1902,2,24
1928,2,3
1932,2,1
1939,2,2
1956,2,1
1964,2,6
1969,2,1
1986,2,14
2001,2,35
2032,2,1
2042,2,437
2044,2,96
2047,2,6
2076,2,7
2077,2,47
2087,2,3
2088,2,91
2091,2,29
2094,2,145
2109,2,1
2111,2,10
2129,2,21
2137,2,1
2152,2,7
2155,2,2
2163,2,1
2175,2,3
2176,2,1
2213,2,164
2218,2,5
2224,2,2
2231,2,28
2279,2,12
2280,2,1
2299,2,5
2316,2,5
2334,2,5
2335,2,570
2359,2,1
2364,2,2
2369,2,6
2391,2,60
2406,2,1
2419,2,2
2444,2,8
2452,2,5
2455,2,1
2459,2,40
2478,2,181
2486,2,54
2491,2,2
2504,2,2
2522,2,1
2523,2,1
2528,2,47
2535,2,12
2556,2,1
2564,2,2
2583,2,1
2612,2,2
2618,2,1
2628,2,193
2629,2,1
2630,2,4
2650,2,13
2657,2,2
2673,2,1
2687,2,270
2688,2,1
2691,2,4
2710,2,13
2717,2,25
2718,2,27
2748,2,14
2760,2,4
2768,2,100
2785,2,1
2800,2,1
2802,2,2
2807,2,10
2826,2,2
2830,2,8
2831,2,69
2832,2,2
2834,2,7
2838,2,1
2839,2,1
2868,2,1
2870,2,1
2874,2,1
2883,2,4
2885,2,4
2920,2,5
2936,2,6
2937,2,4
2944,2,4
2955,2,5
2977,2,1
2982,2,1
3025,2,1
3049,2,71
3053,2,38
3081,2,1
3088,2,2
3090,2,2
3095,2,1
3101,2,3
3113,2,2
3122,2,1
3188,2,1
3196,2,16
3212,2,3
3227,2,83
3233,2,3
3240,2,41
3255,2,15
3266,2,1
3277,2,5
3278,2,1
3287,2,19
3289,2,1
3302,2,6
3305,2,2
3309,2,2
3317,2,6
3332,2,12
3341,2,5
3356,2,55
3364,2,4
3369,2,29
3371,2,3
3380,2,50
3387,2,1
3411,2,22
3425,2,1
3428,2,230
3429,2,2
3430,2,2
3432,2,2
3435,2,35
3437,2,5
3447,2,6
3462,2,2
3472,2,5
3474,2,1
3485,2,1
3495,2,2
3512,2,2
3541,2,1
3547,2,40
3568,2,3
3571,2,1
3582,2,1
3602,2,5
3605,2,1
3627,2,14
3665,2,2
3669,2,12
3675,2,2
3680,2,13
3710,2,1
3719,2,5
3720,2,1
3723,2,1
3724,2,1
3744,2,2
3756,2,1
3764,2,4
3789,2,3
3790,2,3
3792,2,2
3794,2,3
3795,2,498
3815,2,17
3816,2,54
3830,2,1
3835,2,8
3848,2,1
3852,2,1
3895,2,16
3914,2,1
3917,2,3
3922,2,19
3932,2,1
3952,2,1
3980,2,4
3981,2,1
4005,2,160
4021,2,1
4037,2,1
4040,2,5
4041,2,1
4047,2,1
4052,2,2
4059,2,17
4060,2,432
4076,2,1
4079,2,41
4080,2,17
4081,2,20
4086,2,4
4088,2,2
4091,2,2
4096,2,2
4101,2,4
4107,2,6
4111,2,1
4113,2,3
4118,2,1
4131,2,21
4141,2,5
4142,2,15
4143,2,2
4168,2,1
4170,2,1
4179,2,6
4200,2,14
4231,2,10
4232,2,2
4235,2,512
4244,2,1
4262,2,16
4268,2,1
4272,2,1
4273,2,7443
4282,2,6
4283,2,1
4287,2,55
4293,2,1
4300,2,9
4302,2,27
4304,2,2
4321,2,4
4327,2,1
4339,2,19
4343,2,5
4349,2,2
4356,2,6
4359,2,7
4367,2,3
4370,2,27
4390,2,2
4397,2,2
4403,2,550
4428,2,1
4430,2,7
4444,2,150
4450,2,1
4482,2,15
4483,2,1
4494,2,4
4507,2,1
4525,2,93
4540,2,1
4541,2,7
4542,2,2
4550,2,2
4553,2,1
4557,2,6
4566,2,1
4568,2,68
4573,2,1
4585,2,200
4597,2,1
4618,2,4
4625,2,4
4652,2,1
4670,2,31
4677,2,111
4711,2,1
4727,2,3
4762,2,8
4765,2,6
4778,2,2047
4785,2,183
4795,2,183
4798,2,1
4804,2,1
4844,2,3
4856,2,13
4861,2,4
4862,2,68
4872,2,41
4886,2,3
4894,2,64
4902,2,5
4906,2,1
4911,2,1661
4914,2,4
4922,2,18
4928,2,2
4933,2,21
4939,2,1
4953,2,38
4957,2,21
4967,2,55
4969,2,1
4971,2,217
4977,2,6
4981,2,2
4993,2,7
5005,2,43
5006,2,2
5022,2,33
5048,2,4
5056,2,1
5058,2,1
5074,2,7
5076,2,2
5087,2,1
5097,2,5
5107,2,1
5115,2,1
5128,2,4
5150,2,1
5179,2,6
5205,2,3
5230,2,1
5249,2,1
5260,2,286
5266,2,1
5271,2,1
5272,2,54
5277,2,1
5286,2,75
5323,2,7
5324,2,29
5349,2,3
5350,2,4
5357,2,12
5361,2,2
5380,2,1
5394,2,5
5415,2,48
5419,2,1
5426,2,1
5454,2,1
5465,2,1278
5498,2,1
5501,2,3
5503,2,5
5505,2,1
5525,2,83
5535,2,3
5538,2,2
5541,2,60
5548,2,1
5551,2,1
5566,2,1
5569,2,1
5583,2,14
5584,2,7
5592,2,1
5605,2,1
5612,2,4
5622,2,3
5623,2,11
5628,2,1
5641,2,3
5645,2,17
5646,2,679
5652,2,2
5657,2,1
5658,2,2
5666,2,6
5679,2,1
5716,2,3
5719,2,2
5720,2,8
5754,2,2
5755,2,3
5761,2,613
5784,2,1
5793,2,23
5812,2,1
5829,2,10
5858,2,1
5867,2,6
5876,2,8
5880,2,1
5914,2,1
5919,2,7
5933,2,1
5943,2,2
5963,2,1
5964,2,12
5988,2,5
5992,2,3
5994,2,94
6016,2,6
6022,2,10
6030,2,101
6060,2,88
6113,2,1
6137,2,13
6139,2,1
6147,2,1
6151,2,15
6178,2,1
6191,2,1
6198,2,2
6218,2,75
6227,2,2
6228,2,7
6229,2,1
6253,2,3
6264,2,1
6283,2,30
6285,2,3
6290,2,6
6355,2,4
6369,2,4
6370,2,1
6372,2,1
6373,2,1
6374,2,3
6379,2,69
6382,2,1
6387,2,1
6393,2,3
6398,2,15
6400,2,1
6403,2,2
6409,2,19
6410,2,1
6414,2,13
6423,2,25
6430,2,16
6445,2,1
6471,2,3
6478,2,6
6483,2,4
6496,2,1
6497,2,1
6500,2,3
6507,2,5
6510,2,1
6513,2,6
6527,2,9
6555,2,1
6557,2,1
6561,2,2
6564,2,6
6578,2,1
6580,2,25
6591,2,1
6595,2,1
6610,2,2
6648,2,4
6651,2,2
6654,2,1668
6666,2,220
6671,2,5
6677,2,12
6683,2,1
6687,2,3
6693,2,5
6708,2,94
6738,2,1
6746,2,3
6748,2,2
6770,2,2
6777,2,31
6798,2,1
6816,2,1
6843,2,16
6844,2,2
6868,2,1
6871,2,1
6875,2,44
6887,2,1
6888,2,8
6892,2,1
6913,2,3
6918,2,61
6934,2,1
6946,2,3
6949,2,1
6959,2,2
6969,2,2
6992,2,1
6994,2,2
7005,2,1
7006,2,1
7012,2,5
7022,2,2
7024,2,2
7028,2,1
7041,2,60
7078,2,12
7079,2,1
7084,2,1
7091,2,9
7094,2,1
7100,2,7
7111,2,1
7118,2,81
7119,2,1
7125,2,53
7128,2,9
7162,2,2
7174,2,22
7180,2,2
7194,2,5
7198,2,117
7204,2,2
7213,2,2
7222,2,156
7225,2,1
7248,2,1
7250,2,4
7265,2,2
7270,2,4
7276,2,559
7289,2,5
7291,2,8
7311,2,6
7312,2,1
7313,2,42
7328,2,100
7334,2,1
7348,2,3
7351,2,1
7361,2,2
7364,2,1
7382,2,119
7426,2,1
7436,2,283
7439,2,2
7457,2,10
7463,2,28
7484,2,3
7496,2,35
7497,2,2
7507,2,157
7513,2,2
7524,2,2
7527,2,20
7544,2,2
7557,2,2
7564,2,85
7581,2,16
7586,2,1
7602,2,1
7615,2,22
7627,2,4
7655,2,1
7662,2,2
7675,2,1
7689,2,2
7701,2,22
7712,2,1
7747,2,1
7763,2,328
7787,2,1
7804,2,1
7826,2,2
7851,2,4
7858,2,40
7867,2,1
7872,2,39
7873,2,14
7913,2,1
7917,2,6
7922,2,2
7924,2,7
7926,2,4
7932,2,7
7933,2,23
7945,2,2
7955,2,1
7960,2,3
7974,2,1
7992,2,3
7995,2,7
8010,2,4
8027,2,1
8062,2,2
8081,2,988
8091,2,1
8109,2,2
8113,2,16
8124,2,187
8138,2,1
8140,2,205
8144,2,1
8145,2,2
8167,2,1
8179,2,15
8189,2,693
8201,2,420
8202,2,2247
8204,2,13
8217,2,3
8221,2,1
8247,2,1
8251,2,1
8261,2,1
8281,2,104
8292,2,1
8303,2,1
8319,2,2
8338,2,4
8351,2,25
8353,2,4
8355,2,28
8381,2,1
8382,2,1
8389,2,100
8397,2,1
8398,2,1
8408,2,8
8433,2,7
8438,2,2
8469,2,1
8484,2,4
8507,2,1
8511,2,1
8539,2,1
8540,2,1
8541,2,44
8542,2,1
8546,2,2
8553,2,2
8575,2,1
8585,2,2
8589,2,4
8592,2,2
8612,2,139
8618,2,1
8619,2,3
8626,2,1
8633,2,1
8639,2,1
8645,2,3
8661,2,1
8682,2,1
8686,2,312
8704,2,43
8731,2,2
8737,2,4
8745,2,74
8750,2,10
8759,2,1
8761,2,14
8773,2,1
8778,2,1
8780,2,12
8782,2,4
8789,2,1
8794,2,72
8802,2,13
8805,2,1
8811,2,2
8855,2,7
8857,2,1
8860,2,1
8865,2,9
8870,2,1
8878,2,16
8882,2,4
8884,2,1
8887,2,1
8909,2,1
8946,2,1
8949,2,11
8958,2,2
8966,2,1
8975,2,1
8997,2,1
9001,2,1
9002,2,13
9003,2,1
9006,2,14
9037,2,1
9058,2,5
9066,2,1
9071,2,5
9103,2,2
9131,2,1
9136,2,26
9141,2,16
9143,2,2
9153,2,1
9155,2,2
9175,2,2
9179,2,2
9192,2,1
9193,2,1
9199,2,287
9201,2,1
9220,2,3
9223,2,1
9245,2,9
9249,2,2
9250,2,6
9264,2,2
9274,2,2
9281,2,1
9287,2,1
9292,2,12
9301,2,3
9312,2,1
9318,2,1560
9320,2,6
9324,2,2
9353,2,7
9368,2,8
9376,2,1
9385,2,8
9387,2,77
9404,2,7
9415,2,1
9423,2,11
9430,2,192
9440,2,1
9478,2,1
9482,2,24
9500,2,2
9508,2,2
9547,2,7
9549,2,463
9564,2,2
9582,2,1
9597,2,1
9612,2,1
9613,2,3
9616,2,1
9617,2,1
9635,2,2
9641,2,2
9672,2,3
9677,2,84
9692,2,10
9696,2,1
9704,2,97
9705,2,1
9716,2,4
9727,2,9
9732,2,1
9738,2,1
9756,2,1
9760,2,1
9770,2,1
9791,2,5
9804,2,2594
9807,2,1
9810,2,2
9819,2,1
9822,2,36
9824,2,3947
9828,2,43
9879,2,1
9883,2,3
9884,2,1
9890,2,8
9892,2,51
9893,2,3
9925,2,2
9963,2,3
9987,2,4
10007,2,1
10023,2,2
10031,2,10
10052,2,1
10061,2,3
10079,2,2
10087,2,32
10093,2,2
10096,2,1
10126,2,66
10170,2,35
10181,2,62
10199,2,1
10206,2,1
10230,2,6
10243,2,2
10264,2,9
10285,2,1
10314,2,2
10319,2,2
10330,2,9
10351,2,3
10354,2,8
10363,2,1
10366,2,1
10374,2,588
10382,2,2
10395,2,3
10409,2,1
10410,2,6
10419,2,47
10423,2,1
10426,2,7
10432,2,1
10438,2,8
10443,2,5
10444,2,7
10457,2,1
10470,2,1
10482,2,5
10490,2,3
10510,2,11
10516,2,1
10537,2,32
10558,2,10
10559,2,2
10581,2,2
10584,2,1
10588,2,1
10590,2,63
10592,2,15725
10630,2,2
10631,2,9
10637,2,1
10643,2,20
10644,2,3
10645,2,1
10665,2,18
10669,2,8
10675,2,1
10683,2,5
10687,2,48
10692,2,1
10698,2,1
10699,2,2
10702,2,2
10705,2,1
10710,2,3
10718,2,1
10727,2,1
10733,2,2
10746,2,39
10755,2,1
10782,2,8
10787,2,1
10836,2,1
10856,2,2
10868,2,19
10879,2,1
10895,2,3
10937,2,30
10965,2,1
11014,2,1
11025,2,2
11030,2,1
11034,2,25
11042,2,42
11048,2,44
11052,2,4
11075,2,4
11082,2,14
11087,2,62
11089,2,1
11112,2,1
11125,2,1
11153,2,4
11168,2,6
11173,2,7
11181,2,1
11204,2,6
11206,2,26
11208,2,2
11213,2,53
11250,2,1
11264,2,1
11269,2,14
11285,2,5
11292,2,13
11300,2,9
11348,2,15
11351,2,1
11363,2,1
11385,2,9
11394,2,110
11403,2,8
11411,2,598
11429,2,467
11439,2,1
11475,2,1
11481,2,1
11487,2,1
11498,2,11
11499,2,2
11500,2,1
11505,2,9
11507,2,2
11515,2,86
11516,2,5
11529,2,1
11533,2,4
11544,2,3
11551,2,3
11554,2,1
11560,2,1
11561,2,1
11562,2,14
11569,2,2
11594,2,9
11597,2,6922
11599,2,1
11608,2,1
11620,2,274
11632,2,22
11634,2,4
11637,2,2
11654,2,1
11662,2,1
11663,2,440
11665,2,2
11672,2,943
11676,2,2
11678,2,1
11681,2,1
11690,2,2
11693,2,6
11696,2,1
11712,2,8
11717,2,1
11721,2,1
11741,2,6
11750,2,5
11770,2,65
11771,2,12
11792,2,357
11819,2,5
11820,2,2
11840,2,2
11841,2,1
11854,2,1
11868,2,1
11870,2,2
11879,2,5
11914,2,2
11920,2,1
11926,2,49
11949,2,81
11957,2,7
11960,2,26
11967,2,1
11972,2,773
11976,2,2
11983,2,104
12015,2,1
12022,2,1
12048,2,2
12050,2,2
12053,2,1
12054,2,1
12084,2,2
12133,2,1
12151,2,2
12153,2,2
12159,2,2
12184,2,123
12187,2,1
12211,2,7
12238,2,13
12240,2,13
12243,2,27
12251,2,10
12269,2,1
12297,2,20
12302,2,4
12312,2,3
12320,2,61
12329,2,8
12340,2,1
12351,2,1
12388,2,2
12396,2,1
12409,2,16
12428,2,377
12452,2,3
12459,2,2
12468,2,2
12473,2,79
12497,2,3
12507,2,1
12508,2,322
12518,2,4
12519,2,1
12529,2,2
12559,2,121
12563,2,52
12581,2,1
12587,2,1
12589,2,1
12592,2,4
12618,2,6
12630,2,4
12632,2,16
12637,2,2
12643,2,16
12647,2,23
12649,2,1
12673,2,83
12687,2,2
12725,2,2
12741,2,179
12746,2,465
12758,2,134
12759,2,1
12788,2,2
12793,2,6
12806,2,3
12815,2,1
12819,2,7
12832,2,30
12843,2,1
12847,2,2
12852,2,1
12901,2,1
12902,2,403
12926,2,1
12927,2,3
12929,2,3
12930,2,1
12951,2,40
12958,2,1
12981,2,3
12983,2,7
12997,2,1
13011,2,1
13043,2,156
13046,2,6
13054,2,4
13066,2,1
13070,2,1
13100,2,1
13101,2,3875
13122,2,8
13125,2,9
13141,2,3
13195,2,23
13204,2,17
13220,2,2
13227,2,1
13237,2,67
13238,2,1
13241,2,10
13258,2,1
13262,2,2
13268,2,6
13269,2,1
13283,2,17
13287,2,5
13308,2,118
13316,2,3
13320,2,1
13340,2,7
13345,2,1
13347,2,11
13350,2,1
13365,2,3
13372,2,3
13377,2,1
13384,2,1
13409,2,2
13411,2,1
13426,2,4
13451,2,23
13454,2,3
13475,2,2
13491,2,2
13516,2,40
13517,2,6
13523,2,182
13545,2,1
13550,2,64
13564,2,1
13571,2,1
13621,2,25
13644,2,1
13662,2,1
13673,2,117
13675,2,1035
13687,2,3
13688,2,1
13713,2,4
13718,2,52
13722,2,3
13723,2,1
13745,2,338
13748,2,1
13749,2,4
13751,2,3
13760,2,1
13798,2,42
13802,2,2
13834,2,4
13839,2,1
13842,2,1
13864,2,16
13885,2,5
13889,2,1
13893,2,3
13896,2,8
13899,2,2
13904,2,2
13912,2,2
13921,2,4
13925,2,1
13927,2,1
13929,2,9
13982,2,1
13994,2,27
14011,2,19
14018,2,1
14020,2,29
14041,2,12
14047,2,1
14048,2,5
14054,2,1
14057,2,1
14060,2,1
14072,2,30
14080,2,2
14107,2,1
14118,2,1
14132,2,1
14151,2,93
14153,2,12
14177,2,2
14182,2,1
14216,2,15
14235,2,2
14245,2,117
14285,2,19
14286,2,18
14287,2,33
14289,2,7
14294,2,155
14308,2,1
14331,2,1
14340,2,1
14345,2,4
14346,2,2
14382,2,1
14389,2,1
14400,2,16
14402,2,1
14403,2,1
14404,2,91
14408,2,15
14411,2,3
14423,2,1
14438,2,6
14453,2,4
14458,2,2
14497,2,4
14504,2,1
14513,2,155
14523,2,2
14531,2,1
14536,2,1
14543,2,13
14545,2,1
14561,2,25
14566,2,3
14570,2,1
14577,2,1
14582,2,2
14598,2,8
14610,2,1
14618,2,2
14626,2,1
14629,2,16
14630,2,26
14631,2,3
14647,2,1
14648,2,1
14687,2,4
14700,2,101
14708,2,1
14709,2,7
14719,2,1
14740,2,2
14742,2,1
14749,2,2
14751,2,1
14756,2,1
14779,2,1
14780,2,6
14784,2,22938
14799,2,2
14805,2,3
14812,2,9
14815,2,58
14818,2,2
14833,2,6
14838,2,89
14842,2,32
14844,2,14
14851,2,18
14856,2,1
14868,2,4
14890,2,1
14898,2,3
14912,2,11
14916,2,91
14924,2,2
14935,2,2
14939,2,1
14951,2,1
14962,2,10
14968,2,70
14969,2,2
14970,2,3
14973,2,48
14975,2,129
14976,2,3
15002,2,16
15014,2,2
15045,2,2
15046,2,76
15060,2,92
15075,2,1
15078,2,29
15079,2,1
15088,2,6
15090,2,2
15096,2,93
15111,2,3
15122,2,1
15123,2,6
15181,2,3
15186,2,93
15190,2,1
15206,2,2
15209,2,1
15211,2,5
15216,2,2
15220,2,1
15223,2,10
15245,2,5
15248,2,5
15258,2,1
15276,2,13
15284,2,3
15301,2,71
15309,2,5
15320,2,1
15336,2,2
15352,2,4
15353,2,6
15368,2,3
15372,2,3
15378,2,1
15380,2,11
15383,2,1
15401,2,2
15420,2,14
15433,2,1
15457,2,1
15464,2,2
15477,2,114
15479,2,1
15485,2,24
15490,2,1
15492,2,2
15497,2,7
15519,2,5
15522,2,1
15548,2,5
15555,2,10
15556,2,14
15603,2,5
15629,2,3
15647,2,2
15665,2,2
15680,2,2658
15686,2,76
15694,2,1
15698,2,13
15715,2,10
15722,2,2
15731,2,5
15740,2,9
15743,2,21
15760,2,1
15769,2,3
15781,2,2
15783,2,7
15786,2,1
15811,2,212
15826,2,23
15833,2,329
15840,2,23
15851,2,1
15859,2,70
15865,2,1
15884,2,6
15892,2,2
15900,2,5
15902,2,2
15912,2,26
15922,2,2
15933,2,53
15946,2,1
15957,2,241
15971,2,5
15976,2,24
15981,2,6
15983,2,4
15989,2,2
16003,2,1663
16023,2,42
16032,2,7
16042,2,299
16059,2,6
16060,2,2
16077,2,1
16080,2,1
16087,2,19
16092,2,3
16094,2,58
16095,2,3
16102,2,16
16103,2,4
16128,2,9
16134,2,7
16157,2,2
16176,2,2
16196,2,1
16201,2,1
16223,2,1
16224,2,1
16226,2,1
16229,2,130
16234,2,65
16245,2,1
16262,2,54
16270,2,44
16287,2,10
16317,2,3
16352,2,15
16355,2,324
16358,2,1
16360,2,39
16373,2,1
16374,2,95
16383,2,1
16398,2,2
16401,2,2
16412,2,18
16422,2,3
16427,2,13
16438,2,2
16444,2,1
16447,2,2
16457,2,3
16459,2,2
16462,2,1
16477,2,5
16479,2,1
16483,2,1
16502,2,5
16507,2,3
16522,2,6
16525,2,27
16538,2,1
16540,2,1
16564,2,17
16572,2,15
16599,2,8
16607,2,2
16627,2,1
16636,2,2
16643,2,1
16679,2,55
16682,2,1
16711,2,9
16730,2,2
16738,2,6
16762,2,166
16770,2,1
16849,2,18
16859,2,2
16874,2,49
16875,2,2
16880,2,3
16886,2,2
16907,2,2
16935,2,1
16965,2,20
16969,2,4
16998,2,7
17000,2,1
17020,2,2
17027,2,1
17034,2,1
17074,2,4
17091,2,14
17102,2,25
17120,2,4
17121,2,1
17122,2,2
17123,2,1
17127,2,10
17130,2,2
17143,2,1
17145,2,1
17195,2,3
17218,2,1
17227,2,1
17239,2,37
17272,2,2
17279,2,1
17284,2,1
17297,2,3
17311,2,2
17322,2,1
17325,2,13
17328,2,31
17347,2,37
17365,2,2
17373,2,1
17380,2,14
17388,2,57
17420,2,1
17428,2,1
17432,2,2
17468,2,11
17473,2,8998
17476,2,43
17482,2,25
17502,2,2
17539,2,4
17544,2,683
17568,2,1
17573,2,4
17584,2,1
17598,2,18
17605,2,68
17622,2,2
17631,2,1
17634,2,16
17638,2,1
17640,2,1
17642,2,2
17643,2,8
17658,2,307
17671,2,2
17683,2,1
17701,2,1
17705,2,1
17710,2,16
17716,2,1
17718,2,3175
17721,2,54
17727,2,1
17735,2,11
17740,2,38
17754,2,3
17787,2,11
17803,2,3
17824,2,28
17834,2,127
17838,2,1
17858,2,3
17861,2,10
17865,2,7
17871,2,3
17878,2,2
17883,2,23
17884,2,2
17887,2,2
17893,2,9
17894,2,188
17908,2,14
17941,2,3
17946,2,1
17962,2,58
17971,2,1
17974,2,1
18007,2,45
18019,2,1
18022,2,3
18025,2,3
18042,2,2
18068,2,6
18080,2,1
18089,2,1
18091,2,13
18099,2,1
18102,2,3
18109,2,5
18122,2,2
18123,2,6
18155,2,2
18161,2,1
18162,2,3
18168,2,14
18174,2,8
18199,2,1
18202,2,1
18224,2,2
18243,2,717
18252,2,1
18256,2,49
18257,2,932
18275,2,7
18290,2,9
18327,2,2
18333,2,2
18334,2,13
18335,2,1
18341,2,2
18350,2,2
18351,2,309
18356,2,1
18374,2,793
18385,2,2
18397,2,24
18430,2,2532
18432,2,189
18435,2,60
18442,2,2
18443,2,1
18454,2,354
18469,2,2
18478,2,10
18499,2,47
18510,2,5
18514,2,1
18517,2,1
18546,2,1
18547,2,2157
18557,2,1
18562,2,2
18568,2,1
18580,2,2
18581,2,6
18588,2,9
18591,2,1
18599,2,27
18610,2,41
18612,2,1
18614,2,2
18617,2,8
18651,2,1
18654,2,1
18677,2,2
18689,2,1
18694,2,6
18737,2,7
18753,2,1
8,3,1
17,3,13
142,3,5
222,3,1
260,3,227
270,3,57
445,3,14
458,3,54
505,3,15
522,3,1
674,3,3
711,3,22
727,3,1
745,3,1
827,3,773
954,3,3
1012,3,33
1109,3,4510
1211,3,1
1241,3,24
1307,3,97
1344,3,44
1418,3,5
1480,3,1
1638,3,11
1683,3,1
1740,3,1
1859,3,3
2008,3,665
2084,3,1
2125,3,1
2189,3,226
2266,3,32
2418,3,15
2423,3,77
2516,3,1
2519,3,7
2566,3,545
2576,3,8
2653,3,198
2677,3,1
2719,3,160
2744,3,2
2774,3,9
2781,3,13
2782,3,146
2788,3,33
2801,3,1
2850,3,8
2855,3,1
2976,3,1
2985,3,1
2988,3,2
3038,3,179
3040,3,2
3145,3,1
3204,3,1
3207,3,4
3229,3,12
3423,3,18
3486,3,1
3514,3,11
3591,3,1
3599,3,37
3728,3,4
