bootstrap_id,target_sample_type,target_electoral_group,n,prop_bootstrap
507,voter,ESN,22,0.022
507,voter,GREENS_EFA,35,0.035
507,voter,GUE_NGL,32,0.032
507,voter,NI,23,0.023
507,voter,PFE,56,0.056
507,voter,RENEW,53,0.053
507,voter,SD,98,0.098
508,abstention,ABSTENTION,506,0.506
508,voter,ECR,53,0.053
508,voter,EPP,122,0.122
508,voter,ESN,22,0.022
508,voter,GREENS_EFA,35,0.035
508,voter,GUE_NGL,32,0.032
508,voter,NI,23,0.023
508,voter,PFE,56,0.056
508,voter,RENEW,53,0.053
508,voter,SD,98,0.098
509,abstention,ABSTENTION,506,0.506
509,voter,ECR,53,0.053
509,voter,EPP,122,0.122
509,voter,ESN,22,0.022
509,voter,GREENS_EFA,35,0.035
509,voter,GUE_NGL,32,0.032
509,voter,NI,23,0.023
509,voter,PFE,56,0.056
509,voter,RENEW,53,0.053
509,voter,SD,98,0.098
510,abstention,ABSTENTION,506,0.506
510,voter,ECR,53,0.053
510,voter,EPP,122,0.122
510,voter,ESN,22,0.022
510,voter,GREENS_EFA,35,0.035
510,voter,GUE_NGL,32,0.032
510,voter,NI,23,0.023
510,voter,PFE,56,0.056
510,voter,RENEW,53,0.053
510,voter,SD,98,0.098
511,abstention,ABSTENTION,506,0.506
511,voter,ECR,53,0.053
511,voter,EPP,122,0.122
511,voter,ESN,22,0.022
511,voter,GREENS_EFA,35,0.035
511,voter,GUE_NGL,32,0.032
511,voter,NI,23,0.023
511,voter,PFE,56,0.056
511,voter,RENEW,53,0.053
511,voter,SD,98,0.098
512,abstention,ABSTENTION,506,0.506
512,voter,ECR,53,0.053
512,voter,EPP,122,0.122
512,voter,ESN,22,0.022
512,voter,GREENS_EFA,35,0.035
512,voter,GUE_NGL,32,0.032
512,voter,NI,23,0.023
512,voter,PFE,56,0.056
512,voter,RENEW,53,0.053
512,voter,SD,98,0.098
513,abstention,ABSTENTION,506,0.506
513,voter,ECR,53,0.053
513,voter,EPP,122,0.122
513,voter,ESN,22,0.022
513,voter,GREENS_EFA,35,0.035
513,voter,GUE_NGL,32,0.032
513,voter,NI,23,0.023
513,voter,PFE,56,0.056
513,voter,RENEW,53,0.053
513,voter,SD,98,0.098
514,abstention,ABSTENTION,506,0.506
514,voter,ECR,53,0.053
514,voter,EPP,122,0.122
514,voter,ESN,22,0.022
514,voter,GREENS_EFA,35,0.035
514,voter,GUE_NGL,32,0.032
514,voter,NI,23,0.023
514,voter,PFE,56,0.056
514,voter,RENEW,53,0.053
514,voter,SD,98,0.098
515,abstention,ABSTENTION,506,0.506
515,voter,ECR,53,0.053
515,voter,EPP,122,0.122
515,voter,ESN,22,0.022
515,voter,GREENS_EFA,35,0.035
515,voter,GUE_NGL,32,0.032
515,voter,NI,23,0.023
515,voter,PFE,56,0.056
515,voter,RENEW,53,0.053
515,voter,SD,98,0.098
516,abstention,ABSTENTION,506,0.506
516,voter,ECR,53,0.053
516,voter,EPP,122,0.122
516,voter,ESN,22,0.022
516,voter,GREENS_EFA,35,0.035
516,voter,GUE_NGL,32,0.032
516,voter,NI,23,0.023
516,voter,PFE,56,0.056
516,voter,RENEW,53,0.053
516,voter,SD,98,0.098
517,abstention,ABSTENTION,506,0.506
517,voter,ECR,53,0.053
517,voter,EPP,122,0.122
517,voter,ESN,22,0.022
517,voter,GREENS_EFA,35,0.035
517,voter,GUE_NGL,32,0.032
517,voter,NI,23,0.023
517,voter,PFE,56,0.056
517,voter,RENEW,53,0.053
517,voter,SD,98,0.098
518,abstention,ABSTENTION,506,0.506
518,voter,ECR,53,0.053
518,voter,EPP,122,0.122
518,voter,ESN,22,0.022
518,voter,GREENS_EFA,35,0.035
518,voter,GUE_NGL,32,0.032
518,voter,NI,23,0.023
518,voter,PFE,56,0.056
518,voter,RENEW,53,0.053
518,voter,SD,98,0.098
519,abstention,ABSTENTION,506,0.506
519,voter,ECR,53,0.053
519,voter,EPP,122,0.122
519,voter,ESN,22,0.022
519,voter,GREENS_EFA,35,0.035
519,voter,GUE_NGL,32,0.032
519,voter,NI,23,0.023
519,voter,PFE,56,0.056
519,voter,RENEW,53,0.053
519,voter,SD,98,0.098
520,abstention,ABSTENTION,506,0.506
520,voter,ECR,53,0.053
520,voter,EPP,122,0.122
520,voter,ESN,22,0.022
520,voter,GREENS_EFA,35,0.035
520,voter,GUE_NGL,32,0.032
520,voter,NI,23,0.023
520,voter,PFE,56,0.056
520,voter,RENEW,53,0.053
520,voter,SD,98,0.098
521,abstention,ABSTENTION,506,0.506
521,voter,ECR,53,0.053
521,voter,EPP,122,0.122
521,voter,ESN,22,0.022
521,voter,GREENS_EFA,35,0.035
521,voter,GUE_NGL,32,0.032
521,voter,NI,23,0.023
521,voter,PFE,56,0.056
521,voter,RENEW,53,0.053
521,voter,SD,98,0.098
522,abstention,ABSTENTION,506,0.506
522,voter,ECR,53,0.053
522,voter,EPP,122,0.122
522,voter,ESN,22,0.022
522,voter,GREENS_EFA,35,0.035
522,voter,GUE_NGL,32,0.032
522,voter,NI,23,0.023
522,voter,PFE,56,0.056
522,voter,RENEW,53,0.053
522,voter,SD,98,0.098
523,abstention,ABSTENTION,506,0.506
523,voter,ECR,53,0.053
523,voter,EPP,122,0.122
523,voter,ESN,22,0.022
523,voter,GREENS_EFA,35,0.035
523,voter,GUE_NGL,32,0.032
523,voter,NI,23,0.023
523,voter,PFE,56,0.056
523,voter,RENEW,53,0.053
523,voter,SD,98,0.098
524,abstention,ABSTENTION,506,0.506
524,voter,ECR,53,0.053
524,voter,EPP,122,0.122
524,voter,ESN,22,0.022
524,voter,GREENS_EFA,35,0.035
524,voter,GUE_NGL,32,0.032
524,voter,NI,23,0.023
524,voter,PFE,56,0.056
524,voter,RENEW,53,0.053
524,voter,SD,98,0.098
525,abstention,ABSTENTION,506,0.506
525,voter,ECR,53,0.053
525,voter,EPP,122,0.122
525,voter,ESN,22,0.022
525,voter,GREENS_EFA,35,0.035
525,voter,GUE_NGL,32,0.032
525,voter,NI,23,0.023
525,voter,PFE,56,0.056
525,voter,RENEW,53,0.053
525,voter,SD,98,0.098
526,abstention,ABSTENTION,506,0.506
526,voter,ECR,53,0.053
526,voter,EPP,122,0.122
526,voter,ESN,22,0.022
526,voter,GREENS_EFA,35,0.035
526,voter,GUE_NGL,32,0.032
526,voter,NI,23,0.023
526,voter,PFE,56,0.056
526,voter,RENEW,53,0.053
526,voter,SD,98,0.098
527,abstention,ABSTENTION,506,0.506
527,voter,ECR,53,0.053
527,voter,EPP,122,0.122
527,voter,ESN,22,0.022
527,voter,GREENS_EFA,35,0.035
527,voter,GUE_NGL,32,0.032
527,voter,NI,23,0.023
527,voter,PFE,56,0.056
527,voter,RENEW,53,0.053
527,voter,SD,98,0.098
528,abstention,ABSTENTION,506,0.506
528,voter,ECR,53,0.053
528,voter,EPP,122,0.122
528,voter,ESN,22,0.022
528,voter,GREENS_EFA,35,0.035
528,voter,GUE_NGL,32,0.032
528,voter,NI,23,0.023
528,voter,PFE,56,0.056
528,voter,RENEW,53,0.053
528,voter,SD,98,0.098
529,abstention,ABSTENTION,506,0.506
529,voter,ECR,53,0.053
529,voter,EPP,122,0.122
529,voter,ESN,22,0.022
529,voter,GREENS_EFA,35,0.035
529,voter,GUE_NGL,32,0.032
529,voter,NI,23,0.023
529,voter,PFE,56,0.056
529,voter,RENEW,53,0.053
529,voter,SD,98,0.098
530,abstention,ABSTENTION,506,0.506
530,voter,ECR,53,0.053
530,voter,EPP,122,0.122
530,voter,ESN,22,0.022
530,voter,GREENS_EFA,35,0.035
530,voter,GUE_NGL,32,0.032
530,voter,NI,23,0.023
530,voter,PFE,56,0.056
530,voter,RENEW,53,0.053
530,voter,SD,98,0.098
531,abstention,ABSTENTION,506,0.506
531,voter,ECR,53,0.053
531,voter,EPP,122,0.122
531,voter,ESN,22,0.022
531,voter,GREENS_EFA,35,0.035
531,voter,GUE_NGL,32,0.032
531,voter,NI,23,0.023
531,voter,PFE,56,0.056
531,voter,RENEW,53,0.053
531,voter,SD,98,0.098
532,abstention,ABSTENTION,506,0.506
532,voter,ECR,53,0.053
532,voter,EPP,122,0.122
532,voter,ESN,22,0.022
532,voter,GREENS_EFA,35,0.035
532,voter,GUE_NGL,32,0.032
532,voter,NI,23,0.023
532,voter,PFE,56,0.056
532,voter,RENEW,53,0.053
532,voter,SD,98,0.098
533,abstention,ABSTENTION,506,0.506
533,voter,ECR,53,0.053
533,voter,EPP,122,0.122
533,voter,ESN,22,0.022
533,voter,GREENS_EFA,35,0.035
533,voter,GUE_NGL,32,0.032
533,voter,NI,23,0.023
533,voter,PFE,56,0.056
533,voter,RENEW,53,0.053
533,voter,SD,98,0.098
534,abstention,ABSTENTION,506,0.506
534,voter,ECR,53,0.053
534,voter,EPP,122,0.122
534,voter,ESN,22,0.022
534,voter,GREENS_EFA,35,0.035
534,voter,GUE_NGL,32,0.032
534,voter,NI,23,0.023
534,voter,PFE,56,0.056
534,voter,RENEW,53,0.053
534,voter,SD,98,0.098
535,abstention,ABSTENTION,506,0.506
535,voter,ECR,53,0.053
535,voter,EPP,122,0.122
535,voter,ESN,22,0.022
535,voter,GREENS_EFA,35,0.035
535,voter,GUE_NGL,32,0.032
535,voter,NI,23,0.023
535,voter,PFE,56,0.056
535,voter,RENEW,53,0.053
535,voter,SD,98,0.098
536,abstention,ABSTENTION,506,0.506
536,voter,ECR,53,0.053
536,voter,EPP,122,0.122
536,voter,ESN,22,0.022
536,voter,GREENS_EFA,35,0.035
536,voter,GUE_NGL,32,0.032
536,voter,NI,23,0.023
536,voter,PFE,56,0.056
536,voter,RENEW,53,0.053
536,voter,SD,98,0.098
537,abstention,ABSTENTION,506,0.506
537,voter,ECR,53,0.053
537,voter,EPP,122,0.122
537,voter,ESN,22,0.022
537,voter,GREENS_EFA,35,0.035
537,voter,GUE_NGL,32,0.032
537,voter,NI,23,0.023
537,voter,PFE,56,0.056
537,voter,RENEW,53,0.053
537,voter,SD,98,0.098
538,abstention,ABSTENTION,506,0.506
538,voter,ECR,53,0.053
538,voter,EPP,122,0.122
538,voter,ESN,22,0.022
538,voter,GREENS_EFA,35,0.035
538,voter,GUE_NGL,32,0.032
538,voter,NI,23,0.023
538,voter,PFE,56,0.056
538,voter,RENEW,53,0.053
538,voter,SD,98,0.098
539,abstention,ABSTENTION,506,0.506
539,voter,ECR,53,0.053
539,voter,EPP,122,0.122
539,voter,ESN,22,0.022
539,voter,GREENS_EFA,35,0.035
539,voter,GUE_NGL,32,0.032
539,voter,NI,23,0.023
539,voter,PFE,56,0.056
539,voter,RENEW,53,0.053
539,voter,SD,98,0.098
540,abstention,ABSTENTION,506,0.506
540,voter,ECR,53,0.053
540,voter,EPP,122,0.122
540,voter,ESN,22,0.022
540,voter,GREENS_EFA,35,0.035
540,voter,GUE_NGL,32,0.032
540,voter,NI,23,0.023
540,voter,PFE,56,0.056
540,voter,RENEW,53,0.053
540,voter,SD,98,0.098
541,abstention,ABSTENTION,506,0.506
541,voter,ECR,53,0.053
541,voter,EPP,122,0.122
541,voter,ESN,22,0.022
541,voter,GREENS_EFA,35,0.035
541,voter,GUE_NGL,32,0.032
541,voter,NI,23,0.023
541,voter,PFE,56,0.056
541,voter,RENEW,53,0.053
541,voter,SD,98,0.098
542,abstention,ABSTENTION,506,0.506
542,voter,ECR,53,0.053
542,voter,EPP,122,0.122
542,voter,ESN,22,0.022
542,voter,GREENS_EFA,35,0.035
542,voter,GUE_NGL,32,0.032
542,voter,NI,23,0.023
542,voter,PFE,56,0.056
542,voter,RENEW,53,0.053
542,voter,SD,98,0.098
543,abstention,ABSTENTION,506,0.506
543,voter,ECR,53,0.053
543,voter,EPP,122,0.122
543,voter,ESN,22,0.022
543,voter,GREENS_EFA,35,0.035
543,voter,GUE_NGL,32,0.032
543,voter,NI,23,0.023
543,voter,PFE,56,0.056
543,voter,RENEW,53,0.053
543,voter,SD,98,0.098
544,abstention,ABSTENTION,506,0.506
544,voter,ECR,53,0.053
544,voter,EPP,122,0.122
544,voter,ESN,22,0.022
544,voter,GREENS_EFA,35,0.035
544,voter,GUE_NGL,32,0.032
544,voter,NI,23,0.023
544,voter,PFE,56,0.056
544,voter,RENEW,53,0.053
544,voter,SD,98,0.098
545,abstention,ABSTENTION,506,0.506
545,voter,ECR,53,0.053
545,voter,EPP,122,0.122
545,voter,ESN,22,0.022
545,voter,GREENS_EFA,35,0.035
545,voter,GUE_NGL,32,0.032
545,voter,NI,23,0.023
545,voter,PFE,56,0.056
545,voter,RENEW,53,0.053
545,voter,SD,98,0.098
546,abstention,ABSTENTION,506,0.506
546,voter,ECR,53,0.053
546,voter,EPP,122,0.122
546,voter,ESN,22,0.022
546,voter,GREENS_EFA,35,0.035
546,voter,GUE_NGL,32,0.032
546,voter,NI,23,0.023
546,voter,PFE,56,0.056
546,voter,RENEW,53,0.053
546,voter,SD,98,0.098
547,abstention,ABSTENTION,506,0.506
547,voter,ECR,53,0.053
547,voter,EPP,122,0.122
547,voter,ESN,22,0.022
547,voter,GREENS_EFA,35,0.035
547,voter,GUE_NGL,32,0.032
547,voter,NI,23,0.023
547,voter,PFE,56,0.056
547,voter,RENEW,53,0.053
547,voter,SD,98,0.098
548,abstention,ABSTENTION,506,0.506
548,voter,ECR,53,0.053
548,voter,EPP,122,0.122
548,voter,ESN,22,0.022
548,voter,GREENS_EFA,35,0.035
548,voter,GUE_NGL,32,0.032
548,voter,NI,23,0.023
548,voter,PFE,56,0.056
548,voter,RENEW,53,0.053
548,voter,SD,98,0.098
549,abstention,ABSTENTION,506,0.506
549,voter,ECR,53,0.053
549,voter,EPP,122,0.122
549,voter,ESN,22,0.022
549,voter,GREENS_EFA,35,0.035
549,voter,GUE_NGL,32,0.032
549,voter,NI,23,0.023
549,voter,PFE,56,0.056
549,voter,RENEW,53,0.053
549,voter,SD,98,0.098
550,abstention,ABSTENTION,506,0.506
550,voter,ECR,53,0.053
550,voter,EPP,122,0.122
550,voter,ESN,22,0.022
550,voter,GREENS_EFA,35,0.035
550,voter,GUE_NGL,32,0.032
550,voter,NI,23,0.023
550,voter,PFE,56,0.056
550,voter,RENEW,53,0.053
550,voter,SD,98,0.098
551,abstention,ABSTENTION,506,0.506
551,voter,ECR,53,0.053
551,voter,EPP,122,0.122
551,voter,ESN,22,0.022
551,voter,GREENS_EFA,35,0.035
551,voter,GUE_NGL,32,0.032
551,voter,NI,23,0.023
551,voter,PFE,56,0.056
551,voter,RENEW,53,0.053
551,voter,SD,98,0.098
552,abstention,ABSTENTION,506,0.506
552,voter,ECR,53,0.053
552,voter,EPP,122,0.122
552,voter,ESN,22,0.022
552,voter,GREENS_EFA,35,0.035
552,voter,GUE_NGL,32,0.032
552,voter,NI,23,0.023
552,voter,PFE,56,0.056
552,voter,RENEW,53,0.053
552,voter,SD,98,0.098
553,abstention,ABSTENTION,506,0.506
553,voter,ECR,53,0.053
553,voter,EPP,122,0.122
553,voter,ESN,22,0.022
553,voter,GREENS_EFA,35,0.035
553,voter,GUE_NGL,32,0.032
553,voter,NI,23,0.023
553,voter,PFE,56,0.056
553,voter,RENEW,53,0.053
553,voter,SD,98,0.098
554,abstention,ABSTENTION,506,0.506
554,voter,ECR,53,0.053
554,voter,EPP,122,0.122
554,voter,ESN,22,0.022
554,voter,GREENS_EFA,35,0.035
554,voter,GUE_NGL,32,0.032
554,voter,NI,23,0.023
554,voter,PFE,56,0.056
554,voter,RENEW,53,0.053
554,voter,SD,98,0.098
555,abstention,ABSTENTION,506,0.506
555,voter,ECR,53,0.053
555,voter,EPP,122,0.122
555,voter,ESN,22,0.022
555,voter,GREENS_EFA,35,0.035
555,voter,GUE_NGL,32,0.032
555,voter,NI,23,0.023
555,voter,PFE,56,0.056
555,voter,RENEW,53,0.053
555,voter,SD,98,0.098
556,abstention,ABSTENTION,506,0.506
556,voter,ECR,53,0.053
556,voter,EPP,122,0.122
556,voter,ESN,22,0.022
556,voter,GREENS_EFA,35,0.035
556,voter,GUE_NGL,32,0.032
556,voter,NI,23,0.023
556,voter,PFE,56,0.056
556,voter,RENEW,53,0.053
556,voter,SD,98,0.098
557,abstention,ABSTENTION,506,0.506
557,voter,ECR,53,0.053
557,voter,EPP,122,0.122
557,voter,ESN,22,0.022
557,voter,GREENS_EFA,35,0.035
557,voter,GUE_NGL,32,0.032
557,voter,NI,23,0.023
557,voter,PFE,56,0.056
557,voter,RENEW,53,0.053
557,voter,SD,98,0.098
558,abstention,ABSTENTION,506,0.506
558,voter,ECR,53,0.053
558,voter,EPP,122,0.122
558,voter,ESN,22,0.022
558,voter,GREENS_EFA,35,0.035
558,voter,GUE_NGL,32,0.032
558,voter,NI,23,0.023
558,voter,PFE,56,0.056
558,voter,RENEW,53,0.053
558,voter,SD,98,0.098
559,abstention,ABSTENTION,506,0.506
559,voter,ECR,53,0.053
559,voter,EPP,122,0.122
559,voter,ESN,22,0.022
559,voter,GREENS_EFA,35,0.035
559,voter,GUE_NGL,32,0.032
559,voter,NI,23,0.023
559,voter,PFE,56,0.056
559,voter,RENEW,53,0.053
559,voter,SD,98,0.098
560,abstention,ABSTENTION,506,0.506
560,voter,ECR,53,0.053
560,voter,EPP,122,0.122
560,voter,ESN,22,0.022
560,voter,GREENS_EFA,35,0.035
560,voter,GUE_NGL,32,0.032
560,voter,NI,23,0.023
560,voter,PFE,56,0.056
560,voter,RENEW,53,0.053
560,voter,SD,98,0.098
561,abstention,ABSTENTION,506,0.506
561,voter,ECR,53,0.053
561,voter,EPP,122,0.122
561,voter,ESN,22,0.022
561,voter,GREENS_EFA,35,0.035
561,voter,GUE_NGL,32,0.032
561,voter,NI,23,0.023
561,voter,PFE,56,0.056
561,voter,RENEW,53,0.053
561,voter,SD,98,0.098
562,abstention,ABSTENTION,506,0.506
562,voter,ECR,53,0.053
562,voter,EPP,122,0.122
562,voter,ESN,22,0.022
562,voter,GREENS_EFA,35,0.035
562,voter,GUE_NGL,32,0.032
562,voter,NI,23,0.023
562,voter,PFE,56,0.056
562,voter,RENEW,53,0.053
562,voter,SD,98,0.098
563,abstention,ABSTENTION,506,0.506
563,voter,ECR,53,0.053
563,voter,EPP,122,0.122
563,voter,ESN,22,0.022
563,voter,GREENS_EFA,35,0.035
563,voter,GUE_NGL,32,0.032
563,voter,NI,23,0.023
563,voter,PFE,56,0.056
563,voter,RENEW,53,0.053
563,voter,SD,98,0.098
564,abstention,ABSTENTION,506,0.506
564,voter,ECR,53,0.053
564,voter,EPP,122,0.122
564,voter,ESN,22,0.022
564,voter,GREENS_EFA,35,0.035
564,voter,GUE_NGL,32,0.032
564,voter,NI,23,0.023
564,voter,PFE,56,0.056
564,voter,RENEW,53,0.053
564,voter,SD,98,0.098
565,abstention,ABSTENTION,506,0.506
565,voter,ECR,53,0.053
565,voter,EPP,122,0.122
565,voter,ESN,22,0.022
565,voter,GREENS_EFA,35,0.035
565,voter,GUE_NGL,32,0.032
565,voter,NI,23,0.023
565,voter,PFE,56,0.056
565,voter,RENEW,53,0.053
565,voter,SD,98,0.098
566,abstention,ABSTENTION,506,0.506
566,voter,ECR,53,0.053
566,voter,EPP,122,0.122
566,voter,ESN,22,0.022
566,voter,GREENS_EFA,35,0.035
566,voter,GUE_NGL,32,0.032
566,voter,NI,23,0.023
566,voter,PFE,56,0.056
566,voter,RENEW,53,0.053
566,voter,SD,98,0.098
567,abstention,ABSTENTION,506,0.506
567,voter,ECR,53,0.053
567,voter,EPP,122,0.122
567,voter,ESN,22,0.022
567,voter,GREENS_EFA,35,0.035
567,voter,GUE_NGL,32,0.032
567,voter,NI,23,0.023
567,voter,PFE,56,0.056
567,voter,RENEW,53,0.053
567,voter,SD,98,0.098
568,abstention,ABSTENTION,506,0.506
568,voter,ECR,53,0.053
568,voter,EPP,122,0.122
568,voter,ESN,22,0.022
568,voter,GREENS_EFA,35,0.035
568,voter,GUE_NGL,32,0.032
568,voter,NI,23,0.023
568,voter,PFE,56,0.056
568,voter,RENEW,53,0.053
568,voter,SD,98,0.098
569,abstention,ABSTENTION,506,0.506
569,voter,ECR,53,0.053
569,voter,EPP,122,0.122
569,voter,ESN,22,0.022
569,voter,GREENS_EFA,35,0.035
569,voter,GUE_NGL,32,0.032
569,voter,NI,23,0.023
569,voter,PFE,56,0.056
569,voter,RENEW,53,0.053
569,voter,SD,98,0.098
570,abstention,ABSTENTION,506,0.506
570,voter,ECR,53,0.053
570,voter,EPP,122,0.122
570,voter,ESN,22,0.022
570,voter,GREENS_EFA,35,0.035
570,voter,GUE_NGL,32,0.032
570,voter,NI,23,0.023
570,voter,PFE,56,0.056
570,voter,RENEW,53,0.053
570,voter,SD,98,0.098
571,abstention,ABSTENTION,506,0.506
571,voter,ECR,53,0.053
571,voter,EPP,122,0.122
571,voter,ESN,22,0.022
571,voter,GREENS_EFA,35,0.035
571,voter,GUE_NGL,32,0.032
571,voter,NI,23,0.023
571,voter,PFE,56,0.056
571,voter,RENEW,53,0.053
571,voter,SD,98,0.098
572,abstention,ABSTENTION,506,0.506
572,voter,ECR,53,0.053
572,voter,EPP,122,0.122
572,voter,ESN,22,0.022
572,voter,GREENS_EFA,35,0.035
572,voter,GUE_NGL,32,0.032
572,voter,NI,23,0.023
572,voter,PFE,56,0.056
572,voter,RENEW,53,0.053
572,voter,SD,98,0.098
573,abstention,ABSTENTION,506,0.506
573,voter,ECR,53,0.053
573,voter,EPP,122,0.122
573,voter,ESN,22,0.022
573,voter,GREENS_EFA,35,0.035
573,voter,GUE_NGL,32,0.032
573,voter,NI,23,0.023
573,voter,PFE,56,0.056
573,voter,RENEW,53,0.053
573,voter,SD,98,0.098
574,abstention,ABSTENTION,506,0.506
574,voter,ECR,53,0.053
574,voter,EPP,122,0.122
574,voter,ESN,22,0.022
574,voter,GREENS_EFA,35,0.035
574,voter,GUE_NGL,32,0.032
574,voter,NI,23,0.023
574,voter,PFE,56,0.056
574,voter,RENEW,53,0.053
574,voter,SD,98,0.098
575,abstention,ABSTENTION,506,0.506
575,voter,ECR,53,0.053
575,voter,EPP,122,0.122
575,voter,ESN,22,0.022
575,voter,GREENS_EFA,35,0.035
575,voter,GUE_NGL,32,0.032
575,voter,NI,23,0.023
575,voter,PFE,56,0.056
575,voter,RENEW,53,0.053
575,voter,SD,98,0.098
576,abstention,ABSTENTION,506,0.506
576,voter,ECR,53,0.053
576,voter,EPP,122,0.122
576,voter,ESN,22,0.022
576,voter,GREENS_EFA,35,0.035
576,voter,GUE_NGL,32,0.032
576,voter,NI,23,0.023
576,voter,PFE,56,0.056
576,voter,RENEW,53,0.053
576,voter,SD,98,0.098
577,abstention,ABSTENTION,506,0.506
577,voter,ECR,53,0.053
577,voter,EPP,122,0.122
577,voter,ESN,22,0.022
577,voter,GREENS_EFA,35,0.035
577,voter,GUE_NGL,32,0.032
577,voter,NI,23,0.023
577,voter,PFE,56,0.056
577,voter,RENEW,53,0.053
577,voter,SD,98,0.098
578,abstention,ABSTENTION,506,0.506
578,voter,ECR,53,0.053
578,voter,EPP,122,0.122
578,voter,ESN,22,0.022
578,voter,GREENS_EFA,35,0.035
578,voter,GUE_NGL,32,0.032
578,voter,NI,23,0.023
578,voter,PFE,56,0.056
578,voter,RENEW,53,0.053
578,voter,SD,98,0.098
579,abstention,ABSTENTION,506,0.506
579,voter,ECR,53,0.053
579,voter,EPP,122,0.122
579,voter,ESN,22,0.022
579,voter,GREENS_EFA,35,0.035
579,voter,GUE_NGL,32,0.032
579,voter,NI,23,0.023
579,voter,PFE,56,0.056
579,voter,RENEW,53,0.053
579,voter,SD,98,0.098
580,abstention,ABSTENTION,506,0.506
580,voter,ECR,53,0.053
580,voter,EPP,122,0.122
580,voter,ESN,22,0.022
580,voter,GREENS_EFA,35,0.035
580,voter,GUE_NGL,32,0.032
580,voter,NI,23,0.023
580,voter,PFE,56,0.056
580,voter,RENEW,53,0.053
580,voter,SD,98,0.098
581,abstention,ABSTENTION,506,0.506
581,voter,ECR,53,0.053
581,voter,EPP,122,0.122
581,voter,ESN,22,0.022
581,voter,GREENS_EFA,35,0.035
581,voter,GUE_NGL,32,0.032
581,voter,NI,23,0.023
581,voter,PFE,56,0.056
581,voter,RENEW,53,0.053
581,voter,SD,98,0.098
582,abstention,ABSTENTION,506,0.506
582,voter,ECR,53,0.053
582,voter,EPP,122,0.122
582,voter,ESN,22,0.022
582,voter,GREENS_EFA,35,0.035
582,voter,GUE_NGL,32,0.032
582,voter,NI,23,0.023
582,voter,PFE,56,0.056
582,voter,RENEW,53,0.053
582,voter,SD,98,0.098
583,abstention,ABSTENTION,506,0.506
583,voter,ECR,53,0.053
583,voter,EPP,122,0.122
583,voter,ESN,22,0.022
583,voter,GREENS_EFA,35,0.035
583,voter,GUE_NGL,32,0.032
583,voter,NI,23,0.023
583,voter,PFE,56,0.056
583,voter,RENEW,53,0.053
583,voter,SD,98,0.098
584,abstention,ABSTENTION,506,0.506
584,voter,ECR,53,0.053
584,voter,EPP,122,0.122
584,voter,ESN,22,0.022
584,voter,GREENS_EFA,35,0.035
584,voter,GUE_NGL,32,0.032
584,voter,NI,23,0.023
584,voter,PFE,56,0.056
584,voter,RENEW,53,0.053
584,voter,SD,98,0.098
585,abstention,ABSTENTION,506,0.506
585,voter,ECR,53,0.053
585,voter,EPP,122,0.122
585,voter,ESN,22,0.022
585,voter,GREENS_EFA,35,0.035
585,voter,GUE_NGL,32,0.032
585,voter,NI,23,0.023
585,voter,PFE,56,0.056
585,voter,RENEW,53,0.053
585,voter,SD,98,0.098
586,abstention,ABSTENTION,506,0.506
586,voter,ECR,53,0.053
586,voter,EPP,122,0.122
586,voter,ESN,22,0.022
586,voter,GREENS_EFA,35,0.035
586,voter,GUE_NGL,32,0.032
586,voter,NI,23,0.023
586,voter,PFE,56,0.056
586,voter,RENEW,53,0.053
586,voter,SD,98,0.098
587,abstention,ABSTENTION,506,0.506
587,voter,ECR,53,0.053
587,voter,EPP,122,0.122
587,voter,ESN,22,0.022
587,voter,GREENS_EFA,35,0.035
587,voter,GUE_NGL,32,0.032
587,voter,NI,23,0.023
587,voter,PFE,56,0.056
587,voter,RENEW,53,0.053
587,voter,SD,98,0.098
588,abstention,ABSTENTION,506,0.506
588,voter,ECR,53,0.053
588,voter,EPP,122,0.122
588,voter,ESN,22,0.022
588,voter,GREENS_EFA,35,0.035
588,voter,GUE_NGL,32,0.032
588,voter,NI,23,0.023
588,voter,PFE,56,0.056
588,voter,RENEW,53,0.053
588,voter,SD,98,0.098
589,abstention,ABSTENTION,506,0.506
589,voter,ECR,53,0.053
589,voter,EPP,122,0.122
589,voter,ESN,22,0.022
589,voter,GREENS_EFA,35,0.035
589,voter,GUE_NGL,32,0.032
589,voter,NI,23,0.023
589,voter,PFE,56,0.056
589,voter,RENEW,53,0.053
589,voter,SD,98,0.098
590,abstention,ABSTENTION,506,0.506
590,voter,ECR,53,0.053
590,voter,EPP,122,0.122
590,voter,ESN,22,0.022
590,voter,GREENS_EFA,35,0.035
590,voter,GUE_NGL,32,0.032
590,voter,NI,23,0.023
590,voter,PFE,56,0.056
590,voter,RENEW,53,0.053
590,voter,SD,98,0.098
591,abstention,ABSTENTION,506,0.506
591,voter,ECR,53,0.053
591,voter,EPP,122,0.122
591,voter,ESN,22,0.022
591,voter,GREENS_EFA,35,0.035
591,voter,GUE_NGL,32,0.032
591,voter,NI,23,0.023
591,voter,PFE,56,0.056
591,voter,RENEW,53,0.053
591,voter,SD,98,0.098
592,abstention,ABSTENTION,506,0.506
592,voter,ECR,53,0.053
592,voter,EPP,122,0.122
592,voter,ESN,22,0.022
592,voter,GREENS_EFA,35,0.035
592,voter,GUE_NGL,32,0.032
592,voter,NI,23,0.023
592,voter,PFE,56,0.056
592,voter,RENEW,53,0.053
