"archetype_id","cluster","frequency"
2881,1,107
2882,1,1
2883,1,4
2884,1,3
2885,1,4
2887,1,272
2888,1,7
2890,1,2
2892,1,1
2893,1,3
2894,1,1
2896,1,1
2898,1,1
2899,1,1
2901,1,53
2902,1,4
2903,1,3
2904,1,1
2905,1,1
2907,1,1
2908,1,2
2909,1,7
2910,1,1
2911,1,2
2912,1,2
2913,1,16
2914,1,2
2917,1,1
2918,1,4
2919,1,1
2920,1,5
2921,1,2
2923,1,5
2924,1,1
2926,1,4
2928,1,1
2929,1,2
2930,1,1
2931,1,6
2932,1,7
2933,1,18
2934,1,1
2935,1,1
2936,1,6
2937,1,4
2938,1,1
2939,1,2
2940,1,1
2941,1,2
2942,1,1
2943,1,1
2944,1,4
2945,1,8
2949,1,1
2950,1,6
2953,1,1
2955,1,5
2957,1,2
2958,1,1
2961,1,1
2962,1,2
2963,1,1
2965,1,1
2966,1,1
2967,1,12
2968,1,3
2972,1,1
2973,1,4
2975,1,1
2976,1,1
2977,1,1
2978,1,4
2979,1,8
2980,1,1
2982,1,1
2984,1,11
2985,1,1
2986,1,1
2987,1,1
2991,1,2
2994,1,1
2996,1,1
2998,1,77
2999,1,1
3000,1,1
3001,1,1
3002,1,2
3004,1,2
3005,1,1
3007,1,1
3008,1,2
3009,1,3
3010,1,237
3011,1,1
3013,1,6
3014,1,1
3015,1,1
3016,1,1
3017,1,7
3018,1,1
3019,1,1
3020,1,2
3022,1,1
3023,1,1
3025,1,1
3026,1,1
3027,1,21
3028,1,3
3032,1,1
3036,1,23
3037,1,2
3038,1,179
3039,1,10
3040,1,2
3041,1,5
3042,1,1
3043,1,1
3044,1,1
3046,1,2
3048,1,7
3049,1,71
3051,1,1
3052,1,1
3053,1,38
3057,1,3
3058,1,1
3059,1,431
3060,1,1
3061,1,1
3062,1,2
3064,1,1
3067,1,1
3068,1,1
3069,1,1
3071,1,31
3072,1,2
3073,1,1
3074,1,1
3075,1,2
3076,1,1
3077,1,1
3078,1,1
3080,1,1
3081,1,1
3082,1,1
3083,1,5
3085,1,1
3086,1,1
3087,1,2
3088,1,2
3089,1,2
3090,1,2
3093,1,2
3095,1,1
3096,1,1
3097,1,1
3099,1,1
3100,1,1
3101,1,3
3102,1,1
3103,1,1
3104,1,1
3105,1,1
3106,1,1
3107,1,181
3108,1,2
3109,1,6
3110,1,1
3111,1,1
3112,1,1
3113,1,2
3114,1,5
3115,1,1
3116,1,1
3122,1,1
3123,1,12
3124,1,91
3125,1,9
3126,1,1
3127,1,2
3128,1,1
3129,1,1
3131,1,1
3132,1,1
3133,1,3
3134,1,1
3135,1,1
3136,1,17
3137,1,1
3138,1,8
3139,1,4
3141,1,1
3144,1,1
3147,1,1
3148,1,2
3150,1,16
3152,1,2
3153,1,1
3154,1,1
3155,1,3
3156,1,5
3157,1,1
3159,1,4
3160,1,1
3161,1,42
3162,1,5
3165,1,1
3166,1,777
3167,1,2
3168,1,5
3170,1,2
3172,1,2
3174,1,1
3175,1,4
3176,1,1
3177,1,24
3178,1,1
3179,1,2
3180,1,6
3181,1,1
3182,1,1
3183,1,1
3184,1,1
3185,1,3
3186,1,2
3188,1,1
3190,1,2
3192,1,1
3193,1,5
3194,1,3
3195,1,10
3196,1,16
3197,1,1
3198,1,2
3200,1,22
3201,1,1
3204,1,1
3205,1,2
3206,1,1
3207,1,4
3208,1,1
3211,1,2
3213,1,2
3214,1,1
3215,1,37
3216,1,5
3220,1,4
3221,1,1
3222,1,22
3223,1,1
3224,1,1
3225,1,1
3226,1,3
3227,1,83
3228,1,2
3229,1,12
3230,1,1
3231,1,1
3232,1,1
3233,1,3
3234,1,1
3237,1,4
3240,1,41
3241,1,396
3242,1,205
3243,1,13
3245,1,4
3248,1,4
3249,1,1
3252,1,6
3253,1,1
3254,1,5
3255,1,15
3256,1,8
3258,1,1
3259,1,1
3260,1,10
3261,1,1
3262,1,1
3264,1,3
3265,1,1
3266,1,1
3267,1,1
3268,1,1
3269,1,1
3270,1,2
3271,1,4
3273,1,1
3274,1,5
3275,1,1
3276,1,2
3277,1,5
3278,1,1
3279,1,1
3280,1,12
3282,1,1
3283,1,14
3284,1,1
3285,1,1
3286,1,4
3287,1,19
3288,1,1
3289,1,1
3290,1,4
3291,1,1
3292,1,1
3293,1,28
3294,1,87
3296,1,300
3297,1,6
3298,1,4
3300,1,1
3301,1,1
3302,1,6
3303,1,1
3304,1,1
3305,1,2
3306,1,2
3307,1,1
3308,1,3
3309,1,2
3311,1,2
3312,1,3
3313,1,2
3314,1,4
3315,1,1
3317,1,6
3318,1,1
3321,1,1
3322,1,1
3323,1,6
3324,1,1
3329,1,1
3330,1,2
3332,1,12
3333,1,1
3334,1,1
3335,1,1
3337,1,1
3339,1,1
3341,1,5
3342,1,5
3344,1,2
3345,1,1
3346,1,1
3348,1,2
3350,1,1
3352,1,14
3355,1,3
3356,1,55
3357,1,2
3358,1,15
3361,1,10
3362,1,1
3363,1,1
3364,1,4
3369,1,29
3370,1,1
3371,1,3
3372,1,1
3376,1,1
3378,1,98
3379,1,52
3380,1,50
3381,1,1
3382,1,2
3383,1,2
3384,1,1
3385,1,12
3387,1,1
3388,1,1
3389,1,1
3394,1,1
3397,1,3
3398,1,2
3399,1,3
3400,1,1
3402,1,2
3403,1,2
3404,1,1
3405,1,1
3406,1,1
3407,1,1
3408,1,1
3411,1,22
3412,1,3
3413,1,1
3414,1,2
3415,1,1
3417,1,7
3418,1,1
3419,1,1
3420,1,1
3421,1,1
3423,1,18
3424,1,1
3425,1,1
3426,1,119
3427,1,2
3428,1,230
3429,1,2
3430,1,2
3432,1,2
3433,1,3
3434,1,1
3435,1,35
3436,1,1
3437,1,5
3439,1,1
3440,1,1
3443,1,31
3444,1,3
3445,1,1
3447,1,6
3448,1,1
3449,1,2
3450,1,20
3452,1,1
3453,1,1
3454,1,1
3455,1,1
3456,1,1
3457,1,11
3458,1,2
3459,1,1
3462,1,2
3463,1,1
3464,1,1
3465,1,3
3466,1,3
3467,1,1
3468,1,1
3470,1,1
3471,1,5
3472,1,5
3473,1,13
3474,1,1
3476,1,1
3478,1,13
3479,1,1
3480,1,1
3481,1,1
3482,1,1
3483,1,10
3484,1,1
3486,1,1
3487,1,1
3488,1,1
3489,1,14
3490,1,6
3491,1,9
3492,1,1
3494,1,3
3495,1,2
3496,1,1
3497,1,1
3498,1,1
3499,1,1
3500,1,1
3501,1,1
3502,1,3
3504,1,1
3505,1,2
3507,1,1
3508,1,1
3509,1,1385
3510,1,57
3511,1,16
3512,1,2
3514,1,11
3515,1,10
3516,1,9
3517,1,1
3518,1,1
3519,1,2
3521,1,3
3522,1,1
3524,1,1
3525,1,1
3526,1,6
3527,1,1
3529,1,1
3530,1,7
3532,1,11
3533,1,1
3534,1,1
3536,1,2
3538,1,1
3540,1,2
3542,1,1
3543,1,1
3544,1,9
3547,1,40
3548,1,1
3549,1,1
3551,1,1
3553,1,3
3557,1,17
3558,1,5
3560,1,3
3561,1,1
3562,1,2
3563,1,1
3564,1,11
3566,1,5
3568,1,3
3569,1,2
3571,1,1
3572,1,1
3573,1,2
3575,1,5
3576,1,3
3577,1,1
3578,1,1
3579,1,1
3580,1,1
3582,1,1
3583,1,1
3584,1,4
3586,1,1
3589,1,3
3591,1,1
3592,1,1
3593,1,1
3594,1,1
3596,1,18
3597,1,75
3598,1,8
3599,1,37
3600,1,2
3601,1,2
3602,1,5
3603,1,2
3604,1,1
3605,1,1
3606,1,1
3608,1,7
3609,1,1
3611,1,1
3614,1,1
3615,1,1
3617,1,1
3618,1,1
3620,1,3
3621,1,2
3622,1,3
3623,1,1
3624,1,1
3625,1,1
3627,1,14
3629,1,1
3630,1,1
3631,1,1
3632,1,188
3633,1,1
3637,1,277
3638,1,5
3639,1,1
3640,1,2
3641,1,1
3642,1,2
3643,1,1
3645,1,12
3647,1,2
3648,1,2
3649,1,1
3650,1,3
3651,1,1
3652,1,2
3653,1,1
3655,1,3
3656,1,1
3657,1,1
3658,1,1
3660,1,1
3661,1,1
3663,1,2
3664,1,1
3665,1,2
3666,1,1
3667,1,1
3668,1,195
3669,1,12
3670,1,1
3671,1,1
3672,1,1
3673,1,1
3675,1,2
3676,1,2
3677,1,2
3678,1,1
3680,1,13
3682,1,1
3686,1,1
3688,1,12
3689,1,11
3692,1,1
3693,1,5
3696,1,2
3698,1,64
3699,1,2
3700,1,1
3701,1,1
3702,1,1
3704,1,1
3705,1,107
3709,1,2
3710,1,1
3711,1,1
3712,1,2
3713,1,1
3716,1,20
3717,1,1
3718,1,1
3719,1,5
3720,1,1
3722,1,45
3723,1,1
3724,1,1
3725,1,1
3726,1,1
3727,1,1
3728,1,4
3729,1,1
3730,1,1
3731,1,8
3733,1,5
3738,1,2
3739,1,3
3740,1,1
3741,1,3
3743,1,1
3744,1,2
3745,1,3
3746,1,1
3747,1,1
3748,1,4
3750,1,1
3751,1,1
3752,1,8
3753,1,1
3754,1,167
3755,1,1
3757,1,1
3758,1,2
3760,1,1
3762,1,1
3763,1,2
3764,1,4
3768,1,1
3770,1,3
3772,1,2
3773,1,2
3774,1,1
3776,1,3
3777,1,1
3780,1,2
3781,1,1
3782,1,1
3783,1,1
3784,1,1
3785,1,1
3786,1,1
3787,1,3
3788,1,1
3789,1,3
3790,1,3
3791,1,2585
3792,1,2
3793,1,5
3794,1,3
3795,1,498
3801,1,7
3802,1,12
3803,1,1
3804,1,4
3805,1,2
3806,1,12
3807,1,1
3808,1,2
3809,1,2
3811,1,1
3812,1,1
3813,1,27
3814,1,1
3815,1,17
3816,1,54
3817,1,1
3818,1,1
3819,1,1
3820,1,1
3823,1,2
3824,1,3
3826,1,1
3827,1,84
3828,1,28
3829,1,1
3830,1,1
3831,1,41
3832,1,1
3833,1,1
3834,1,1
3835,1,8
3836,1,1
3837,1,1
3838,1,10
3839,1,1
3840,1,1
3841,1,1
3842,1,1
3844,1,1
3845,1,1
3846,1,1
3849,1,2
3851,1,1
3852,1,1
3853,1,1
3856,1,1
3857,1,2
3859,1,1
3861,1,1
3863,1,53
3864,1,2
3865,1,1
3866,1,1
3868,1,1
3869,1,1
3870,1,6
3872,1,1
3875,1,1
3876,1,7
3879,1,1
3880,1,1
3881,1,2
3882,1,4
3883,1,2
3884,1,1
3885,1,9
3887,1,1
3888,1,6
3889,1,8
3890,1,1
3893,1,1
3894,1,1
3895,1,16
3896,1,1
3897,1,7
3899,1,1
3901,1,3
3903,1,2
3904,1,3
3905,1,9
3906,1,6
3908,1,1
3911,1,1
3912,1,1
3913,1,12
3914,1,1
3915,1,1
3917,1,3
3918,1,2
3919,1,1
3920,1,2
3921,1,1
3922,1,19
3923,1,1
3924,1,1
3927,1,1
3928,1,1
3929,1,1
3930,1,1
3931,1,1
3933,1,1
3937,1,1
3940,1,2
3942,1,1
3943,1,1
3944,1,1
3948,1,1
3949,1,1
3950,1,1
3951,1,1
3952,1,1
3953,1,7
3954,1,2
3955,1,4
3956,1,9
3957,1,1
3959,1,1
3961,1,1
3962,1,14
3963,1,1
3964,1,2
3965,1,3
3968,1,2
3969,1,1
3970,1,2
3972,1,1
3973,1,1
3974,1,1
3975,1,1
3977,1,1
3978,1,2
3979,1,1
3980,1,4
3982,1,1
3983,1,1
3984,1,1
3985,1,1
3988,1,6
3989,1,4
3990,1,1
3991,1,1
3992,1,1
3993,1,1
3994,1,4
3995,1,1522
3997,1,1
3999,1,1
4001,1,1
4002,1,4
4005,1,160
4006,1,1
4007,1,1
4010,1,1
4011,1,6
4012,1,17
4014,1,1
4015,1,2
4016,1,1
4018,1,3
4019,1,12
4021,1,1
4025,1,2
4026,1,1
4027,1,1
4029,1,1
4030,1,2
4031,1,62
4032,1,10
4033,1,1
4035,1,138
4037,1,1
4039,1,2
4040,1,5
4041,1,1
4043,1,5
4045,1,1
4047,1,1
4049,1,1
4050,1,1
4052,1,2
4054,1,1
4055,1,1
4058,1,1
4059,1,17
4060,1,432
4061,1,1
4065,1,1
4067,1,1
4069,1,1
4070,1,2
4071,1,644
4072,1,1
4073,1,1
4074,1,52
4076,1,1
4077,1,2
4079,1,41
4080,1,17
4082,1,1
4084,1,9
4085,1,2
4086,1,4
4088,1,2
4089,1,1
4090,1,1
4091,1,2
4093,1,2
4094,1,6
4095,1,1
4097,1,4
4098,1,1
4100,1,3
4101,1,4
4102,1,2
4103,1,1
4104,1,7
4106,1,1
4107,1,6
4109,1,1
4111,1,1
4113,1,3
4114,1,1
4115,1,27
4117,1,2
4118,1,1
4119,1,4
4120,1,1
4122,1,1
4123,1,2
4124,1,1
4126,1,2
4127,1,1
4129,1,1
4130,1,1
4131,1,21
4132,1,2
4133,1,1430
4134,1,1
4135,1,1
4136,1,1
4138,1,5
4139,1,2
4140,1,2
4141,1,5
4142,1,15
4143,1,2
4144,1,1
4146,1,1
4147,1,1
4148,1,4
4149,1,5
4151,1,420
4152,1,13
4155,1,1
4156,1,1
4157,1,2
4158,1,4
4159,1,1
4160,1,7
4162,1,1
4163,1,1
4164,1,1
4165,1,2
4166,1,1
4171,1,3
4172,1,34
4173,1,1
4174,1,1
4179,1,6
4180,1,1
4181,1,4
4182,1,2
4184,1,14
4185,1,5909
4186,1,1
4187,1,1
4188,1,1
4189,1,3
4190,1,3
4191,1,1
4192,1,9
4193,1,2
4194,1,6
4195,1,1
4196,1,1
4197,1,1
4198,1,1
4199,1,1
4200,1,14
4201,1,1
4204,1,1
4205,1,1
4206,1,460
4207,1,1
4210,1,2
4211,1,49
4212,1,1
4213,1,1
4215,1,2
4216,1,3
4221,1,1
4224,1,1
4225,1,3
4226,1,1
4228,1,1
4230,1,1
4231,1,10
4232,1,2
4233,1,46
4234,1,10
4235,1,512
4236,1,1
4237,1,3
4239,1,1
4240,1,2
4243,1,1
4244,1,1
4245,1,1
4247,1,3
4248,1,1
4249,1,7
4250,1,1
4252,1,1
4254,1,19
4255,1,1
4256,1,2
4258,1,1
4259,1,2
4260,1,1
4261,1,5
4262,1,16
4265,1,6
4266,1,6
4267,1,1
4268,1,1
4269,1,7
4270,1,1
4272,1,1
4273,1,7443
4274,1,42
4276,1,3
4277,1,1
4278,1,10
4279,1,1
4280,1,1
4282,1,6
4284,1,1
4286,1,2
4287,1,55
4288,1,1
4289,1,1
4290,1,1
4291,1,3
4292,1,1
4293,1,1
4295,1,26
4298,1,2
4299,1,2
4300,1,9
4301,1,1
4302,1,27
4303,1,4
4305,1,151
4306,1,3
4309,1,12
4313,1,1
4314,1,1
4315,1,1
4316,1,3
4321,1,4
4322,1,2
4323,1,2
4328,1,10
4330,1,1
4331,1,1
4335,1,2
4336,1,1
4337,1,2
4338,1,4
4339,1,19
4340,1,2
4341,1,1
4342,1,1
4343,1,5
4347,1,1
4349,1,2
4350,1,5
4351,1,1
4352,1,1
4353,1,1
4355,1,1
4356,1,6
4358,1,1
4361,1,1
4362,1,1
4365,1,21
4366,1,1
4367,1,3
4368,1,4
4369,1,1
4370,1,27
4372,1,3
4373,1,1
4374,1,4
4375,1,286
4376,1,8
4377,1,1
4378,1,1
4381,1,1
4384,1,1
4386,1,4
4387,1,1
4390,1,2
4391,1,1
4392,1,7
4393,1,1
4394,1,1
4395,1,1
4396,1,1
4397,1,2
4398,1,19
4399,1,13
4400,1,2
4401,1,1
4402,1,2
4403,1,550
4404,1,1
4406,1,11
4407,1,1
4408,1,7
4409,1,1
4410,1,1
4411,1,1
4414,1,1
4415,1,2
4416,1,4
4418,1,1
4419,1,1
4420,1,1
4422,1,25
4423,1,1
4424,1,1
4425,1,3
4426,1,1
4428,1,1
4429,1,1
4430,1,7
4431,1,50
4432,1,18
4433,1,2
4434,1,1
4435,1,1
4437,1,4
4439,1,2
4441,1,1
4442,1,79
4443,1,2
4444,1,150
4448,1,27
4450,1,1
4451,1,1
4453,1,1
4454,1,17
4455,1,1
4456,1,1
4457,1,4
4458,1,1
4459,1,1
4461,1,3
4463,1,4
4464,1,3
4466,1,1
4467,1,17
4468,1,2
4469,1,1
4472,1,1
4474,1,2
4475,1,12
4476,1,2
4477,1,2
4478,1,1
4479,1,1
4480,1,1
4482,1,15
4483,1,1
4485,1,1
4487,1,10
4489,1,1
4490,1,1
4491,1,3
4492,1,2
4494,1,4
4496,1,14
4499,1,7
4500,1,18
4501,1,1
4503,1,2
4504,1,7
4505,1,20
4506,1,1
4507,1,1
4510,1,1
4511,1,2
4513,1,2
4516,1,1
4518,1,5
4522,1,1
4523,1,1
4525,1,93
4526,1,15
4527,1,2
4528,1,17
4529,1,1
4530,1,8
4531,1,9
4532,1,1
4533,1,5
4534,1,1
4535,1,1
4536,1,1
4537,1,98
4538,1,1
4539,1,1
4540,1,1
4541,1,7
4547,1,7
4548,1,1
4549,1,2
4550,1,2
4551,1,1
4552,1,1
4553,1,1
4554,1,2
4556,1,1
4557,1,6
4558,1,12
4559,1,12
4560,1,4
4561,1,2
4563,1,2
4564,1,1
4565,1,1
4566,1,1
4567,1,1
4568,1,68
4569,1,2
4570,1,2
4571,1,16
4572,1,1
4573,1,1
4575,1,1
4576,1,1
4579,1,1
4580,1,1
4581,1,4
4582,1,18
4583,1,1
4584,1,1
4585,1,200
4586,1,2
4587,1,4
4589,1,4
4590,1,3
4591,1,3
4593,1,53
4594,1,12
4595,1,1
4596,1,5
4597,1,1
4598,1,1
4600,1,1
4601,1,1
4602,1,3
4603,1,4
4604,1,1
4605,1,1
4607,1,1
4608,1,1
4610,1,2
4611,1,7
4612,1,1
4613,1,3
4614,1,1
4615,1,1
4618,1,4
4622,1,60
4623,1,8
4624,1,3
4625,1,4
4627,1,1
4628,1,3
4629,1,1
4631,1,1
4632,1,2
4634,1,1
4635,1,5
4636,1,1
4637,1,1
4639,1,2
4640,1,1
4641,1,3
4642,1,3
4643,1,2
4644,1,1
4645,1,12
4647,1,1
4648,1,1
4651,1,1
4652,1,1
4653,1,1
4654,1,1
4655,1,3
4656,1,5
4657,1,3
4659,1,1
4661,1,1
4662,1,2
4663,1,2
4665,1,1
4666,1,1
4669,1,1
4670,1,31
4671,1,1
4672,1,2
4673,1,1
4676,1,6
4677,1,111
4679,1,1
4680,1,1
4681,1,1
4682,1,1
4684,1,1
4687,1,11
4689,1,2
4692,1,7
4693,1,1
4694,1,1
4695,1,1
4696,1,1
4697,1,1
4698,1,2
4699,1,3
4700,1,1
4701,1,1
4703,1,2
4705,1,4
4706,1,2
4707,1,1
4708,1,1
4709,1,2
4710,1,1
4711,1,1
4712,1,4
4713,1,1
4714,1,1
4715,1,2
4716,1,2
4717,1,4
4718,1,1
4719,1,1
4720,1,1
4722,1,5
4724,1,2
4726,1,1
4729,1,1
4730,1,2
4731,1,225
4733,1,1
4736,1,7
4738,1,1
4739,1,1
4741,1,2
4742,1,1
4744,1,1
4747,1,1
4748,1,1
4749,1,1
4750,1,1
4751,1,1
4752,1,1
4753,1,1
4754,1,1
4756,1,9
4757,1,1
4758,1,1
4759,1,7
4760,1,3
4762,1,8
4763,1,1
4764,1,6
4765,1,6
4766,1,1
4767,1,13
4768,1,17
4770,1,1
4772,1,1
4774,1,2
4775,1,1
4776,1,1
4777,1,1
4778,1,2047
4779,1,1
4780,1,9
4783,1,2
4784,1,1
4785,1,183
4787,1,3
4789,1,2
4790,1,1
4791,1,1
4794,1,2
4795,1,183
4796,1,8
4797,1,1
4798,1,1
4800,1,4
4802,1,1
4803,1,1
4804,1,1
4805,1,1
4806,1,2
4808,1,1
4809,1,1
4810,1,1
4813,1,1
4815,1,4
4818,1,9
4819,1,17
4820,1,4
4821,1,19
4823,1,228
4824,1,3
4825,1,23
4826,1,2
4827,1,3
4828,1,1
4830,1,1
4831,1,1
4832,1,1
4836,1,1
4837,1,4
4838,1,1
4840,1,1
4842,1,1
4844,1,3
4845,1,1
4847,1,1
4848,1,2
4849,1,1
4852,1,1
4853,1,2
4854,1,4
4855,1,17
4856,1,13
4857,1,1
4861,1,4
4862,1,68
4863,1,1
4865,1,3
4866,1,1
4867,1,1
4870,1,3
4872,1,41
4873,1,1
4876,1,1
4877,1,2
4878,1,37
4880,1,5
4881,1,1
4882,1,3
4883,1,1
4886,1,3
4887,1,1
4888,1,1
4890,1,36
4891,1,2
4892,1,1
4893,1,1
4894,1,64
4895,1,1
4896,1,1
4897,1,2
4898,1,1
4899,1,14
4903,1,2
4904,1,1
4906,1,1
4907,1,1
4908,1,1
4909,1,1
4910,1,2
4911,1,1661
4913,1,4
4914,1,4
4916,1,2
4917,1,2099
4918,1,1
4920,1,1
4922,1,18
4923,1,1
4924,1,220
4926,1,1
4927,1,2
4928,1,2
4929,1,1
4930,1,2
4931,1,1
4932,1,1
4933,1,21
4934,1,1
4935,1,1
4936,1,1
4937,1,1
4938,1,1
4939,1,1
4940,1,26
4941,1,2
4942,1,3
4943,1,1
4944,1,2
4945,1,1
4947,1,1
4949,1,1
4953,1,38
4955,1,2
4957,1,21
4959,1,2
4960,1,442
4961,1,50
4962,1,1
4963,1,1
4964,1,1
4965,1,1
4966,1,1
4967,1,55
4968,1,1
4969,1,1
4971,1,217
4972,1,2
4973,1,2
4974,1,80
4976,1,5
4977,1,6
4982,1,1
4983,1,1
4984,1,1
4986,1,2
4987,1,1
4989,1,10
4991,1,1
4993,1,7
4994,1,3
4995,1,3
4997,1,2
5000,1,22106
5001,1,1
5002,1,18
5003,1,1
5005,1,43
5006,1,2
5008,1,1
5010,1,36
5012,1,2
5013,1,3
5014,1,1
5016,1,1
5019,1,4
5021,1,3
5022,1,33
5023,1,3
5024,1,1
5026,1,1
5027,1,7
5028,1,1
5029,1,1
5031,1,8
5032,1,44
5033,1,3
5036,1,1
5039,1,5
5040,1,1
5041,1,1
5042,1,1
5043,1,1
5044,1,1
5046,1,1
5048,1,4
5049,1,1
5050,1,1
5051,1,1
5052,1,2
5053,1,2
5054,1,1
5055,1,3
5056,1,1
5057,1,1
5058,1,1
5059,1,1
5060,1,2
5061,1,1
5063,1,2
5064,1,3
5067,1,2
5068,1,1
5069,1,1
5072,1,1
5073,1,98
5074,1,7
5076,1,2
5077,1,4
5079,1,1
5080,1,12
5082,1,4
5083,1,1
5084,1,1
5086,1,2
5087,1,1
5088,1,2
5089,1,2
5093,1,1
5095,1,1
5097,1,5
5098,1,1
5099,1,6
5100,1,1
5101,1,2
5103,1,2
5105,1,1
5107,1,1
5109,1,5
5111,1,5
5112,1,3
5113,1,1
5115,1,1
5116,1,1
5117,1,1
5118,1,2
5120,1,1
5121,1,2
5122,1,3
5125,1,13
5126,1,16
5127,1,4
5128,1,4
5129,1,1
5130,1,5
5131,1,1
5133,1,1
5134,1,1
5136,1,16
5137,1,5
5138,1,3
5139,1,1
5140,1,1
5141,1,17
5145,1,1
5146,1,2
5147,1,1
5149,1,1
5150,1,1
5153,1,1
5154,1,1
5155,1,1
5156,1,11
5157,1,1
5161,1,5
5162,1,1
5163,1,7
5166,1,5
5168,1,1
5169,1,1
5171,1,2
5172,1,1
5173,1,1
5174,1,2
5175,1,1
5176,1,1
5177,1,4
5178,1,1
5179,1,6
5180,1,2
5181,1,6
5183,1,1
5184,1,1
5185,1,1
5186,1,2
5187,1,1
5189,1,11
5190,1,3
5191,1,1
5192,1,1
5194,1,2
5195,1,2
5196,1,3
5199,1,163
5200,1,1
5201,1,1
5202,1,1
5203,1,1
5204,1,56
5205,1,3
5208,1,1
5209,1,5
5210,1,1
5211,1,2
5212,1,1
5213,1,1
5214,1,2
5215,1,1
5216,1,1
5217,1,1
5218,1,1
5220,1,3
5224,1,1
5225,1,1
5226,1,1
5228,1,5
5229,1,1
5230,1,1
5231,1,1
5232,1,18
5233,1,2
5236,1,1
5239,1,1
5241,1,1
5244,1,2
5245,1,2
5247,1,1
5251,1,7
5253,1,1
5255,1,3
5256,1,1
5258,1,1
5259,1,1
5260,1,286
5261,1,1
5262,1,1
5263,1,1
5266,1,1
5267,1,3
5268,1,1
5270,1,1
5272,1,54
5273,1,1
5274,1,3
5275,1,1
5276,1,1
5277,1,1
5278,1,227
5280,1,1
5281,1,1
5282,1,1
5283,1,2
5285,1,1
5286,1,75
5287,1,4
5289,1,11
5290,1,2
5291,1,1
5292,1,66
5293,1,14
5294,1,1
5295,1,1
5296,1,1
5297,1,4
5298,1,2
5299,1,1
5300,1,1
5301,1,1
5302,1,2
5303,1,2
5304,1,1
5306,1,1
5307,1,26
5308,1,4
5309,1,3
5311,1,4
5313,1,1
5316,1,1
5318,1,2
5319,1,1
5320,1,89
5322,1,2
5323,1,7
5325,1,1
5326,1,19
5327,1,8
5328,1,3
5329,1,1
5330,1,2
5332,1,1
5333,1,2
5334,1,1
5335,1,5
5336,1,4
5337,1,8
5339,1,6
5340,1,6
5343,1,1
5344,1,1
5345,1,1
5346,1,1
5350,1,4
5351,1,1
5352,1,2
5354,1,1
5356,1,11
5357,1,12
5358,1,2
5359,1,1
5362,1,1
5363,1,3
5364,1,1
5365,1,2
5368,1,1
5369,1,19
5371,1,4
5372,1,108
5373,1,1
5375,1,5
5380,1,1
5384,1,1
5385,1,241
5386,1,2
5387,1,3
5389,1,1
5393,1,1
5394,1,5
5395,1,1
5396,1,1
5397,1,2
5398,1,1
5399,1,1
5400,1,1
5401,1,2
5402,1,1
5403,1,7
5405,1,1
5406,1,1
5407,1,1
5409,1,1
5410,1,2
5411,1,1
5412,1,1
5415,1,48
5416,1,17
5417,1,1
5420,1,1
5421,1,1
5422,1,57
5423,1,1
5424,1,12
5425,1,1
5426,1,1
5427,1,1
5428,1,3
5430,1,3
5432,1,1
5433,1,12
5434,1,1
5435,1,1
5436,1,3
5437,1,1
5438,1,138
5439,1,1
5440,1,1
5441,1,2
5442,1,3
5443,1,2
5445,1,1
5446,1,2
5447,1,1
5448,1,1
5449,1,1
5451,1,5
5452,1,1
5453,1,2
5454,1,1
5455,1,1
5456,1,2
5457,1,1
5458,1,1
5460,1,1
5461,1,2
5462,1,4
5463,1,1
5464,1,5
5465,1,1278
5466,1,2
5467,1,1
5469,1,1
5470,1,14
5472,1,1
5474,1,1
5475,1,1
5476,1,7
5477,1,1
5478,1,1
5479,1,1
5480,1,1
5483,1,3
5484,1,37
5485,1,4
5486,1,1
5490,1,1
5491,1,1
5492,1,66
5494,1,2
5495,1,1
5499,1,15
5500,1,1
5501,1,3
5502,1,1
5504,1,11
5505,1,1
5506,1,4
5508,1,1
5509,1,3
5511,1,1
5512,1,1
5513,1,1
5514,1,7
5516,1,33
5519,1,1
5520,1,1
5524,1,52
5525,1,83
5526,1,1
5527,1,1
5528,1,2
5530,1,2
5531,1,1
5532,1,1
5533,1,1
5534,1,1
5535,1,3
5536,1,153
5537,1,3
5541,1,60
5542,1,547
5543,1,1
5544,1,8
5545,1,2
5547,1,1
5548,1,1
5549,1,1
5551,1,1
5552,1,1
5554,1,5
5555,1,8
5556,1,38
5557,1,1
5558,1,2
5560,1,1
5561,1,12
5562,1,1
5564,1,76
5565,1,434
5566,1,1
5568,1,5
5571,1,8
5572,1,1
5573,1,2
5576,1,1
5578,1,1
5579,1,1
5581,1,9
5582,1,1
5583,1,14
5584,1,7
5585,1,1
5586,1,5
5587,1,1
5588,1,1
5589,1,15
5590,1,2
5591,1,1
5592,1,1
5593,1,1
5595,1,3
5597,1,2
5598,1,1
5600,1,30
5602,1,1
5603,1,2
5604,1,1
5605,1,1
5607,1,12
5610,1,1
5612,1,4
5614,1,1
5615,1,7
5616,1,1
5619,1,1
5620,1,2
5621,1,1
5622,1,3
5623,1,11
5624,1,2
5625,1,6
5626,1,3
5628,1,1
5629,1,1
5630,1,1
5631,1,3
5632,1,1
5634,1,1
5635,1,1
5636,1,1
5638,1,7
5641,1,3
5642,1,1
5643,1,1
5645,1,17
5646,1,679
5647,1,1
5648,1,387
5649,1,7
5651,1,38
5654,1,34
5655,1,1
5657,1,1
5658,1,2
5659,1,2
